building_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,meter_reading
597,Public services,189425,1994.0,4.0,21.1,4.0,12.2,0.0,1012.9,300.0,274.25
643,Education,110919,1941.0,6.0,16.7,2.0,13.3,0.0,1013.0,270.0,137.80200000000002
630,Education,93420,1948.0,5.0,8.9,2.0,6.7,0.0,1020.9,0.0,69.5
606,Utility,23432,1999.0,2.0,5.6,0.0,3.3,0.0,1021.0,0.0,56.3275
595,Education,270413,1971.0,14.0,21.1,0.0,12.8,0.0,1010.8,230.0,259.388
578,Lodging/residential,71994,2004.0,4.0,15.6,2.0,12.2,0.0,1018.8,280.0,42.4043
595,Education,270413,1971.0,14.0,11.1,0.0,6.1,0.0,1017.6,320.0,353.56699999999995
646,Education,58733,1923.0,6.0,17.2,2.0,12.8,0.0,1015.3,290.0,23.0
603,Public services,29063,2004.0,3.0,18.3,0.0,9.4,0.0,1014.5,0.0,88.8
592,Education,120694,2012.0,7.0,15.6,2.0,10.6,0.0,1021.6,0.0,385.92
639,Education,14524,1964.0,2.0,14.4,4.0,7.8,0.0,1015.1,260.0,4.0
573,Education,23815,1914.0,4.0,17.2,0.0,14.4,0.0,1017.5,70.0,9.6595
641,Education,109588,1994.0,8.0,17.8,0.0,11.1,0.0,1015.3,0.0,465.597
631,Education,23533,1906.0,3.0,13.3,2.0,7.8,0.0,1013.6,280.0,16.8575
589,Education,305268,1952.0,8.0,20.6,2.0,12.8,0.0,1010.8,290.0,87.9315
626,Public services,130581,1970.0,5.0,16.7,2.0,12.8,0.0,1015.0,340.0,132.5
592,Education,120694,2012.0,7.0,13.9,0.0,10.6,0.0,1014.4,330.0,408.96
627,Education,56637,1953.0,5.0,16.7,0.0,13.3,0.0,1008.9,300.0,105.5
566,Education,2010,1957.0,1.0,20.0,0.0,12.2,0.0,1016.2,240.0,1.33
581,Lodging/residential,23012,1930.0,3.0,11.1,4.0,8.9,0.0,1021.4,0.0,7.45
578,Lodging/residential,71994,2004.0,4.0,19.4,2.0,13.3,0.0,1012.9,300.0,30.5458
568,Education,14150,1974.0,2.0,15.6,0.0,12.8,0.0,1020.1,0.0,7.1960000000000015
602,Entertainment/public assembly,238065,1933.0,6.0,19.4,0.0,11.7,0.0,1017.7,310.0,247.0
611,Education,128126,1966.0,7.0,15.0,2.0,12.2,0.0,1020.3,320.0,495.45
622,Education,123612,1961.0,7.0,18.3,0.0,10.6,0.0,1012.6,300.0,235.825
588,Education,21866,1911.0,4.0,10.6,0.0,8.3,0.0,1020.6,80.0,9.05
569,Education,86091,1964.0,8.0,18.3,2.0,12.8,0.0,1009.7,300.0,293.75
600,Education,44182,1917.0,5.0,16.1,2.0,10.0,0.0,1018.4,280.0,60.0
610,Entertainment/public assembly,30160,1958.0,4.0,20.6,4.0,9.4,0.0,1013.7,270.0,36.75
640,Entertainment/public assembly,36180,1966.0,9.0,16.7,4.0,7.2,0.0,1011.2,260.0,189.75
648,Education,154706,2009.0,11.0,13.3,2.0,-1.7,0.0,1023.7,310.0,1050.25
636,Education,6564,1909.0,3.0,21.1,2.0,13.9,0.0,1020.5,290.0,0.1425
570,Education,193202,1964.0,10.0,6.7,4.0,6.1,0.0,1023.9,0.0,200.448
595,Education,270413,1971.0,14.0,13.3,4.0,3.9,0.0,1019.4,320.0,313.173
611,Education,128126,1966.0,7.0,13.3,2.0,5.0,0.0,1013.5,280.0,471.8
588,Education,21866,1911.0,4.0,19.4,2.0,11.1,0.0,1015.7,250.0,11.125
595,Education,270413,1971.0,14.0,21.7,2.0,12.2,0.0,1019.6,270.0,265.796
620,Education,220703,2011.0,9.0,9.4,2.0,7.8,0.0,1023.6,0.0,1593.68
605,Education,51020,1924.0,5.0,4.4,0.0,-1.1,0.0,1029.4,50.0,21.63
641,Education,109588,1994.0,8.0,16.7,2.0,11.1,0.0,1011.8,350.0,461.913
567,Entertainment/public assembly,82670,2016.0,4.0,11.7,0.0,6.7,0.0,1018.7,330.0,106.762
632,Education,41297,1959.0,6.0,23.3,2.0,10.6,0.0,1014.8,270.0,58.5
650,Education,75228,1993.0,4.0,8.9,0.0,6.7,0.0,1028.9,70.0,121.5
648,Education,154706,2009.0,11.0,15.0,2.0,10.0,0.0,1015.8,270.0,974.5
576,Education,86465,2014.0,7.0,15.0,0.0,11.1,0.0,1010.3,300.0,135.75
593,Education,66203,2015.0,6.0,17.8,4.0,7.8,0.0,1018.1,270.0,70.35300000000001
616,Education,117814,1959.0,6.0,13.9,4.0,11.1,0.0,1013.2,80.0,103.525
596,Education,18474,1923.0,4.0,14.4,2.0,12.2,0.0,1013.1,20.0,7.75
572,Education,94175,1964.0,9.0,15.6,4.0,6.7,0.0,1021.7,290.0,330.975
625,Education,55516,1978.0,5.0,17.8,4.0,10.0,0.0,1015.8,310.0,98.05
621,Parking,387,1955.0,1.0,9.4,0.0,1.7,0.0,1018.3,310.0,15.7842
573,Education,23815,1914.0,4.0,16.7,0.0,13.9,0.0,1019.1,300.0,9.239
605,Education,51020,1924.0,5.0,21.1,2.0,12.8,0.0,1017.5,280.0,14.5225
609,Education,141461,1907.0,6.0,11.1,2.0,4.4,0.0,1019.0,0.0,459.088
590,Education,8516,1920.0,2.0,11.7,4.0,2.2,0.0,1009.7,300.0,0.0
651,Parking,306140,2007.0,5.0,12.8,0.0,10.6,0.0,1010.1,0.0,36.2
575,Technology/science,33167,1963.0,4.0,14.4,2.0,8.3,0.0,1018.5,270.0,31.1
618,Education,148032,1924.0,5.0,15.6,2.0,13.3,0.0,1019.8,50.0,194.1
576,Education,86465,2014.0,7.0,17.8,2.0,10.0,0.0,1018.4,310.0,122.75
607,Education,34825,1999.0,2.0,16.1,2.0,11.7,0.0,1014.0,350.0,17.0
620,Education,220703,2011.0,9.0,15.0,0.0,10.0,0.0,1015.7,270.0,1263.46
649,Education,116121,1996.0,10.0,15.6,0.0,12.2,0.0,1011.7,310.0,404.45
571,Education,47954,1980.0,3.0,16.1,2.0,9.4,0.0,1014.8,250.0,19.0
569,Education,86091,1964.0,8.0,19.4,2.0,11.7,0.0,1010.9,250.0,286.5
619,Education,68146,1948.0,6.0,15.6,2.0,12.2,0.0,1014.9,300.0,155.696
582,Education,14542,1920.0,4.0,15.6,0.0,12.2,0.0,1013.2,340.0,7.48
594,Education,177281,1964.0,7.0,15.6,2.0,12.8,0.0,1015.7,290.0,353.5
598,Public services,68701,1930.0,4.0,9.4,4.0,5.0,0.0,1023.3,320.0,38.8425
624,Education,46204,1941.0,5.0,15.6,0.0,11.1,0.0,1015.3,0.0,89.3375
595,Education,270413,1971.0,14.0,16.1,4.0,10.6,0.0,1017.7,280.0,154.789
586,Public services,166514,1917.0,5.0,2.8,0.0,-1.7,0.0,1029.3,0.0,217.025
591,Entertainment/public assembly,59326,1932.0,1.0,11.1,0.0,3.3,0.0,1023.2,120.0,11.5033
625,Education,55516,1978.0,5.0,17.2,4.0,13.9,0.0,1016.7,250.0,157.15
593,Education,66203,2015.0,6.0,18.9,2.0,9.4,0.0,1020.3,270.0,110.097
627,Education,56637,1953.0,5.0,21.7,2.0,11.7,0.0,1011.3,310.0,109.5
616,Education,117814,1959.0,6.0,15.0,2.0,11.1,0.0,1019.0,330.0,35.4
610,Entertainment/public assembly,30160,1958.0,4.0,18.9,2.0,6.7,0.0,1017.9,270.0,37.0
614,Lodging/residential,185200,1930.0,8.0,6.7,2.0,1.7,0.0,1023.7,60.0,210.0
601,Entertainment/public assembly,11910,1903.0,2.0,10.0,0.0,2.8,0.0,1018.0,0.0,17.5
568,Education,14150,1974.0,2.0,10.0,0.0,8.3,0.0,1020.8,0.0,4.336
631,Education,23533,1906.0,3.0,15.6,0.0,12.8,0.0,1011.4,320.0,10.6925
631,Education,23533,1906.0,3.0,11.1,0.0,5.6,0.0,1020.9,330.0,8.3225
630,Education,93420,1948.0,5.0,15.0,2.0,12.8,0.0,1010.5,340.0,46.5
593,Education,66203,2015.0,6.0,16.7,2.0,7.8,0.0,1013.2,130.0,130.75
639,Education,14524,1964.0,2.0,15.0,4.0,11.7,0.0,1015.9,320.0,4.0
615,Education,153700,1990.0,7.0,15.6,4.0,13.3,0.0,1015.6,300.0,752.2
573,Education,23815,1914.0,4.0,26.7,0.0,11.1,0.0,1010.3,310.0,11.2265
632,Education,41297,1959.0,6.0,16.7,2.0,3.3,0.0,1022.3,270.0,48.25
619,Education,68146,1948.0,6.0,5.6,2.0,2.2,0.0,1021.9,50.0,163.344
630,Education,93420,1948.0,5.0,10.6,4.0,-1.7,0.0,1026.0,0.0,35.25
621,Parking,387,1955.0,1.0,15.6,2.0,13.9,0.0,1016.5,350.0,16.8492
589,Education,305268,1952.0,8.0,13.9,0.0,10.6,0.0,1012.2,330.0,92.6145
586,Public services,166514,1917.0,5.0,18.3,2.0,11.1,0.0,1019.6,290.0,140.3
581,Lodging/residential,23012,1930.0,3.0,13.9,2.0,10.6,0.0,1012.3,330.0,3.9
585,Public services,132394,1949.0,7.0,20.6,2.0,11.1,0.0,1018.1,270.0,189.5
623,Education,49388,1931.0,6.0,12.2,2.0,10.0,0.0,1018.6,40.0,42.0
617,Education,182943,1963.0,11.0,16.7,4.0,7.2,0.0,1017.4,240.0,700.475
592,Education,120694,2012.0,7.0,12.8,4.0,7.8,0.0,1021.5,260.0,345.6
600,Education,44182,1917.0,5.0,21.7,4.0,13.9,0.0,1017.1,260.0,67.25
651,Parking,306140,2007.0,5.0,17.2,2.0,11.1,0.0,1019.3,180.0,45.9
616,Education,117814,1959.0,6.0,8.9,0.0,6.7,0.0,1016.2,280.0,94.7
566,Education,2010,1957.0,1.0,8.9,2.0,7.2,0.0,1026.1,0.0,0.306
601,Entertainment/public assembly,11910,1903.0,2.0,21.1,2.0,14.4,0.0,1018.9,310.0,26.5
629,Education,40835,1931.0,6.0,6.1,2.0,2.8,0.0,1011.9,90.0,39.775
569,Education,86091,1964.0,8.0,22.2,2.0,12.2,0.0,1020.1,280.0,402.75
601,Entertainment/public assembly,11910,1903.0,2.0,6.1,4.0,4.4,0.0,1020.0,10.0,12.5
576,Education,86465,2014.0,7.0,16.7,2.0,12.8,0.0,1014.4,300.0,157.75
614,Lodging/residential,185200,1930.0,8.0,17.2,2.0,11.1,0.0,1017.2,290.0,113.5
585,Public services,132394,1949.0,7.0,5.6,0.0,3.3,0.0,1021.0,0.0,261.25
626,Public services,130581,1970.0,5.0,15.0,0.0,12.8,0.0,1011.2,330.0,168.0
597,Public services,189425,1994.0,4.0,19.4,2.0,11.7,0.0,1014.3,260.0,123.25
582,Education,14542,1920.0,4.0,22.2,0.0,13.3,0.0,1009.2,290.0,6.6
655,Education,222434,1964.0,11.0,17.2,2.0,11.7,0.0,1017.8,280.0,85.4975
571,Education,47954,1980.0,3.0,21.7,0.0,13.3,0.0,1010.6,310.0,17.5
576,Education,86465,2014.0,7.0,14.4,0.0,12.2,0.0,1010.6,0.0,126.0
640,Entertainment/public assembly,36180,1966.0,9.0,10.6,4.0,2.8,0.0,1026.6,210.0,149.0
571,Education,47954,1980.0,3.0,18.3,0.0,7.8,0.0,1020.3,100.0,82.25
588,Education,21866,1911.0,4.0,12.8,2.0,10.6,0.0,1012.7,300.0,45.475
626,Public services,130581,1970.0,5.0,16.7,2.0,13.9,0.0,1010.7,330.0,120.0
567,Entertainment/public assembly,82670,2016.0,4.0,20.6,2.0,13.9,0.0,1020.6,260.0,166.864
610,Entertainment/public assembly,30160,1958.0,4.0,16.1,2.0,10.6,0.0,1019.0,0.0,32.25
592,Education,120694,2012.0,7.0,16.1,4.0,9.4,0.0,1019.6,250.0,400.492
633,Parking,98539,1989.0,2.0,18.9,2.0,10.6,0.0,1013.1,280.0,27.74
638,Education,7900,1923.0,4.0,5.6,0.0,0.0,0.0,1027.7,0.0,4.9475
617,Education,182943,1963.0,11.0,10.0,4.0,5.6,0.0,1019.4,140.0,667.45
571,Education,47954,1980.0,3.0,13.9,4.0,11.1,0.0,1017.6,310.0,21.0
651,Parking,306140,2007.0,5.0,13.9,2.0,8.9,0.0,1017.2,280.0,40.0
617,Education,182943,1963.0,11.0,17.8,0.0,13.3,0.0,1011.7,270.0,652.175
625,Education,55516,1978.0,5.0,16.1,2.0,14.4,0.0,1020.5,0.0,153.61700000000005
650,Education,75228,1993.0,4.0,19.4,4.0,10.0,0.0,1018.3,270.0,203.25
614,Lodging/residential,185200,1930.0,8.0,12.2,4.0,7.2,0.0,1015.2,300.0,108.0
643,Education,110919,1941.0,6.0,11.7,0.0,10.0,0.0,1016.8,40.0,122.293
603,Public services,29063,2004.0,3.0,9.4,2.0,7.8,0.0,1025.2,0.0,60.3
582,Education,14542,1920.0,4.0,16.7,2.0,14.4,0.0,1017.1,130.0,5.0
577,Education,113589,1958.0,3.0,21.1,2.0,14.4,0.0,1010.2,290.0,46.6
608,Entertainment/public assembly,124197,1927.0,3.0,18.3,4.0,15.0,0.0,1012.8,0.0,83.5
617,Education,182943,1963.0,11.0,15.6,2.0,9.4,0.0,1012.0,120.0,810.465
589,Education,305268,1952.0,8.0,7.8,0.0,5.6,0.0,1021.2,50.0,107.781
588,Education,21866,1911.0,4.0,17.2,2.0,12.8,0.0,1017.8,300.0,9.925
640,Entertainment/public assembly,36180,1966.0,9.0,20.6,2.0,11.7,0.0,1012.5,300.0,193.0
614,Lodging/residential,185200,1930.0,8.0,8.9,2.0,7.2,0.0,1026.1,0.0,236.25
602,Entertainment/public assembly,238065,1933.0,6.0,14.4,2.0,7.8,0.0,1017.0,270.0,324.7
651,Parking,306140,2007.0,5.0,17.2,2.0,12.8,0.0,1016.8,270.0,41.396
655,Education,222434,1964.0,11.0,17.8,0.0,12.2,0.0,1013.9,180.0,166.741
624,Education,46204,1941.0,5.0,12.2,0.0,8.9,0.0,1015.4,0.0,88.5175
616,Education,117814,1959.0,6.0,19.4,0.0,13.3,0.0,1014.9,280.0,59.4
603,Public services,29063,2004.0,3.0,12.2,2.0,3.9,0.0,1024.6,240.0,10.6
623,Education,49388,1931.0,6.0,12.2,2.0,-3.9,0.0,1026.0,40.0,16.0
627,Education,56637,1953.0,5.0,22.2,4.0,10.0,0.0,1017.7,270.0,104.5
569,Education,86091,1964.0,8.0,8.3,2.0,3.3,0.0,1017.7,350.0,310.0
611,Education,128126,1966.0,7.0,22.8,0.0,13.3,0.0,1010.4,300.0,519.1
623,Education,49388,1931.0,6.0,4.4,0.0,0.0,0.0,1027.5,60.0,34.75
626,Public services,130581,1970.0,5.0,16.1,2.0,12.8,0.0,1015.2,300.0,53.75
576,Education,86465,2014.0,7.0,9.4,2.0,4.4,0.0,1017.7,320.0,185.0
629,Education,40835,1931.0,6.0,28.9,0.0,11.7,0.0,1012.3,270.0,7.275
600,Education,44182,1917.0,5.0,18.9,2.0,10.6,0.0,1017.2,290.0,59.0
603,Public services,29063,2004.0,3.0,6.7,2.0,0.6,0.0,1018.7,340.0,57.0
575,Technology/science,33167,1963.0,4.0,4.4,0.0,-1.1,0.0,1029.4,50.0,18.975
610,Entertainment/public assembly,30160,1958.0,4.0,21.7,2.0,11.7,0.0,1014.7,310.0,13.75
592,Education,120694,2012.0,7.0,22.2,2.0,12.2,0.0,1009.1,310.0,299.52
613,Entertainment/public assembly,1305,1995.0,1.0,10.6,2.0,-3.9,0.0,1024.8,240.0,0.765
615,Education,153700,1990.0,7.0,20.0,0.0,8.3,0.0,1021.7,290.0,823.215
651,Parking,306140,2007.0,5.0,6.1,2.0,5.0,0.0,1018.6,130.0,43.098
589,Education,305268,1952.0,8.0,20.0,4.0,14.4,0.0,1016.6,0.0,84.0129
587,Technology/science,53234,1942.0,5.0,18.9,2.0,13.3,0.0,1013.9,310.0,99.25
652,Education,150887,1959.0,9.0,10.0,0.0,2.2,0.0,1017.6,140.0,204.344
621,Parking,387,1955.0,1.0,21.1,0.0,16.7,0.0,1012.4,300.0,13.1932
612,Education,77055,1917.0,4.0,6.7,2.0,3.3,0.0,1029.8,70.0,104.307
632,Education,41297,1959.0,6.0,11.7,0.0,10.0,0.0,1017.2,70.0,67.75
632,Education,41297,1959.0,6.0,10.0,0.0,2.8,0.0,1018.0,0.0,61.75
646,Education,58733,1923.0,6.0,21.1,2.0,8.3,0.0,1020.1,300.0,33.875
623,Education,49388,1931.0,6.0,14.4,2.0,11.1,0.0,1015.4,280.0,40.25
586,Public services,166514,1917.0,5.0,10.0,2.0,0.0,0.0,1012.4,320.0,43.45
620,Education,220703,2011.0,9.0,16.1,2.0,12.2,0.0,1018.5,270.0,1264.56
586,Public services,166514,1917.0,5.0,23.3,0.0,12.2,0.0,1013.9,290.0,46.575
584,Education,137806,1967.0,8.0,17.8,2.0,13.9,0.0,1012.8,300.0,233.904
577,Education,113589,1958.0,3.0,16.1,2.0,1.1,0.0,1025.2,50.0,40.0
621,Parking,387,1955.0,1.0,16.1,0.0,13.9,0.0,1016.2,350.0,15.6245
615,Education,153700,1990.0,7.0,12.8,0.0,8.9,0.0,1023.1,320.0,754.039
633,Parking,98539,1989.0,2.0,16.1,2.0,10.6,0.0,1019.0,0.0,26.329
589,Education,305268,1952.0,8.0,19.4,2.0,13.3,0.0,1011.1,270.0,81.1724
650,Education,75228,1993.0,4.0,16.1,2.0,14.4,0.0,1022.6,0.0,90.6518
579,Education,7781,1910.0,4.0,13.3,2.0,6.1,0.0,1022.0,200.0,2.3763
577,Education,113589,1958.0,3.0,18.3,2.0,11.1,0.0,1017.5,270.0,42.0
600,Education,44182,1917.0,5.0,14.4,4.0,9.4,0.0,1017.4,290.0,55.25
645,Education,304333,2006.0,12.0,12.2,4.0,7.2,0.0,1015.2,300.0,1381.43
611,Education,128126,1966.0,7.0,17.2,2.0,13.3,0.0,1012.1,310.0,497.85
598,Public services,68701,1930.0,4.0,18.3,2.0,11.1,0.0,1017.5,270.0,43.4125
636,Education,6564,1909.0,3.0,11.1,2.0,8.3,0.0,1019.7,0.0,0.23
632,Education,41297,1959.0,6.0,6.1,4.0,4.4,0.0,1020.0,10.0,77.5
582,Education,14542,1920.0,4.0,16.1,2.0,12.8,0.0,1019.6,260.0,6.4
605,Education,51020,1924.0,5.0,7.2,2.0,3.3,0.0,1020.8,120.0,50.955
579,Education,7781,1910.0,4.0,7.2,0.0,1.1,0.0,1016.9,100.0,1.383
588,Education,21866,1911.0,4.0,17.8,2.0,10.6,0.0,1013.7,320.0,9.4
595,Education,270413,1971.0,14.0,18.3,4.0,11.7,0.0,1012.9,270.0,300.88
633,Parking,98539,1989.0,2.0,17.8,2.0,13.3,0.0,1016.7,290.0,26.844
634,Education,4000,1910.0,4.0,11.1,0.0,8.9,0.0,1017.8,0.0,0.495
643,Education,110919,1941.0,6.0,11.1,0.0,7.8,0.0,1026.1,0.0,73.9315
570,Education,193202,1964.0,10.0,16.1,0.0,10.0,0.0,1017.8,290.0,82.944
566,Education,2010,1957.0,1.0,17.2,4.0,13.3,0.0,1014.4,280.0,2.293
577,Education,113589,1958.0,3.0,17.8,4.0,12.2,0.0,1013.1,300.0,41.0
646,Education,58733,1923.0,6.0,27.2,0.0,14.4,0.0,1017.6,280.0,26.075
637,Education,4189,1929.0,3.0,13.9,2.0,10.0,0.0,1015.3,240.0,0.3575
620,Education,220703,2011.0,9.0,19.4,2.0,11.7,0.0,1016.3,230.0,1343.76
600,Education,44182,1917.0,5.0,19.4,2.0,11.1,0.0,1017.1,310.0,63.25
600,Education,44182,1917.0,5.0,15.0,0.0,10.6,0.0,1012.9,230.0,87.0
586,Public services,166514,1917.0,5.0,18.3,2.0,13.3,0.0,1011.2,190.0,150.95
569,Education,86091,1964.0,8.0,15.0,4.0,10.6,0.0,1015.3,280.0,276.0
640,Entertainment/public assembly,36180,1966.0,9.0,18.9,2.0,10.0,0.0,1018.9,280.0,214.0
630,Education,93420,1948.0,5.0,13.9,4.0,9.4,0.0,1016.3,240.0,52.75
650,Education,75228,1993.0,4.0,14.4,0.0,11.7,0.0,1019.4,60.0,138.75
636,Education,6564,1909.0,3.0,12.2,2.0,6.7,0.0,1027.0,80.0,0.4075
632,Education,41297,1959.0,6.0,15.6,4.0,13.3,0.0,1013.8,310.0,48.0
596,Education,18474,1923.0,4.0,13.3,2.0,8.3,0.0,1019.1,270.0,5.0
566,Education,2010,1957.0,1.0,16.7,2.0,8.3,0.0,1016.0,260.0,0.531
619,Education,68146,1948.0,6.0,20.0,0.0,14.4,0.0,1014.7,0.0,184.576
577,Education,113589,1958.0,3.0,14.4,0.0,11.7,0.0,1013.6,290.0,68.2
571,Education,47954,1980.0,3.0,12.8,4.0,7.8,0.0,1021.5,260.0,20.75
611,Education,128126,1966.0,7.0,11.1,2.0,8.3,0.0,1025.8,90.0,473.625
575,Technology/science,33167,1963.0,4.0,15.0,0.0,12.8,0.0,1015.7,0.0,43.6
589,Education,305268,1952.0,8.0,9.4,0.0,8.3,0.0,1022.9,20.0,204.592
653,Education,420885,1930.0,8.0,8.3,0.0,3.9,0.0,1028.7,40.0,786.846
618,Education,148032,1924.0,5.0,13.9,2.0,0.6,0.0,1007.8,290.0,101.5
624,Education,46204,1941.0,5.0,7.8,2.0,6.1,0.0,1026.0,40.0,129.988
586,Public services,166514,1917.0,5.0,11.1,0.0,3.3,0.0,1012.6,340.0,181.35
574,Education,56343,1905.0,4.0,23.3,0.0,13.9,0.0,1015.0,270.0,15.7922
569,Education,86091,1964.0,8.0,17.8,2.0,14.4,0.0,1016.8,0.0,307.375
618,Education,148032,1924.0,5.0,20.6,2.0,11.1,0.0,1016.4,260.0,116.3
619,Education,68146,1948.0,6.0,13.9,2.0,12.8,0.0,1020.3,0.0,212.736
581,Lodging/residential,23012,1930.0,3.0,20.6,2.0,11.1,0.0,1014.9,300.0,4.2749
594,Education,177281,1964.0,7.0,11.7,4.0,10.0,0.0,1020.1,120.0,367.533
635,Education,7122,1909.0,3.0,18.9,4.0,11.1,0.0,1012.8,140.0,3.68
606,Utility,23432,1999.0,2.0,21.7,0.0,10.6,0.0,1017.1,260.0,49.2275
601,Entertainment/public assembly,11910,1903.0,2.0,8.9,2.0,5.6,0.0,1020.4,0.0,6.75
596,Education,18474,1923.0,4.0,23.3,0.0,10.6,0.0,1018.7,270.0,6.25
624,Education,46204,1941.0,5.0,20.6,2.0,11.7,0.0,1018.4,270.0,85.7975
636,Education,6564,1909.0,3.0,15.6,4.0,13.3,0.0,1015.6,300.0,0.175
606,Utility,23432,1999.0,2.0,16.7,4.0,6.7,0.0,1017.8,250.0,48.8375
620,Education,220703,2011.0,9.0,17.2,2.0,10.6,0.0,1015.7,250.0,1181.4
634,Education,4000,1910.0,4.0,9.4,4.0,6.7,0.0,1016.6,0.0,0.34
638,Education,7900,1923.0,4.0,6.1,2.0,4.4,0.0,1017.5,0.0,3.3675
653,Education,420885,1930.0,8.0,11.7,0.0,10.0,0.0,1016.8,40.0,1181.1
573,Education,23815,1914.0,4.0,16.7,2.0,12.2,0.0,1020.9,0.0,20.5347
629,Education,40835,1931.0,6.0,16.1,2.0,12.8,0.0,1016.9,300.0,7.1
575,Technology/science,33167,1963.0,4.0,15.0,4.0,4.4,0.0,1012.1,280.0,30.0
582,Education,14542,1920.0,4.0,13.9,2.0,7.2,0.0,1017.4,250.0,4.6
625,Education,55516,1978.0,5.0,16.7,4.0,13.9,0.0,1018.1,300.0,88.821
566,Education,2010,1957.0,1.0,15.6,4.0,9.4,0.0,1016.5,280.0,0.5329999999999999
620,Education,220703,2011.0,9.0,15.6,2.0,11.7,0.0,1015.3,290.0,1260.6
614,Lodging/residential,185200,1930.0,8.0,14.4,4.0,13.3,0.0,1009.5,340.0,174.25
611,Education,128126,1966.0,7.0,20.0,2.0,12.8,0.0,1009.7,300.0,502.425
608,Entertainment/public assembly,124197,1927.0,3.0,12.8,2.0,0.6,0.0,1026.4,120.0,36.5
615,Education,153700,1990.0,7.0,6.1,0.0,5.0,0.0,1021.4,60.0,800.2919999999998
622,Education,123612,1961.0,7.0,21.7,2.0,13.3,0.0,1014.4,300.0,255.75
600,Education,44182,1917.0,5.0,20.6,0.0,13.3,0.0,1015.3,270.0,66.25
617,Education,182943,1963.0,11.0,17.2,2.0,9.4,0.0,1020.0,250.0,581.378
601,Entertainment/public assembly,11910,1903.0,2.0,26.1,0.0,3.3,0.0,1021.5,40.0,8.75
653,Education,420885,1930.0,8.0,6.1,2.0,4.4,0.0,1017.5,60.0,677.0930000000002
581,Lodging/residential,23012,1930.0,3.0,18.9,4.0,7.8,0.0,1015.5,320.0,8.55
582,Education,14542,1920.0,4.0,13.9,0.0,10.6,0.0,1014.6,0.0,4.64
577,Education,113589,1958.0,3.0,19.4,2.0,12.2,0.0,1010.5,300.0,44.0
603,Public services,29063,2004.0,3.0,20.6,2.0,14.4,0.0,1020.6,300.0,16.5
578,Lodging/residential,71994,2004.0,4.0,15.6,2.0,12.8,0.0,1019.7,250.0,32.883
651,Parking,306140,2007.0,5.0,12.8,2.0,8.9,0.0,1024.9,290.0,45.6
595,Education,270413,1971.0,14.0,18.9,0.0,11.7,0.0,1017.5,300.0,385.769
627,Education,56637,1953.0,5.0,17.2,4.0,15.0,0.0,1020.2,290.0,99.25
632,Education,41297,1959.0,6.0,20.0,2.0,5.6,0.0,1020.7,260.0,58.5
572,Education,94175,1964.0,9.0,31.1,2.0,6.7,0.0,1014.5,300.0,428.097
608,Entertainment/public assembly,124197,1927.0,3.0,12.8,2.0,8.9,0.0,1020.5,260.0,69.75
615,Education,153700,1990.0,7.0,8.9,0.0,5.0,0.0,1012.1,110.0,923.041
648,Education,154706,2009.0,11.0,22.2,2.0,10.6,0.0,1011.9,280.0,881.75
618,Education,148032,1924.0,5.0,12.2,0.0,7.2,0.0,1027.3,320.0,95.3
643,Education,110919,1941.0,6.0,23.9,2.0,11.7,0.0,1016.5,300.0,75.9292
629,Education,40835,1931.0,6.0,16.1,2.0,13.3,0.0,1013.0,310.0,6.775
603,Public services,29063,2004.0,3.0,20.0,2.0,11.1,0.0,1016.8,280.0,38.0
619,Education,68146,1948.0,6.0,15.0,2.0,11.7,0.0,1010.3,200.0,151.328
636,Education,6564,1909.0,3.0,12.2,2.0,6.1,0.0,1014.4,210.0,0.0925
585,Public services,132394,1949.0,7.0,16.1,4.0,12.8,0.0,1011.2,280.0,212.75
654,Education,43910,1912.0,5.0,13.9,2.0,8.9,0.0,1022.0,290.0,48.5002
632,Education,41297,1959.0,6.0,5.0,2.0,-0.6,0.0,1027.1,0.0,50.0
585,Public services,132394,1949.0,7.0,12.8,4.0,11.1,0.0,1023.3,0.0,194.75
630,Education,93420,1948.0,5.0,23.3,2.0,9.4,0.0,1017.1,280.0,42.25
568,Education,14150,1974.0,2.0,19.4,2.0,11.7,0.0,1009.8,290.0,4.13
654,Education,43910,1912.0,5.0,15.0,0.0,11.1,0.0,1017.6,0.0,46.7585
603,Public services,29063,2004.0,3.0,16.7,0.0,13.9,0.0,1019.1,300.0,16.3
651,Parking,306140,2007.0,5.0,13.9,2.0,-1.1,0.0,1022.7,300.0,45.192
575,Technology/science,33167,1963.0,4.0,16.7,4.0,7.2,0.0,1011.2,260.0,31.125
643,Education,110919,1941.0,6.0,17.2,2.0,12.2,0.0,1014.1,220.0,73.2315
592,Education,120694,2012.0,7.0,18.3,0.0,12.2,0.0,1019.7,290.0,328.32
635,Education,7122,1909.0,3.0,14.4,0.0,13.3,0.0,1017.1,0.0,3.05
615,Education,153700,1990.0,7.0,19.4,2.0,13.9,0.0,1017.8,300.0,759.125
570,Education,193202,1964.0,10.0,17.8,2.0,5.0,0.0,1015.9,180.0,181.44
624,Education,46204,1941.0,5.0,14.4,2.0,8.9,0.0,1021.6,280.0,73.6175
606,Utility,23432,1999.0,2.0,16.1,2.0,11.7,0.0,1011.7,320.0,49.1
