order_date,category,item,price
2024.02.14 16:01:12,Clothing,Bicycle,951051
2024.10.18 03:38:40,Food,Watch,212031
2025.06.26 20:34:42,Sports,Table,605650
2024.09.05 05:36:38,Toys,Perfume,17250
2024.08.13 21:06:47,Clothing,Perfume,632810
2024.07.01 22:04:38,Sports,Novel,301370
2024.01.01 11:33:45,Toys,Novel,973554
2024.03.09 14:10:29,Food,Console,695960
2025.11.03 13:12:39,Sports,Sneakers,96024
2025.04.21 18:08:41,Coffee,Espresso,20995
2025.07.07 07:58:18,Coffee,Espresso,495620
2024.10.04 17:44:19,Food,Perfume,300128
2024.06.19 12:23:17,Clothing,Table,153022
2024.01.12 15:31:26,Clothing,Headphones,572890
2025.10.01 13:51:34,Clothing,Camera,787021
2024.03.09 23:31:49,Coffee,Macchiato,856265
2024.10.24 20:59:36,Electronics,Headphones,154207
2024.05.13 01:26:35,Sports,Smartphone,615254
2024.08.13 19:23:49,Electronics,Console,142076
2024.11.18 20:03:39,Beauty,Perfume,546771
2025.01.12 18:36:00,Clothing,Watch,772483
2024.01.24 23:32:37,Beauty,Bicycle,724952
2025.10.04 12:23:50,Toys,Camera,222667
2024.02.27 12:53:35,Electronics,Novel,467949
2024.02.29 21:58:20,Sports,Smartphone,955587
2025.06.01 11:24:12,Coffee,Espresso,440734
2024.08.22 21:28:45,Home,Smartphone,774834
2024.06.21 15:45:22,Clothing,Watch,898253
2024.04.29 14:50:07,Beauty,Novel,109453
2025.04.02 15:35:37,Beauty,Snack,187273
2024.12.10 13:43:23,Beauty,Headphones,386520
2024.09.03 15:07:27,Electronics,Snack,939775
2024.10.27 05:46:45,Electronics,Console,176603
2024.07.25 09:52:14,Food,Table,195915
2025.11.16 08:15:08,Home,Smartphone,371737
2024.10.23 06:02:50,Toys,Sneakers,150860
2025.03.08 06:32:01,Electronics,Bicycle,75814
2025.12.27 04:35:09,Coffee,Americano,986544
2025.05.19 08:49:22,Sports,Sneakers,61789
2024.01.15 12:18:52,Sports,Table,32243
2024.02.08 23:21:08,Food,Table,367840
2025.04.27 00:20:33,Food,Headphones,905694
2025.03.28 17:07:58,Beauty,Table,580917
2025.06.08 05:26:27,Coffee,Cold Brew,544479
2024.04.22 11:46:23,Clothing,Laptop,708597
2024.07.29 18:29:58,Beauty,Watch,412374
2025.02.02 08:00:40,Sports,Sneakers,360317
2025.12.19 03:18:20,Food,Snack,799943
2025.04.14 01:31:07,Sports,Snack,241016
2025.06.16 02:19:08,Sports,Sneakers,149862
2024.06.13 18:08:02,Beauty,TV,743211
2024.11.19 18:05:30,Home,Laptop,559381
2025.04.17 15:32:19,Clothing,Headphones,471616
2025.07.29 22:58:53,Home,Table,568589
2025.10.14 21:55:29,Home,Novel,790110
2025.09.09 18:46:03,Clothing,Bicycle,748861
2024.04.19 08:19:57,Sports,Headphones,676541
2024.09.30 11:25:28,Sports,Snack,289523
2025.04.01 23:43:09,Beauty,Smartphone,926226
2025.03.15 19:48:26,Beauty,Laptop,208100
2024.06.16 05:56:10,Home,Laptop,290583
2025.07.29 23:50:59,Clothing,Sneakers,247797
2025.07.03 14:03:27,Clothing,Novel,673928
2025.01.12 16:09:56,Electronics,Snack,210607
2024.01.30 14:45:59,Food,Table,266419
2025.01.02 22:43:54,Electronics,Bicycle,807119
2025.03.14 23:40:07,Home,Watch,890704
2025.12.18 03:49:24,Beauty,Camera,805802
2024.05.28 11:04:56,Sports,TV,322198
2025.02.08 02:07:11,Toys,Bicycle,615474
2025.11.27 08:57:21,Coffee,Cappuccino,318361
2024.11.13 10:32:51,Sports,Smartphone,743999
2025.07.08 00:08:01,Home,Smartphone,425287
2025.05.26 17:28:29,Clothing,TV,115214
2024.03.30 05:26:03,Electronics,Console,485000
2025.07.01 10:34:53,Beauty,Console,815127
2024.06.12 16:39:26,Clothing,Smartphone,598086
2025.05.20 05:22:32,Beauty,Perfume,372136
2024.07.04 22:05:04,Beauty,Smartphone,516958
2025.10.30 12:09:56,Home,Camera,120605
2024.05.18 06:30:41,Electronics,Table,971444
2024.05.14 00:41:40,Electronics,Novel,593789
2025.08.29 09:39:53,Toys,Novel,86643
2024.07.11 02:47:52,Sports,Laptop,716036
2024.11.26 05:23:12,Clothing,Snack,553266
2025.12.05 01:31:48,Toys,Bicycle,307455
2024.08.01 07:23:07,Toys,Perfume,121845
2024.08.03 19:34:49,Clothing,Laptop,274664
2024.03.30 11:07:44,Food,Perfume,558581
2024.06.06 21:45:19,Toys,Table,723576
2024.10.06 02:09:45,Coffee,Americano,441860
2025.05.21 07:10:43,Electronics,Bicycle,470525
2024.07.11 21:31:41,Coffee,Cold Brew,525108
2024.01.20 00:18:37,Beauty,Camera,943501
2024.03.01 13:31:11,Food,Laptop,252985
2024.12.24 17:20:47,Sports,Watch,842957
2024.02.29 11:01:13,Toys,Laptop,810505
2024.11.10 14:52:59,Sports,Watch,407830
2025.02.08 04:27:20,Beauty,Novel,808621
2024.12.31 12:54:18,Sports,Console,812081
2024.07.10 12:01:17,Coffee,Cold Brew,549695
2024.03.03 07:35:07,Beauty,Table,464195
2024.05.01 09:09:53,Food,Camera,432197
2024.10.16 17:40:11,Sports,Laptop,681535
2025.03.11 00:14:03,Food,Perfume,603109
2025.11.28 01:24:50,Electronics,Novel,989450
2025.07.26 09:40:23,Toys,Snack,469992
2024.12.20 02:41:23,Sports,TV,931579
2024.02.04 22:11:41,Sports,Table,166416
2025.05.13 19:29:25,Coffee,Latte,46979
2025.02.05 16:47:27,Clothing,Novel,268819
2025.10.20 00:47:43,Sports,TV,259914
2024.06.16 09:40:51,Food,Snack,490389
2024.05.16 23:51:46,Toys,TV,851126
2025.01.13 05:24:04,Toys,Laptop,727682
2024.10.07 15:20:57,Beauty,Snack,950874
2024.10.13 13:33:15,Electronics,Novel,641912
2025.02.13 03:26:56,Sports,Laptop,928258
2024.08.30 05:59:49,Coffee,Espresso,587371
2025.06.08 22:00:48,Electronics,Camera,599560
2024.04.02 08:00:06,Electronics,Perfume,796847
2025.07.28 16:51:01,Sports,Snack,674315
2025.09.07 23:46:12,Coffee,Flat White,847519
2025.07.27 03:33:06,Clothing,Sneakers,710857
2024.09.02 13:16:44,Home,Console,665181
2024.07.17 07:09:12,Sports,Laptop,923997
2024.08.20 02:18:56,Home,Camera,720319
2025.03.01 12:21:35,Sports,TV,878232
2024.02.05 19:53:01,Food,Novel,225355
2025.03.01 07:33:58,Electronics,Watch,277931
2024.04.12 01:12:18,Sports,Perfume,344462
2025.04.02 16:59:14,Home,Camera,998056
2025.01.19 17:08:12,Coffee,Latte,239001
2025.06.11 20:26:03,Electronics,Perfume,671135
2025.01.29 07:02:42,Sports,Sneakers,16974
2024.04.03 20:05:43,Coffee,Mocha,872464
2025.12.14 10:28:21,Clothing,Perfume,171618
2025.05.09 07:14:59,Beauty,Table,448175
2025.09.12 13:52:14,Sports,Snack,810882
2025.10.08 04:46:52,Clothing,Laptop,663418
2025.09.19 11:10:31,Home,Smartphone,558708
2024.12.12 15:16:40,Toys,Snack,272366
2025.05.30 08:22:04,Clothing,Snack,673993
2024.06.16 14:51:37,Beauty,Table,902768
2024.01.19 06:37:22,Clothing,Smartphone,110604
2025.11.16 04:37:38,Toys,Table,50113
2024.01.18 14:59:37,Sports,Headphones,529901
2025.03.08 09:59:53,Clothing,TV,816067
2024.08.08 09:16:59,Sports,Novel,71936
2025.09.04 09:26:40,Home,Table,59706
2024.07.18 09:04:28,Beauty,Table,213793
2025.01.22 15:53:52,Toys,Perfume,123619
2024.09.29 17:57:39,Clothing,Bicycle,791815
2024.11.06 09:19:23,Food,Sneakers,222281
2024.02.21 03:08:16,Food,Headphones,445083
2024.01.14 17:01:21,Beauty,Novel,593609
2025.01.15 16:58:46,Clothing,Smartphone,288386
2025.01.03 22:00:58,Coffee,Americano,889159
2024.07.21 20:19:38,Beauty,Table,135158
2024.07.24 02:34:01,Clothing,Table,414708
2024.10.06 13:00:29,Home,Camera,633190
2024.01.06 20:00:11,Toys,Perfume,42763
2025.02.15 13:19:25,Coffee,Latte,675584
2024.05.25 16:21:14,Toys,Snack,66096
2025.04.13 20:39:48,Food,Watch,77919
2024.03.26 15:15:25,Home,Perfume,777585
2025.04.06 15:27:44,Sports,Headphones,964764
2025.09.29 09:01:56,Clothing,Bicycle,262735
2025.09.01 20:04:02,Home,Laptop,633139
2025.11.21 19:17:51,Food,Table,934836
2025.03.28 09:56:42,Home,Watch,255865
2024.09.26 17:50:14,Coffee,Macchiato,359243
2025.09.12 05:14:14,Coffee,Mocha,272200
2025.03.23 12:14:47,Beauty,Console,362344
2025.05.14 17:13:43,Food,Bicycle,52950
2024.09.09 03:01:49,Home,Snack,518387
2025.06.05 12:00:18,Home,Novel,150179
2025.01.22 21:26:57,Sports,Table,672320
2024.08.10 06:27:44,Coffee,Cappuccino,764787
2024.08.06 22:14:31,Coffee,Cold Brew,75494
2024.01.05 08:14:43,Electronics,Novel,863067
2025.12.15 15:39:37,Toys,Snack,83780
2025.10.16 13:07:31,Beauty,Laptop,628537
2024.08.09 19:14:24,Food,Table,149153
2024.09.11 00:23:44,Home,Perfume,393470
2025.09.03 18:47:33,Electronics,Perfume,508478
2025.12.08 22:31:24,Electronics,Sneakers,130206
2025.03.28 03:11:56,Home,Snack,554985
2025.03.05 14:12:56,Sports,Sneakers,585429
2024.12.29 00:50:00,Toys,Perfume,504937
2024.02.28 14:35:38,Food,Sneakers,169072
2025.05.08 00:11:23,Coffee,Mocha,596223
2025.10.09 06:40:13,Coffee,Macchiato,470871
2024.11.10 16:26:41,Toys,Laptop,480056
2025.02.03 06:43:49,Toys,Console,539982
2024.05.04 17:37:29,Coffee,Latte,443070
2024.07.05 21:14:21,Food,Headphones,578483
2024.12.06 09:18:53,Clothing,Novel,344487
2025.02.08 15:59:38,Coffee,Cappuccino,87252
2025.02.04 16:09:59,Toys,Perfume,919620
2024.07.23 18:05:41,Sports,TV,60299
2025.11.14 18:58:16,Home,Console,159156
2025.04.11 20:31:03,Food,Watch,859435
2024.04.13 15:35:38,Beauty,Sneakers,671698
2025.10.05 20:08:44,Clothing,Perfume,569780
2025.01.17 10:11:22,Clothing,Camera,438176
2024.03.20 10:26:36,Home,Snack,93418
2024.03.16 03:52:08,Home,Headphones,568307
2024.12.09 10:35:00,Beauty,Headphones,485552
2024.12.16 06:54:56,Coffee,Cappuccino,938596
2024.03.19 12:24:41,Toys,Laptop,414633
2024.11.25 02:36:59,Sports,Console,207995
2024.06.28 22:51:42,Coffee,Macchiato,954316
2025.04.26 19:52:36,Beauty,Camera,933980
2024.04.15 04:03:24,Food,Novel,513926
2025.06.11 07:49:02,Toys,Snack,991035
2025.09.16 22:01:36,Home,Laptop,50299
2025.02.28 02:41:15,Beauty,Console,955228
2025.05.24 01:38:20,Coffee,Mocha,481711
2025.06.16 14:04:10,Toys,Sneakers,40306
2025.03.21 20:46:46,Home,Novel,264661
2025.03.28 00:20:37,Clothing,Console,618849
2024.03.03 10:24:14,Beauty,Table,523268
2025.12.05 02:57:01,Electronics,Laptop,134923
2025.09.24 22:38:41,Clothing,Laptop,838298
2024.08.08 09:10:16,Electronics,Snack,905047
2024.05.20 00:30:33,Home,Headphones,112281
2024.03.02 17:20:07,Electronics,Camera,630682
2024.11.27 07:48:44,Sports,Headphones,714859
2024.09.23 04:03:10,Toys,TV,545073
2024.05.04 02:41:58,Home,Smartphone,761426
2024.09.26 00:46:01,Electronics,Snack,889914
2025.09.15 13:34:10,Home,Perfume,537191
2025.12.01 19:27:21,Sports,Perfume,489886
2025.02.10 02:53:34,Electronics,Sneakers,641069
2024.08.11 21:59:14,Electronics,Smartphone,971650
2025.05.19 17:22:41,Clothing,Laptop,131237
2024.05.31 15:58:09,Electronics,Novel,515999
2025.08.19 11:43:03,Toys,Table,305975
2024.03.18 07:53:48,Electronics,Camera,674661
2025.03.01 17:23:10,Home,Table,89726
2024.05.15 06:53:26,Food,Table,607583
2025.08.02 16:18:07,Sports,Headphones,865525
2024.10.27 10:07:31,Beauty,Headphones,684262
2024.04.22 23:16:59,Coffee,Cappuccino,416441
2025.06.09 17:43:56,Toys,Perfume,467987
2024.06.28 20:39:52,Sports,Bicycle,46881
2024.02.02 02:16:42,Sports,Snack,926602
2024.07.24 07:47:52,Electronics,Table,357110
2025.02.08 08:31:53,Coffee,Latte,486898
2024.12.23 13:09:25,Beauty,Camera,321323
2025.06.21 09:02:48,Coffee,Mocha,984368
2025.06.15 06:23:10,Beauty,Novel,538563
2024.12.14 01:03:32,Sports,Novel,532521
2024.01.23 09:34:31,Coffee,Cappuccino,147279
2025.10.29 13:56:11,Home,Perfume,132564
2024.08.09 09:46:52,Beauty,Novel,233082
2025.07.12 14:53:15,Beauty,Table,497311
2024.07.30 11:57:51,Coffee,Americano,839654
2024.02.29 21:02:03,Toys,Perfume,304432
2024.04.11 16:46:35,Sports,Console,162792
2024.02.06 20:21:54,Toys,Laptop,310491
2025.08.15 18:24:14,Toys,Table,942388
2024.09.30 05:49:08,Clothing,Smartphone,209253
2025.04.24 22:06:05,Beauty,Laptop,839783
2025.01.07 21:05:59,Coffee,Cappuccino,803217
2025.10.28 11:53:33,Toys,Console,506547
2024.06.22 10:53:44,Toys,TV,429170
2024.09.13 12:49:46,Sports,Smartphone,733204
2025.08.06 23:30:17,Food,Novel,75346
2024.06.09 16:28:04,Clothing,Camera,31726
2025.03.31 09:31:46,Sports,TV,462014
2024.10.10 10:57:41,Toys,Console,442799
2024.08.10 11:12:08,Sports,Camera,715252
2025.08.22 12:16:48,Home,Camera,551740
2024.02.10 02:36:06,Electronics,Smartphone,542225
2024.10.26 21:30:01,Coffee,Macchiato,554316
2025.01.27 01:48:13,Clothing,Snack,533867
2024.10.14 14:01:23,Toys,Headphones,697696
2025.04.15 03:04:11,Toys,Laptop,642900
2025.12.18 10:39:36,Toys,Camera,390895
2024.11.26 18:30:20,Coffee,Cappuccino,311585
2024.08.25 12:19:14,Electronics,Perfume,777850
2025.10.28 12:45:04,Clothing,Console,144804
2024.12.22 05:28:02,Coffee,Flat White,637504
2025.02.12 03:58:33,Food,Headphones,114889
2024.06.11 20:49:06,Toys,Bicycle,7242
2025.09.23 19:46:19,Food,Snack,143188
2025.09.29 17:37:25,Clothing,Laptop,647613
2024.08.04 06:57:57,Toys,Perfume,482315
2025.02.03 20:02:23,Coffee,Flat White,760388
2025.02.18 22:40:23,Beauty,Perfume,148697
2025.07.01 05:22:28,Home,Bicycle,692583
2025.05.27 04:58:57,Home,Watch,145998
2024.06.19 01:19:29,Sports,Console,885972
2025.03.28 22:11:46,Coffee,Cappuccino,295683
2025.12.12 20:26:14,Coffee,Americano,249414
2024.06.04 12:50:46,Coffee,Americano,654019
2025.11.20 07:02:50,Electronics,Novel,659241
2024.08.30 01:27:03,Food,TV,330736
2025.05.03 19:45:45,Toys,Console,13149
2025.12.17 03:28:18,Toys,Smartphone,69441
2025.04.14 04:09:27,Food,Console,223493
2025.07.09 10:19:40,Sports,Camera,156279
2025.09.28 07:16:19,Home,Console,933099
2025.01.11 02:32:38,Sports,Console,157083
2024.10.05 21:45:40,Home,Novel,556671
2024.01.25 01:10:06,Home,Camera,550727
2024.02.24 07:41:06,Clothing,Novel,240478
2024.11.13 21:05:49,Sports,Bicycle,317644
2025.05.13 04:24:57,Clothing,Camera,174077
2025.10.25 12:25:49,Sports,Watch,849213
2025.01.23 20:14:46,Toys,Novel,909226
2024.11.20 05:35:22,Coffee,Flat White,537947
2024.06.26 15:20:53,Home,Smartphone,250032
2024.05.23 00:45:43,Toys,Bicycle,314029
2024.04.02 19:51:08,Home,Smartphone,769441
2024.02.22 11:44:55,Beauty,TV,618011
2024.12.10 16:41:07,Clothing,Bicycle,897524
2024.12.15 08:31:36,Toys,Snack,399948
2025.07.05 13:16:15,Food,Snack,989298
2025.02.17 09:42:55,Coffee,Mocha,509089
2025.04.08 12:28:20,Electronics,Sneakers,501582
2025.12.27 17:35:44,Sports,TV,670883
2024.04.03 01:01:14,Toys,Sneakers,295194
2025.07.13 15:00:15,Electronics,Laptop,820432
2025.05.30 03:14:51,Beauty,Camera,742579
2024.05.12 16:59:27,Home,Table,999143
2025.04.21 07:57:10,Clothing,Smartphone,390533
2025.02.06 04:22:31,Food,Snack,963917
2024.11.26 15:40:37,Electronics,TV,651805
2025.05.20 07:26:06,Clothing,Bicycle,833936
2025.03.19 15:28:40,Home,Novel,279956
2024.08.02 17:40:17,Clothing,Headphones,786737
2024.06.05 22:25:26,Coffee,Flat White,565649
2025.10.08 20:03:10,Clothing,Novel,739392
2025.01.18 16:21:54,Food,Snack,16147
2025.06.11 00:34:52,Toys,Smartphone,929679
2025.08.14 09:33:06,Sports,TV,913865
2024.10.22 11:19:45,Coffee,Cappuccino,729009
2025.08.20 19:05:56,Electronics,Bicycle,258542
2024.04.12 10:37:31,Beauty,Sneakers,423488
2024.09.28 09:47:29,Food,Camera,907903
2025.02.11 06:22:16,Clothing,Bicycle,105232
2025.09.21 18:58:55,Clothing,Novel,577005
2024.12.19 09:35:23,Toys,Console,627318
2025.04.13 12:25:39,Beauty,Table,732132
2025.07.21 15:03:28,Coffee,Macchiato,636863
2024.12.06 01:10:35,Coffee,Mocha,17016
2025.02.04 13:12:15,Coffee,Flat White,270480
2025.10.09 12:11:30,Electronics,Headphones,213250
2025.04.27 11:14:26,Home,Camera,480758
2025.10.23 20:41:15,Sports,Sneakers,134579
2024.12.23 00:08:27,Food,TV,253218
2025.05.26 11:44:47,Beauty,Snack,980663
2024.01.10 19:46:50,Clothing,Smartphone,19152
2024.11.09 05:16:13,Coffee,Flat White,767223
2024.09.22 06:35:08,Home,Bicycle,187003
2025.11.05 15:01:37,Sports,Console,646242
2025.02.09 21:12:51,Beauty,Watch,45370
2025.11.19 07:00:38,Clothing,Perfume,309414
2025.04.13 00:23:46,Coffee,Macchiato,929063
2025.07.20 15:04:14,Electronics,Novel,359991
2024.11.10 09:49:57,Beauty,Sneakers,573037
2025.09.13 18:26:52,Coffee,Americano,453935
2025.07.24 07:44:17,Clothing,Snack,697903
2024.05.23 02:01:08,Home,Perfume,452478
2024.03.10 13:38:57,Beauty,TV,347963
2025.12.01 00:51:27,Food,Snack,85750
2024.07.10 05:29:31,Sports,Console,856810
2024.12.13 13:08:56,Electronics,Laptop,579553
2024.10.22 00:12:55,Beauty,Camera,272211
2025.05.13 06:53:08,Toys,Table,837559
2024.05.28 14:03:31,Beauty,Smartphone,780156
2024.11.24 21:12:58,Toys,Console,464242
2024.07.21 10:18:08,Electronics,Headphones,425277
2024.03.28 09:14:57,Toys,Table,326994
2024.05.06 20:22:25,Home,Novel,319761
2025.02.15 21:21:02,Sports,Smartphone,572953
2025.07.22 14:00:22,Clothing,Console,273313
2024.05.01 23:52:52,Food,Headphones,299929
2024.03.30 15:42:47,Home,Laptop,295384
2024.03.07 20:54:35,Clothing,Table,131461
2024.05.05 18:53:27,Coffee,Cappuccino,905811
2025.01.30 22:08:00,Toys,Smartphone,884012
2024.03.07 00:20:21,Sports,Console,50828
2024.09.03 18:23:00,Home,Smartphone,626354
2025.02.28 04:11:50,Beauty,Sneakers,901416
2025.05.21 23:32:41,Home,Snack,442490
2025.04.19 08:05:38,Clothing,Bicycle,387092
2024.07.16 10:31:52,Food,TV,87403
2024.03.27 13:34:53,Beauty,Smartphone,929304
2025.01.22 13:53:00,Electronics,Console,857920
2025.10.03 17:36:05,Home,Bicycle,430212
2024.08.05 07:56:28,Home,Perfume,474890
2025.10.31 10:16:31,Beauty,Headphones,550611
2025.09.08 20:23:42,Home,Bicycle,859952
2024.06.16 22:50:28,Food,Watch,987234
2024.04.14 09:52:58,Beauty,Console,928032
2024.04.08 18:05:18,Electronics,Laptop,304909
2025.04.27 04:48:25,Home,Table,684242
2025.02.06 00:07:20,Coffee,Espresso,191175
2025.11.08 12:14:50,Clothing,TV,245073
2025.09.07 22:53:26,Home,Console,368474
2024.05.07 18:00:53,Beauty,Watch,115572
2025.06.16 07:17:42,Beauty,Camera,491795
2024.07.20 18:48:50,Clothing,TV,782606
2024.04.07 03:35:23,Clothing,Watch,298648
2024.05.11 15:49:49,Beauty,Headphones,523714
2024.06.12 23:07:42,Toys,Table,660204
2024.02.09 08:32:41,Beauty,Console,310158
2025.08.29 05:32:06,Home,Camera,611511
2025.07.15 15:51:32,Beauty,Sneakers,260739
2025.09.15 03:40:16,Clothing,Sneakers,691421
2024.08.23 13:59:33,Home,Bicycle,907250
2024.05.16 09:05:08,Beauty,Watch,784466
2025.02.22 13:22:36,Electronics,Camera,977647
2024.02.24 22:01:10,Clothing,Smartphone,619166
2024.03.22 22:00:30,Toys,Snack,406208
2024.12.31 00:02:48,Food,Console,904073
2024.11.14 02:28:34,Electronics,Perfume,204488
2025.09.30 06:07:48,Home,Camera,602401
2024.04.17 06:41:26,Clothing,Perfume,354726
2024.02.26 09:58:20,Home,TV,674531
2025.05.17 13:50:02,Sports,Smartphone,353472
2025.03.12 08:08:51,Clothing,Table,991420
2024.04.10 16:09:11,Home,Smartphone,147692
2025.06.13 18:23:33,Electronics,Perfume,334877
2025.06.21 13:51:14,Home,TV,259956
2025.04.17 06:52:25,Beauty,Sneakers,304262
2025.08.24 12:02:32,Coffee,Mocha,944406
2025.07.23 10:28:16,Beauty,Console,599036
2025.06.22 18:25:15,Electronics,Snack,80329
2024.09.18 17:20:02,Home,Console,629282
2025.04.30 22:07:47,Clothing,Smartphone,551451
2025.08.04 05:31:08,Electronics,Bicycle,697197
2024.04.15 02:17:17,Food,Smartphone,477220
2024.02.19 13:14:12,Home,Console,650555
2024.12.18 14:42:16,Sports,Laptop,642927
2025.11.13 17:04:36,Beauty,Sneakers,562582
2024.09.27 21:07:16,Electronics,Perfume,267712
2024.10.06 03:20:08,Home,Laptop,349553
2025.09.25 18:15:50,Sports,Headphones,849945
2025.02.02 12:26:23,Beauty,TV,301817
2024.04.21 23:53:24,Sports,Watch,329546
2024.11.28 17:22:48,Toys,Smartphone,277366
2024.11.15 20:51:10,Coffee,Latte,426154
2025.02.12 14:24:25,Electronics,Bicycle,185423
2024.05.21 18:44:19,Home,Headphones,866673
2024.05.18 11:32:55,Sports,Console,929186
2024.12.04 09:18:21,Coffee,Latte,641411
2024.06.19 02:21:21,Sports,Headphones,512947
2024.01.11 05:44:20,Sports,TV,195619
2025.09.16 09:08:03,Clothing,Bicycle,113747
2025.07.20 12:25:27,Coffee,Macchiato,520727
2025.07.04 14:13:09,Sports,Headphones,32221
2024.01.17 05:08:38,Home,Novel,56087
2025.11.24 04:34:45,Home,Smartphone,359102
2025.07.22 01:37:12,Home,Perfume,603528
2024.10.04 17:36:44,Coffee,Americano,878928
2024.01.24 06:44:50,Beauty,Novel,442833
2025.02.03 01:20:13,Sports,Watch,956701
2024.06.01 22:54:35,Coffee,Cold Brew,656748
2024.08.22 12:25:04,Electronics,Bicycle,936453
2024.10.14 16:14:22,Beauty,Bicycle,616589
2024.09.17 06:12:09,Toys,Headphones,727242
2025.09.06 17:20:30,Clothing,Snack,991447
2025.01.06 18:27:05,Home,Bicycle,316494
2024.12.10 12:10:09,Clothing,Smartphone,745213
2024.09.17 08:35:38,Beauty,TV,533118
2025.12.30 02:17:05,Food,Smartphone,679710
2024.04.12 13:39:34,Coffee,Americano,244089
2025.04.24 09:33:33,Clothing,Snack,841707
2024.07.31 20:56:54,Food,Headphones,91898
2024.02.13 10:11:05,Beauty,Table,947117
2024.09.24 06:40:41,Toys,Smartphone,411665
2025.11.11 21:27:01,Coffee,Flat White,795146
2025.06.03 22:38:14,Clothing,Smartphone,497265
2025.02.23 09:56:26,Home,Snack,375898
2024.12.24 21:52:58,Coffee,Latte,340315
2024.07.04 04:03:43,Toys,TV,72516
2025.01.18 06:39:23,Coffee,Cappuccino,669448
2024.09.26 11:09:44,Coffee,Americano,735749
2025.05.08 15:36:56,Coffee,Latte,594120
2024.04.24 19:26:25,Sports,Camera,253255
2024.07.04 23:05:44,Home,Smartphone,200931
2025.03.25 09:22:31,Toys,Snack,317746
2025.12.03 14:22:53,Coffee,Mocha,803953
2024.07.09 00:41:34,Home,Perfume,609661
2024.10.14 04:25:40,Home,Bicycle,886053
2024.09.25 23:36:00,Sports,Camera,482850
2025.12.12 15:47:12,Home,Camera,529055
2025.05.22 13:42:34,Beauty,Watch,943179
2025.10.01 21:56:30,Toys,Camera,858977
2025.02.09 19:18:44,Clothing,Console,74982
2025.04.21 11:12:38,Sports,Table,43844
2024.04.21 08:25:44,Electronics,Table,235377
2024.01.10 21:28:05,Toys,TV,682392
2025.01.27 13:25:44,Beauty,Table,37138
2025.08.03 05:21:04,Toys,Smartphone,293188
2025.06.06 17:27:16,Sports,Snack,848429
2025.03.15 08:36:20,Clothing,Laptop,928556
2025.06.01 01:20:39,Sports,Novel,763385
2025.12.27 22:50:27,Food,Watch,161304
2025.09.13 12:31:53,Coffee,Americano,217304
2025.09.20 22:38:06,Beauty,Laptop,180392
2025.07.11 09:28:05,Food,Headphones,198497
2024.06.16 23:55:56,Beauty,Smartphone,241388
2025.05.28 20:57:59,Toys,Console,485528
2025.08.27 05:13:28,Electronics,Perfume,745319
2025.08.08 16:41:30,Home,Laptop,578416
2025.02.24 05:25:08,Clothing,Watch,543951
2025.07.26 07:45:43,Toys,Snack,894873
2024.12.07 14:37:24,Coffee,Espresso,451392
2025.09.03 15:46:02,Beauty,Bicycle,693252
2024.04.04 07:36:28,Beauty,Smartphone,313377
2024.11.22 01:26:18,Clothing,Smartphone,537108
