session_id,url,user_agent,action,platform,region
S01280,http://shop.example.com/PURCHASE?id=777,iPhone / Safari,logout,Android,Seoul
S01281, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Edge,logout,Web,Incheon
S01282, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Firefox,view_item,Web,Daejeon
S01283, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Safari,LOGOUT,iOS,Incheon
S01284,https://shop.example.com/search?q=phone,Xiaomi / Firefox,view_item,Android, Incheon 
S01285, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Chrome,purchase,iOS,Daejeon
S01286, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Firefox,view_item,iOS,Daejeon
S01287, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Chrome,LOGOUT,Android,Busan
S01288, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Safari,logout,Web,Incheon
S01289,https://shop.example.com/item/123?ref=google,iPad / Edge,SEARCH,iOS,Seoul
S01290, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Edge,search,Web,Busan
S01291,https://shop.example.com/item/123?ref=google,Xiaomi / Firefox,login,Android,Incheon
S01292,http://shop.example.com/login ,Xiaomi / Chrome,cart,Web, Incheon 
S01293,https://shop.example.com/search?q=phone,LG / Chrome,logout,Web,Busan
S01294,http://shop.example.com/PURCHASE?id=777,Xiaomi / Edge,VIEW_ITEM,iOS,Seoul
S01295,http://shop.example.com/PURCHASE?id=777,iPhone / Firefox,search,Android,Seoul
S01296,https://shop.example.com/search?q=phone,Xiaomi / Safari,login,Web,Busan
S01297,https://shop.example.com/search?q=phone,iPhone / Chrome,purchase,Android,Incheon
S01298,http://shop.example.com/login ,LG / Safari,login,Web,Incheon
S01299, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Chrome,search,iOS,Daegu
S01300,https://shop.example.com/item/123?ref=google,iPad / Chrome,PURCHASE,iOS,Incheon
S01301,http://shop.example.com/PURCHASE?id=777,Xiaomi / Firefox,cart,Android,Daejeon
S01302,http://shop.example.com/PURCHASE?id=777,Xiaomi / Edge,cart,Web,Seoul
S01303,http://shop.example.com/login ,iPhone / Safari,view_item,iOS,Daejeon
S01304,http://shop.example.com/PURCHASE?id=777,LG / Firefox,search,Android,Daejeon
S01305,http://shop.example.com/login ,Xiaomi / Safari,LOGOUT,Web,Daejeon
S01306,http://shop.example.com/login ,iPad / Firefox,search,Web,Daegu
S01307,https://shop.example.com/search?q=phone,iPad / Edge,purchase,Web,Daegu
S01308,http://shop.example.com/login ,Samsung / Safari,search,Web,Busan
S01309,https://shop.example.com/item/123?ref=google,Xiaomi / Safari,logout,Android,Incheon
S01310, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Edge,logout,Android,Seoul
S01311,https://shop.example.com/search?q=phone,Samsung / Edge,view_item,Android,Daegu
S01312,http://shop.example.com/login ,LG / Edge,search,Android, Busan 
S01313,https://shop.example.com/item/123?ref=google,iPhone / Chrome,cart,iOS, Daegu 
S01314,http://shop.example.com/login ,LG / Safari,login,Android,Daejeon
S01315,https://shop.example.com/item/123?ref=google,iPhone / Firefox,view_item,iOS,Incheon
S01316,https://shop.example.com/search?q=phone,Samsung / Safari,VIEW_ITEM,Android,Seoul
S01317,https://shop.example.com/search?q=phone,Xiaomi / Firefox,logout,Android,Daejeon
S01318,https://shop.example.com/item/123?ref=google,Samsung / Edge,logout,Web,Busan
S01319, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Chrome,view_item,Android,Daegu
S01320,https://shop.example.com/search?q=phone,LG / Firefox,logout,Android,Incheon
S01321, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Safari,login,iOS,Busan
S01322,https://shop.example.com/item/123?ref=google,LG / Safari,search,Android,Incheon
S01323, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Safari,view_item,iOS,Daegu
S01324,https://shop.example.com/search?q=phone,iPhone / Chrome,view_item,Web,Seoul
S01325,https://shop.example.com/search?q=phone,iPad / Edge,purchase,Android,Busan
S01326,https://shop.example.com/search?q=phone,LG / Edge,cart,Android, Incheon 
S01327,http://shop.example.com/login ,iPhone / Safari,PURCHASE,Android,Incheon
S01328,https://shop.example.com/item/123?ref=google,iPhone / Edge,search,iOS,Daegu
S01329,https://shop.example.com/search?q=phone,LG / Chrome,search,Android,Busan
S01330,https://shop.example.com/search?q=phone,Samsung / Firefox,cart,iOS,Busan
S01331,https://shop.example.com/search?q=phone,iPad / Safari,login,Web,Busan
S01332,http://shop.example.com/PURCHASE?id=777,iPhone / Edge,view_item,Android,Daejeon
S01333,http://shop.example.com/PURCHASE?id=777,Xiaomi / Chrome,logout,iOS, Daejeon 
S01334, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Safari,login,Web,Daegu
S01335,https://shop.example.com/item/123?ref=google,iPad / Edge,view_item,Web,Seoul
S01336, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Safari,login,Android,Seoul
S01337,https://shop.example.com/search?q=phone,Xiaomi / Edge,purchase,Android,Incheon
S01338,https://shop.example.com/search?q=phone,iPhone / Chrome,cart,Android,Daejeon
S01339,https://shop.example.com/item/123?ref=google,Xiaomi / Edge,view_item,Web,Incheon
S01340,https://shop.example.com/item/123?ref=google,iPhone / Edge,cart,Android,Daegu
S01341,https://shop.example.com/search?q=phone,LG / Edge,cart,Web,Busan
S01342,https://shop.example.com/search?q=phone,iPhone / Edge,SEARCH,Web, Daegu 
S01343,https://shop.example.com/item/123?ref=google,LG / Edge,view_item,Android,Busan
S01344,https://shop.example.com/item/123?ref=google,Samsung / Firefox,cart,iOS,Seoul
S01345,https://shop.example.com/item/123?ref=google,Samsung / Edge,purchase,Android,Daejeon
S01346, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Safari,view_item,Android,Seoul
S01347,https://shop.example.com/item/123?ref=google,iPad / Safari,logout,iOS,Daejeon
S01348,http://shop.example.com/login ,Samsung / Edge,search,iOS,Busan
S01349,https://shop.example.com/search?q=phone,Samsung / Safari,cart,Android,Busan
S01350, HTTPS://SHOP.EXAMPLE.COM/CART ,iPad / Edge,purchase,Android, Busan 
S01351,https://shop.example.com/search?q=phone,Samsung / Firefox,LOGOUT,iOS,Daegu
S01352, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Firefox,purchase,Android,Daegu
S01353,http://shop.example.com/PURCHASE?id=777,LG / Safari,SEARCH,iOS,Daegu
S01354,https://shop.example.com/item/123?ref=google,iPhone / Edge,PURCHASE,Web,Incheon
S01355,https://shop.example.com/item/123?ref=google,Xiaomi / Firefox,cart,Web,Seoul
S01356,http://shop.example.com/login ,Xiaomi / Safari,CART,Web,Incheon
S01357,http://shop.example.com/PURCHASE?id=777,Samsung / Edge,login,iOS,Incheon
S01358,http://shop.example.com/login ,Xiaomi / Safari,login,iOS,Daegu
S01359,https://shop.example.com/search?q=phone,iPad / Edge,view_item,iOS,Seoul
S01360,https://shop.example.com/item/123?ref=google,LG / Safari,PURCHASE,iOS,Daegu
S01361,http://shop.example.com/login ,iPhone / Chrome,search,iOS,Daejeon
S01362,https://shop.example.com/item/123?ref=google,iPhone / Edge,logout,Android,Daejeon
S01363,https://shop.example.com/item/123?ref=google,iPhone / Chrome,search,Web,Incheon
S01364,https://shop.example.com/search?q=phone,iPad / Firefox,CART,Web,Busan
S01365,https://shop.example.com/search?q=phone,iPhone / Edge,SEARCH,iOS,Daegu
S01366, HTTPS://SHOP.EXAMPLE.COM/CART ,iPad / Edge,search,Android,Daegu
S01367,https://shop.example.com/search?q=phone,Samsung / Chrome,login,Web,Daegu
S01368,http://shop.example.com/PURCHASE?id=777,LG / Chrome,search,Android,Daegu
S01369,https://shop.example.com/search?q=phone,LG / Safari,search,iOS,Busan
S01370,https://shop.example.com/search?q=phone,Xiaomi / Firefox,view_item,iOS,Incheon
S01371,http://shop.example.com/login ,Xiaomi / Edge,logout,iOS,Seoul
S01372,http://shop.example.com/login ,Xiaomi / Chrome,search,Android,Incheon
S01373, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Chrome,LOGOUT,Web,Incheon
S01374,https://shop.example.com/search?q=phone,LG / Firefox,cart,Android,Busan
S01375,https://shop.example.com/item/123?ref=google,LG / Safari,view_item,Android, Daejeon 
S01376,http://shop.example.com/login ,iPad / Safari,LOGOUT,Android,Incheon
S01377,https://shop.example.com/search?q=phone,Samsung / Edge,SEARCH,iOS,Incheon
S01378, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Firefox,login,iOS, Daejeon 
S01379,https://shop.example.com/search?q=phone,Xiaomi / Firefox,PURCHASE,Web,Daegu
S01380,https://shop.example.com/search?q=phone,LG / Edge,logout,Android,Incheon
S01381,https://shop.example.com/search?q=phone,iPhone / Chrome,purchase,Web,Busan
S01382,https://shop.example.com/search?q=phone,Samsung / Safari,login,Android,Seoul
S01383,http://shop.example.com/PURCHASE?id=777,iPhone / Chrome,purchase,Web, Busan 
S01384,http://shop.example.com/PURCHASE?id=777,Samsung / Chrome,LOGOUT,Android, Daejeon 
S01385,https://shop.example.com/search?q=phone,iPhone / Firefox,purchase,Web, Busan 
S01386,http://shop.example.com/login ,iPad / Edge,LOGOUT,Android,Daegu
S01387,https://shop.example.com/item/123?ref=google,iPhone / Safari,search,Android,Daegu
S01388,https://shop.example.com/item/123?ref=google,iPhone / Safari,login,iOS,Daejeon
S01389,http://shop.example.com/login ,LG / Firefox,view_item,Web,Seoul
S01390, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Edge,purchase,iOS,Incheon
S01391, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Chrome,login,iOS,Incheon
S01392,http://shop.example.com/PURCHASE?id=777,Xiaomi / Safari,CART,Android,Busan
S01393,https://shop.example.com/item/123?ref=google,Samsung / Edge,VIEW_ITEM,iOS,Incheon
S01394,http://shop.example.com/PURCHASE?id=777,Samsung / Chrome,purchase,iOS,Seoul
S01395, HTTPS://SHOP.EXAMPLE.COM/CART ,iPad / Edge,purchase,Web,Daegu
S01396,https://shop.example.com/item/123?ref=google,Xiaomi / Edge,view_item,Web,Busan
S01397,https://shop.example.com/item/123?ref=google,Samsung / Firefox,view_item,iOS,Busan
S01398,http://shop.example.com/PURCHASE?id=777,iPhone / Edge,logout,iOS,Incheon
S01399,http://shop.example.com/login ,Samsung / Safari,cart,iOS,Busan
S01400,http://shop.example.com/PURCHASE?id=777,iPhone / Chrome,search,iOS,Seoul
S01401,https://shop.example.com/item/123?ref=google,iPad / Edge,cart,Web,Seoul
S01402, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Chrome,LOGIN,Web,Incheon
S01403,http://shop.example.com/PURCHASE?id=777,iPhone / Chrome,view_item,Android,Incheon
S01404,https://shop.example.com/item/123?ref=google,iPhone / Chrome,VIEW_ITEM,Web,Daegu
S01405,https://shop.example.com/item/123?ref=google,iPhone / Edge,SEARCH,iOS,Seoul
S01406, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Edge,LOGIN,Android,Daejeon
S01407,https://shop.example.com/item/123?ref=google,LG / Edge,view_item,iOS,Busan
S01408,https://shop.example.com/item/123?ref=google,Xiaomi / Edge,logout,Web,Busan
S01409,https://shop.example.com/search?q=phone,iPhone / Chrome,login,Android,Daejeon
S01410,http://shop.example.com/PURCHASE?id=777,Xiaomi / Safari,LOGIN,Android,Daegu
S01411,https://shop.example.com/item/123?ref=google,iPad / Edge,PURCHASE,Android, Daejeon 
S01412,http://shop.example.com/login ,LG / Safari,PURCHASE,iOS, Incheon 
S01413,http://shop.example.com/PURCHASE?id=777,LG / Firefox,login,iOS,Incheon
S01414, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Safari,view_item,Web,Daegu
S01415, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Chrome,purchase,Android,Incheon
S01416,https://shop.example.com/search?q=phone,Xiaomi / Firefox,view_item,Android,Daejeon
S01417,https://shop.example.com/item/123?ref=google,iPad / Safari,purchase,Android,Incheon
S01418,https://shop.example.com/search?q=phone,Xiaomi / Chrome,login,iOS,Incheon
S01419,http://shop.example.com/PURCHASE?id=777,LG / Edge,cart,Android, Seoul 
S01420,https://shop.example.com/item/123?ref=google,iPad / Firefox,view_item,iOS,Daejeon
S01421,http://shop.example.com/PURCHASE?id=777,iPhone / Firefox,search,Web,Seoul
S01422,http://shop.example.com/PURCHASE?id=777,iPhone / Edge,LOGOUT,Web,Busan
S01423,https://shop.example.com/item/123?ref=google,iPhone / Firefox,purchase,Android,Daejeon
S01424,https://shop.example.com/search?q=phone,Samsung / Safari,login,Android,Seoul
S01425,https://shop.example.com/item/123?ref=google,iPad / Safari,view_item,iOS,Incheon
S01426,http://shop.example.com/PURCHASE?id=777,LG / Edge,cart,iOS,Incheon
S01427,http://shop.example.com/login ,iPhone / Safari,purchase,Web,Seoul
S01428,https://shop.example.com/item/123?ref=google,Samsung / Chrome,login,Android,Busan
S01429,http://shop.example.com/login ,Xiaomi / Safari,purchase,Android,Seoul
S01430,https://shop.example.com/search?q=phone,iPad / Edge,cart,Web,Incheon
S01431,http://shop.example.com/PURCHASE?id=777,Xiaomi / Chrome,logout,iOS,Busan
S01432,http://shop.example.com/PURCHASE?id=777,LG / Chrome,login,Android,Seoul
S01433,https://shop.example.com/search?q=phone,iPad / Edge,LOGIN,Android,Busan
S01434,http://shop.example.com/login ,Xiaomi / Edge,search,iOS,Daegu
S01435,https://shop.example.com/search?q=phone,Samsung / Safari,login,iOS,Busan
S01436,http://shop.example.com/PURCHASE?id=777,iPhone / Chrome,cart,iOS,Daegu
S01437,http://shop.example.com/login ,Samsung / Firefox,purchase,Android,Daegu
S01438,http://shop.example.com/login ,iPhone / Edge,cart,Web,Incheon
S01439,https://shop.example.com/search?q=phone,Xiaomi / Edge,logout,Android,Seoul
S01440,http://shop.example.com/login ,Samsung / Firefox,search,Web,Daejeon
S01441,https://shop.example.com/search?q=phone,Xiaomi / Safari,PURCHASE,Android,Busan
S01442,http://shop.example.com/login ,iPhone / Chrome,CART,Android,Daejeon
S01443,https://shop.example.com/search?q=phone,LG / Edge,login,Web,Daejeon
S01444,http://shop.example.com/PURCHASE?id=777,iPhone / Chrome,logout,iOS,Daegu
S01445,https://shop.example.com/search?q=phone,iPad / Safari,view_item,iOS,Incheon
S01446, HTTPS://SHOP.EXAMPLE.COM/CART ,Samsung / Edge,view_item,Android,Seoul
S01447,http://shop.example.com/login ,Xiaomi / Chrome,logout,iOS,Seoul
S01448,https://shop.example.com/item/123?ref=google,LG / Chrome,purchase,iOS,Daegu
S01449,http://shop.example.com/login ,iPad / Firefox,cart,iOS,Daejeon
S01450,https://shop.example.com/item/123?ref=google,iPhone / Firefox,logout,Web,Busan
S01451,http://shop.example.com/PURCHASE?id=777,iPhone / Safari,logout,iOS,Busan
S01452,https://shop.example.com/item/123?ref=google,LG / Firefox,search,iOS,Seoul
S01453,https://shop.example.com/search?q=phone,LG / Safari,view_item,iOS,Seoul
S01454,https://shop.example.com/search?q=phone,Xiaomi / Edge,search,Android,Daejeon
S01455,http://shop.example.com/login ,iPhone / Safari,cart,Android,Daejeon
S01456,https://shop.example.com/item/123?ref=google,iPhone / Edge,login,Android,Daegu
S01457,http://shop.example.com/login ,LG / Firefox,cart,Web,Daejeon
S01458, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Chrome,cart,Android,Daejeon
S01459,https://shop.example.com/item/123?ref=google,Samsung / Firefox,cart,Android,Busan
S01460,https://shop.example.com/item/123?ref=google,LG / Chrome,login,Android,Incheon
S01461,https://shop.example.com/search?q=phone,Samsung / Edge,VIEW_ITEM,Android,Incheon
S01462,http://shop.example.com/PURCHASE?id=777,LG / Chrome,login,iOS,Seoul
S01463, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Safari,search,Web,Daegu
S01464,http://shop.example.com/PURCHASE?id=777,LG / Edge,cart,iOS,Incheon
S01465,https://shop.example.com/search?q=phone,Xiaomi / Chrome,purchase,Android,Busan
S01466, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Firefox,search,iOS,Seoul
S01467,http://shop.example.com/login ,LG / Chrome,search,Web,Daegu
S01468,https://shop.example.com/item/123?ref=google,Samsung / Safari,view_item,Web,Busan
S01469, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Firefox,cart,Web,Seoul
S01470,https://shop.example.com/item/123?ref=google,iPhone / Chrome,cart,iOS,Incheon
S01471,http://shop.example.com/login ,iPad / Firefox,login,iOS, Daejeon 
S01472,http://shop.example.com/PURCHASE?id=777,Xiaomi / Edge,logout,iOS, Busan 
S01473,http://shop.example.com/login ,LG / Firefox,login,Android, Incheon 
S01474,http://shop.example.com/PURCHASE?id=777,iPhone / Firefox,login,iOS,Busan
S01475,https://shop.example.com/item/123?ref=google,Xiaomi / Firefox,login,Android,Seoul
S01476,https://shop.example.com/item/123?ref=google,Xiaomi / Edge,logout,Android,Seoul
S01477,http://shop.example.com/login ,LG / Chrome,view_item,iOS,Daegu
S01478,https://shop.example.com/item/123?ref=google,LG / Safari,SEARCH,Web,Busan
S01479,http://shop.example.com/login ,Xiaomi / Safari,cart,Android,Seoul
S01480,https://shop.example.com/item/123?ref=google,iPhone / Edge,purchase,Web,Daegu
S01481,http://shop.example.com/login ,iPhone / Chrome,purchase,Android,Busan
S01482,https://shop.example.com/search?q=phone,iPhone / Firefox,search,Web,Seoul
S01483,https://shop.example.com/item/123?ref=google,Samsung / Edge,purchase,Web,Daegu
S01484,http://shop.example.com/PURCHASE?id=777,iPhone / Firefox,cart,Web,Busan
S01485,https://shop.example.com/item/123?ref=google,LG / Chrome,login,Android,Busan
S01486,http://shop.example.com/login ,Samsung / Chrome,logout,Android,Busan
S01487,https://shop.example.com/item/123?ref=google,iPhone / Safari,logout,Android,Seoul
S01488, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Chrome,cart,Web,Seoul
S01489,https://shop.example.com/item/123?ref=google,LG / Chrome,search,Web,Busan
S01490, HTTPS://SHOP.EXAMPLE.COM/CART ,iPhone / Edge,view_item,iOS,Seoul
S01491,http://shop.example.com/PURCHASE?id=777,LG / Chrome,logout,iOS,Busan
S01492, HTTPS://SHOP.EXAMPLE.COM/CART ,iPad / Safari,login,Android,Daegu
S01493,http://shop.example.com/PURCHASE?id=777,iPhone / Edge,search,iOS,Daejeon
S01494,http://shop.example.com/login ,iPhone / Firefox,view_item,Android,Daejeon
S01495,http://shop.example.com/PURCHASE?id=777,iPhone / Firefox,cart,Web,Busan
S01496,https://shop.example.com/item/123?ref=google,Samsung / Firefox,view_item,Android,Seoul
S01497, HTTPS://SHOP.EXAMPLE.COM/CART ,Xiaomi / Edge,logout,Web,Incheon
S01498,https://shop.example.com/search?q=phone,Xiaomi / Edge,login,Web,Daejeon
S01499, HTTPS://SHOP.EXAMPLE.COM/CART ,LG / Chrome,login,Web,Daegu
S01500,http://shop.example.com/PURCHASE?id=777,LG / Edge,search,iOS,Busan
