대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간
Jan-20-2020,272,272. 당산육갑문,정기,M,AGE_002,40,7807.34,64.11,276330.0,1342
Jan-20-2020,1616,1616. 하계2동 공항버스정류장 옆,정기,F,AGE_005,19,4230.11,35.61,153510.0,730
Apr-20-2020,2381,2381. 언주역 6번출구앞,정기,F,AGE_005,1,22.14,0.2,860.0,5
Feb-20-2020,1326,1326. 상월곡역 1번출구,정기,M,AGE_003,25,1541.76,12.85,55410.0,313
Apr-20-2020,844,844. 이촌2동 동원베네스트 아파트 앞,정기,F,AGE_004,18,1519.06,16.53,71150.0,468
May-20-2020,1866,1866.서울안천초등학교 옆,정기,F,AGE_002,5,0.0,0.0,0.0,76
Feb-20-2020,1363,1363. 보문4교 인근,정기,F,AGE_002,24,2122.32,19.92,85770.0,477
Apr-20-2020,912,912. 응암오거리,일일(비회원),F,AGE_008,2,43.24,0.39,1680.0,98
Apr-20-2020,353,353. 재동초교 앞 삼거리,정기,F,AGE_006,1,60.43,0.51,2180.0,10
Apr-20-2020,1279,1279. 마천금호어울림 1차아파트 건너편,일일(회원),F,AGE_003,1,154.7,1.39,6010.0,45
Mar-20-2020,218,218. 증권거래소 앞,정기,M,AGE_003,110,9221.45,73.46,316653.67,2858
Jan-20-2020,2067,2067. LG전자 베스트샾 대리점 앞,일일(회원),F,AGE_003,2,126.17,1.17,5030.0,55
Mar-20-2020,1370,1370. 복자사랑 피정의 집,일일(회원),F,AGE_003,1,18.77,0.18,790.0,8
May-20-2020,537,537. 한양대후문역 부근,정기,F,AGE_005,6,1197.55,13.3,57350.0,233
May-20-2020,468,468.웨스틴 조선호텔,일일(회원),F,AGE_003,5,0.0,0.0,0.0,179
Apr-20-2020,1858,1858. 석수역1번출구 앞 (SK주유소),일일(회원),M,AGE_002,16,4471.29,39.22,168990.0,1024
Apr-20-2020,647,647. 신이문역 1번출구,정기,F,AGE_005,5,619.09,5.1,21990.0,121
May-20-2020,258,258. 신길역3번출구,정기,M,AGE_004,64,7943.47,66.61,287020.0,1516
Feb-20-2020,2331,2331. 동영문화센터앞,정기,M,AGE_005,14,900.06,7.51,32320.0,228
May-20-2020,338,338. 세운스퀘어 앞,일일(회원),F,AGE_002,18,1102.74,11.52,49710.0,638
May-20-2020,322,322. 명동성당 앞,일일(회원),M,AGE_004,4,0.0,0.0,0.0,75
May-20-2020,946,946. 독바위역 ,정기,F,AGE_004,21,45.65,0.48,2100.0,458
May-20-2020,2297,2297. 남부터미널역 1번출구,일일(회원),M,AGE_004,3,43.71,0.31,1330.0,66
Apr-20-2020,1245,1245. 문정 법조단지9,일일(회원),M,AGE_001,5,337.45,2.97,12820.0,198
Apr-20-2020,1955,1955. 디지털입구 교차로,일일(회원),F,AGE_001,2,345.02,3.72,16000.0,150
Feb-20-2020,1328,1328. 월곡역 3번출구,정기,M,AGE_005,26,3467.07,26.83,115570.0,489
Jan-20-2020,2129,2129. 낙성대 과학전시관,일일(회원),M,AGE_003,3,160.13,1.13,4880.0,64
Apr-20-2020,815,815. LIG강촌아파트 103동앞,정기,F,AGE_004,19,1131.44,12.1,52160.0,1087
Mar-20-2020,2622,2622. 올림픽공원역 3번출구,정기,F,AGE_002,231,29905.01,287.48,1239260.0,6095
Feb-20-2020,1120,1120. 대림경동아파트앞,정기,M,AGE_002,39,2915.96,23.76,102390.0,507
Jan-20-2020,1264,1264. 천호역 10번 출구 앞,정기,F,AGE_004,3,234.64,2.8,12020.0,74
Apr-20-2020,1358,1358. 정릉도서관 앞,일일(회원),F,AGE_004,1,0.0,0.0,0.0,65
May-20-2020,3511,3511. 응봉역 1번출구,정기,F,AGE_001,6,354.19,3.19,13760.0,348
Jan-20-2020,1526,1526. 수유동 채선당앞,일일(회원),F,AGE_003,1,1015.87,10.09,43480.0,22
May-20-2020,1656,1656. 중앙하이츠 아파트 입구,일일(회원),M,AGE_004,4,127.95,0.83,3590.0,150
Feb-20-2020,1611,1611. 과기대 입구(우),일일(회원),M,AGE_001,12,3699.33,35.33,152250.0,351
Apr-20-2020,1448,1448. 코스트코 상봉점,정기,F,AGE_001,5,173.54,2.0,8620.0,114
Mar-20-2020,1457,1457. 동원사거리,정기,M,AGE_003,25,3284.53,27.91,120300.0,356
Mar-20-2020,486,486. 평창동주민센터 앞,일일(회원),M,AGE_003,5,2231.27,17.68,76230.0,153
Feb-20-2020,1637,1637. KT 노원점 건물 앞,일일(회원),M,AGE_001,1,0.0,0.0,0.0,0
May-20-2020,1340,1340. 광운초등학교 앞,일일(회원),F,AGE_001,5,502.96,4.53,19540.0,271
Mar-20-2020,800,800. 목월공원 앞,정기,M,AGE_003,74,4998.28,40.65,175218.6,1260
Mar-20-2020,1029,1029. 롯데 시네마,단체,F,AGE_005,1,102.96,0.93,4000.0,32
Jan-20-2020,2245,2245.양재초등학교 맞은편,정기,M,AGE_004,24,3016.39,23.22,100100.0,290
May-20-2020,755,755. 목동1단지아파트 상가 앞 (월촌중학교 버스정류소 옆),일일(회원),M,AGE_003,14,693.91,5.7,24590.0,373
Jan-20-2020,2205,2205. 내곡3단지 어린이공원 앞,정기,M,AGE_005,16,2212.74,20.12,86710.0,638
May-20-2020,2185,2185. 대학동 고시촌,정기,F,AGE_005,6,95.72,0.77,3320.0,159
Mar-20-2020,207,207. 여의나루역 1번출구 앞,정기,M,AGE_008,1,27.01,0.26,1100.0,6
Feb-20-2020,1297,1297. 석촌호수교차로(동호 팔각정 앞),정기,M,AGE_006,3,959.0,8.03,34630.0,6
May-20-2020,1358,1358. 정릉도서관 앞,일일(회원),F,AGE_004,3,33.72,0.3,1290.0,143
Mar-20-2020,2355,2355. 삼성역 5~6번 출구 사이,일일(회원),F,AGE_003,9,1045.06,11.67,50310.0,307
Apr-20-2020,1605,1605. 헬스케어,일일(비회원),F,AGE_008,1,192.02,1.73,7460.0,58
May-20-2020,1008,1008. 암사역 3번출구(국민은행앞),단체,F,AGE_004,2,0.0,0.0,0.0,85
Feb-20-2020,2316,2316. 삼성역 8번출구,일일(회원),M,AGE_003,3,298.03,2.3,9890.0,88
Feb-20-2020,1407,1407. 먹골역 1번출구 뒤,일일(회원),M,AGE_002,7,1118.85,10.63,45820.0,314
Feb-20-2020,2159,2159. 인헌초교,일일(회원),F,AGE_003,3,407.16,4.64,20000.0,160
Feb-20-2020,1023,1023. 한국종합기술사옥 앞,정기,F,AGE_004,2,82.75,0.9,3870.0,26
Apr-20-2020,2314,2314. 청담나들목입구,단체,F,AGE_005,6,2950.32,26.58,114620.0,125
Mar-20-2020,1111,1111. 마곡엠밸리6_7단지 마곡중학교,일일(회원),M,AGE_002,16,7966.35,68.88,296840.0,322
Jan-20-2020,514,514. 성수사거리 버스정류장 앞,정기,M,AGE_003,99,18077.4,150.89,650520.0,823
Jan-20-2020,1671,1671. 인덕대학교,정기,M,AGE_003,7,517.13,3.27,14090.0,186
Jan-20-2020,1538,1538. 솔밭공원역,일일(회원),F,AGE_004,1,38.02,0.37,1600.0,6
Mar-20-2020,1830,1830. 빅마켓 금천점 앞,일일(회원),F,AGE_003,10,358.01,3.85,16590.0,148
Jan-20-2020,3521,3521. 현대홈타운 뒷길,정기,M,AGE_002,15,1294.07,10.63,45860.0,218
Apr-20-2020,343,343. 예일빌딩(율곡로) 앞,정기,F,AGE_002,41,1542.15,16.27,70180.0,599
Mar-20-2020,356,356. KT혜화지사 앞,정기,M,AGE_007,1,17.82,0.17,750.0,15
Apr-20-2020,2050,2050. 노량진역 5번출구,정기,M,AGE_002,296,40408.3,311.21,1341630.0,5903
Feb-20-2020,1416,1416. 상봉역 3번출구,정기,M,AGE_004,32,2512.03,17.37,74900.0,541
Feb-20-2020,2377,2377. 수서역 5번출구 뒤,정기,F,AGE_005,1,362.93,3.27,14100.0,75
Feb-20-2020,706,706. 신정네거리역,정기,M,AGE_004,48,2788.06,21.71,93630.0,686
May-20-2020,3010,3010.홍대입구역 3번출구,일일(회원),M,AGE_005,1,0.0,0.0,0.0,22
May-20-2020,1616,1616. 하계2동 공항버스정류장 옆,일일(회원),M,AGE_003,29,1451.01,10.76,46430.0,1217
Apr-20-2020,3517,3517. 용마사거리,정기,M,AGE_006,11,390.44,3.24,13990.0,224
Apr-20-2020,2702,2702. 마곡 엠밸리2단지,일일(회원),F,AGE_003,8,1662.87,17.15,73880.0,524
May-20-2020,182,182. 망원2빗물펌프장 앞,단체,F,AGE_002,5,151.59,1.61,6960.0,360
May-20-2020,335,335. 종로3가역 15번출구 앞,일일(회원),M,AGE_003,13,1164.23,9.2,39670.0,415
Feb-20-2020,561,561. 서울숲역 2번출구 앞,일일(회원),M,AGE_003,13,2525.25,19.8,85330.0,350
Feb-20-2020,709,709. 신정3동 현장민원실 앞,일일(회원),M,AGE_001,7,814.23,8.06,34780.0,169
Mar-20-2020,546,546. 잠실대교북단 교차로,일일(회원),F,AGE_002,31,2375.6,26.37,113766.19,1152
May-20-2020,2335,2335. 3호선 매봉역 3번출구앞,일일(회원),F,AGE_001,1,0.0,0.0,0.0,55
Feb-20-2020,2033,2033. 사당동 아르테스 웨딩앞,정기,F,AGE_002,24,2433.16,22.9,98810.0,815
Feb-20-2020,1047,1047. 건강보험 강동지사kt,정기,M,AGE_005,21,1243.29,10.15,43820.0,444
Jan-20-2020,2505,2505. 우성아파트사거리 (기업은행앞),일일(회원),M,AGE_003,5,758.65,6.8,29290.0,259
May-20-2020,2609,2609. 보성중고등학교 후문 앞,정기,F,AGE_001,5,37.02,0.44,1870.0,25
Feb-20-2020,1171,1171. 염창동 새마을금고 건너편 (모닝글로리),일일(회원),F,AGE_005,2,552.77,4.71,20320.0,172
Mar-20-2020,622,622. 전농사거리 교통섬,정기,F,AGE_005,16,540.93,5.1,21930.0,401
May-20-2020,754,754. 목동1단지아파트 118동 앞 (월촌초등학교 정류소 옆),단체,F,AGE_001,2,718.15,6.47,27900.0,214
Apr-20-2020,1279,1279. 마천금호어울림 1차아파트 건너편,정기,F,AGE_004,7,446.02,4.49,19360.0,177
May-20-2020,310,310. 청계광장 옆,정기,M,AGE_001,1,71.87,0.56,2420.0,17
Jan-20-2020,217,217. NH농협은행 앞,정기,F,AGE_003,31,2864.57,25.7,110740.0,518
Apr-20-2020,1568,1568.4.19민주묘지 입구사거리,정기,F,AGE_003,1,0.0,0.0,0.0,4
Jan-20-2020,588,588. 뚝섬 유원지역,일일(회원),M,AGE_003,3,1213.27,8.04,34640.0,180
Apr-20-2020,1662,1662. 노원역7번출구,정기,F,AGE_007,1,315.09,2.93,12630.0,51
Apr-20-2020,633,633. 청량리 기업은행 앞,정기,F,AGE_002,133,5996.42,57.99,250020.0,3735
Apr-20-2020,157,157. 애오개역 4번출구 앞,정기,M,AGE_003,94,8287.53,64.76,279030.0,2634
Feb-20-2020,1722,1722. 창동청소년수련관,정기,M,AGE_005,7,377.28,3.35,14420.0,79
Feb-20-2020,157,157. 애오개역 4번출구 앞,일일(회원),F,AGE_003,6,418.92,4.45,19160.0,173
Jan-20-2020,2206,2206. 언남초등학교 앞,정기,M,AGE_004,24,3021.81,27.64,119020.0,379
Apr-20-2020,211,211. 여의도역 4번출구 옆,일일(회원),F,AGE_004,4,30.27,0.32,1390.0,240
Apr-20-2020,927,927. 연신내역 3번출구 인근,일일(회원),M,AGE_001,2,25.12,0.28,1220.0,130
May-20-2020,832,832. 이촌1동 주민센터 뒤,일일(회원),M,AGE_005,1,213.0,1.84,7910.0,24
Jan-20-2020,817,817. 삼각지역 4번출구 앞,정기,M,AGE_005,8,577.83,4.9,21110.0,200
Feb-20-2020,2375,2375. 수서역 1번출구 앞,정기,F,AGE_002,10,519.05,5.03,21720.0,280
Mar-20-2020,1975,1975. 대림역 1번 출입구 밑,일일(회원),M,AGE_004,1,443.12,2.6,11190.0,80
Apr-20-2020,968,968. 은평뉴타운 상림마을 13단지,정기,F,AGE_002,13,279.56,2.8,12030.0,195
Mar-20-2020,123,123. 문화촌 공원,일일(회원),M,AGE_003,25,9444.38,84.32,363390.0,1421
Mar-20-2020,1245,1245. 문정 법조단지9,정기,M,AGE_002,53,8150.48,64.96,279810.0,788
May-20-2020,508,508. 성수아카데미타워 앞,정기,F,AGE_007,3,0.0,0.0,0.0,133
Mar-20-2020,2000,2000. 신도림4차 e편한세상 아파트 1109동 앞,단체,M,AGE_004,1,0.0,0.0,0.0,53
Apr-20-2020,3500,3500. 군자역2번출구,정기,M,AGE_007,2,106.68,1.02,4410.0,38
May-20-2020,538,538. 답십리역 8번출구 앞,일일(회원),F,AGE_002,14,439.73,4.47,19250.0,667
Mar-20-2020,1959,1959. 구로구의회 앞,일일(회원),M,AGE_005,3,82.38,0.68,2930.0,57
Mar-20-2020,550,550. 서울시설공단 앞,정기,M,AGE_003,103,21252.83,168.37,725674.63,2129
May-20-2020,1394,1394.길음뉴타운 래미안9단지,일일(회원),M,AGE_002,13,0.0,0.0,0.0,308
Jan-20-2020,540,540. 군자역 7번출구 베스트샵 앞,정기,F,AGE_002,44,2438.72,25.28,109060.0,697
Apr-20-2020,1443,1443. 구립망우청소년독서실,정기,M,AGE_004,26,4906.99,39.32,169490.0,534
Jan-20-2020,837,837. 한남나들목 입구,일일(회원),F,AGE_004,4,862.32,10.31,44440.0,218
May-20-2020,1820,1820. 신한은행 시흥대로금융센터지점,정기,F,AGE_005,14,5056.71,47.03,202690.0,311
Jan-20-2020,1266,1266. 문정동 글샘 공원,정기,M,AGE_005,6,187.86,1.46,6320.0,55
Feb-20-2020,1249,1249. 아주중학교건너편,정기,F,AGE_003,26,1992.84,22.47,96960.0,225
Jan-20-2020,2201,2201. 본마을 정류소 앞,정기,F,AGE_002,1,179.38,1.81,7810.0,39
Mar-20-2020,962,962. 은평뉴타운 힐데스하임,정기,M,AGE_005,18,1017.25,9.31,40120.0,479
May-20-2020,846,846. 용산중학교,정기,F,AGE_003,32,652.23,6.35,27320.0,765
May-20-2020,1414,1414. 사가정역 1번출구,정기,M,AGE_005,57,1189.1,10.27,44290.0,1510
Mar-20-2020,581,581. 용답초등학교,일일(회원),M,AGE_002,12,833.12,7.13,30760.0,243
Apr-20-2020,211,211. 여의도역 4번출구 옆,일일(회원),M,AGE_007,1,0.0,0.0,0.0,52
Mar-20-2020,713,713. 양서중학교 옆,일일(회원),M,AGE_003,1,35.07,0.25,1080.0,6
May-20-2020,823,823. 효창동주민센터 앞,일일(회원),M,AGE_003,5,0.0,0.0,0.0,240
Apr-20-2020,2110,2110. 조원동 미성아파트,정기,F,AGE_002,36,2089.7,20.0,86200.0,894
Mar-20-2020,2258,2258.구룡사 삼거리,정기,M,AGE_004,24,5786.19,45.53,196210.0,502
Jan-20-2020,638,638. 서울시립대 정보기술관,정기,M,AGE_002,60,2859.13,24.09,103750.0,1325
Mar-20-2020,2376,2376. 수서역 6번출구 앞,정기,F,AGE_002,16,2228.79,21.65,93340.0,306
Apr-20-2020,1937,1937. 한진아파트 입구,정기,F,AGE_003,21,1540.91,17.67,76170.0,683
Feb-20-2020,808,808. 서빙고동 금호맨션 앞,정기,F,AGE_004,1,65.01,0.79,3420.0,28
Jan-20-2020,563,563. 성동세무서 건너편,일일(회원),M,AGE_003,9,657.88,5.34,22970.0,169
Mar-20-2020,2621,2621. 한성백제역 2번 출구,정기,F,AGE_001,8,521.75,4.95,21420.0,279
May-20-2020,1630,1630. 수연빌딩 앞,정기,F,AGE_001,1,0.0,0.0,0.0,40
Apr-20-2020,1833,1833. 독산역 1번출구 앞 자전거보관소,정기,M,AGE_007,2,216.73,1.93,8310.0,44
Feb-20-2020,2169,2169. 봉천역 2번출구,일일(회원),M,AGE_002,15,7583.64,61.66,265760.0,575
Mar-20-2020,1960,1960. 화광신문사 앞,일일(회원),F,AGE_003,7,1137.52,10.53,45370.0,285
Mar-20-2020,2116,2116. 에이스에이존빌딩,정기,M,AGE_005,2,77.34,0.65,2790.0,21
Apr-20-2020,2307,2307. 압구정 한양 3차 아파트,일일(회원),M,AGE_006,1,1673.1,15.08,65000.0,50
Mar-20-2020,2040,2040. 비계 버스정류소,일일(회원),F,AGE_005,1,433.14,4.23,18230.0,139
Apr-20-2020,2371,2371. 한국우편사업진흥원,정기,M,AGE_004,12,1302.47,10.13,43730.0,238
May-20-2020,1112,1112. 마곡엠밸리4단지 정문,정기,F,AGE_005,10,1085.31,10.26,44250.0,356
Feb-20-2020,178,178. 증산3교 앞,정기,M,AGE_003,80,8041.16,55.03,237320.0,1016
May-20-2020,3106,3106. 홍남교 두바퀴쉼터,단체,F,AGE_004,2,0.0,0.0,0.0,100
Apr-20-2020,1339,1339. 삼성전자서비스 성북센터,일일(회원),M,AGE_001,11,2157.64,19.44,83750.0,451
Apr-20-2020,1152,1152. 마곡역교차로,단체,M,AGE_004,2,265.12,2.39,10300.0,190
Apr-20-2020,270,270. 증권거래소후문교차로,일일(회원),M,AGE_005,2,40.41,0.36,1570.0,47
Feb-20-2020,1120,1120. 대림경동아파트앞,정기,M,AGE_006,18,2752.46,26.84,115660.0,1568
Apr-20-2020,139,139. 연세대 정문 건너편,일일(회원),M,AGE_002,16,2105.93,18.32,78970.0,585
Jan-20-2020,2801,2801. 대륭포스트타워1차,정기,M,AGE_003,48,8655.2,62.54,269540.0,1577
Mar-20-2020,1014,1014. 강동구평생학습관앞,정기,M,AGE_006,26,2396.13,21.17,91280.0,206
May-20-2020,807,807. 서울역 12번 출구 앞,정기,M,AGE_004,51,5308.95,38.42,165660.0,1314
Apr-20-2020,1444,1444. 면목4치안센터,일일(회원),F,AGE_002,49,10865.48,105.32,453840.0,2326
May-20-2020,2328,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,일일(회원),F,AGE_002,8,460.97,4.81,20730.0,253
Jan-20-2020,1121,1121. 가양레포츠센터앞,일일(회원),F,AGE_001,1,143.11,1.29,5560.0,53
Jan-20-2020,2225,2225.백석예술대학교 제3캠퍼스 앞,일일(회원),M,AGE_002,1,145.73,1.07,4600.0,35
Apr-20-2020,1929,1929. 고척근린공원 고척도서관 앞,정기,F,AGE_006,1,0.0,0.0,0.0,7
Jan-20-2020,402,402. 상암월드컵파크 9단지 앞,일일(회원),M,AGE_005,2,171.88,1.53,6570.0,50
Apr-20-2020,406,406. 상암월드컵파크 7단지 앞,정기,F,AGE_002,25,3291.44,33.73,145470.0,699
Apr-20-2020,1951,1951. 천왕이펜하우스 4단지 상가 앞,정기,M,AGE_001,30,3426.29,27.9,120170.0,184
Feb-20-2020,512,512. 뚝섬역 1번 출구 옆,일일(회원),M,AGE_001,2,305.68,3.48,14970.0,122
Mar-20-2020,2250,2250. 서초유치원 맞은편,정기,F,AGE_003,38,3900.99,39.43,170010.0,1085
May-20-2020,3011,3011.경의선(노고산동),일일(회원),M,AGE_004,1,0.0,0.0,0.0,18
May-20-2020,752,752. 성원2차 아파트,정기,M,AGE_002,52,3969.54,32.63,140670.0,847
Apr-20-2020,3519,3519. 용답역 1번 출구,정기,M,AGE_005,74,9169.69,75.33,324650.0,2060
May-20-2020,3516,3516. 구의아리수정수센터앞,일일(회원),F,AGE_001,4,129.47,1.17,5030.0,175
Mar-20-2020,147,147. 마포역 4번출구 뒤,일일(비회원),F,AGE_008,3,523.04,4.72,20320.0,158
Mar-20-2020,2311,2311. 학동로 래미안 아파트 앞,일일(회원),F,AGE_003,3,107.79,1.14,4920.0,60
Feb-20-2020,1267,1267. 올림픽공원 남2문 앞,정기,M,AGE_004,37,3347.96,24.51,105680.0,662
Apr-20-2020,1908,1908. 해원리바파크 육교 밑,정기,M,AGE_003,100,4407.62,32.35,139410.0,1439
Apr-20-2020,1279,1279. 마천금호어울림 1차아파트 건너편,정기,F,AGE_003,5,191.23,1.89,8150.0,91
Jan-20-2020,302,302. 경복궁역 4번출구 뒤,일일(회원),M,AGE_004,4,192.26,1.37,5950.0,46
Mar-20-2020,1952,1952. 천왕연지타운2단지 앞,정기,F,AGE_003,35,4042.49,42.76,184180.0,1214
Feb-20-2020,1685,1685. 불암고등학교 앞 횡단보도,정기,F,AGE_003,2,133.94,1.4,6040.0,51
Feb-20-2020,329,329. 청계2가 사거리 옆,일일(회원),M,AGE_002,15,1876.43,15.29,65900.0,470
Mar-20-2020,2279,2279. 교대역 5번출구뒤,정기,M,AGE_003,69,15390.09,123.92,533995.23,2621
Feb-20-2020,1160,1160. 양천향교역 7번출구앞,일일(회원),F,AGE_003,18,2519.68,26.44,113960.0,989
Jan-20-2020,1690,1690. 도봉운전면허시험장,일일(회원),F,AGE_004,1,64.31,0.47,2030.0,19
Mar-20-2020,1444,1444. 면목4치안센터,일일(회원),F,AGE_004,1,103.17,1.16,5010.0,57
Apr-20-2020,1662,1662. 노원역7번출구,일일(회원),M,AGE_005,1,0.0,0.0,0.0,31
May-20-2020,631,631. 답십리역 1번출구,정기,F,AGE_005,25,9941.61,122.54,528160.0,684
Mar-20-2020,2327,2327. 뱅뱅사거리 랜드마크타워 앞,정기,M,AGE_004,81,24341.1,186.15,802562.87,3196
May-20-2020,2390,2390. 구룡마을 입구 (래미안블레스티지 아파트),일일(회원),F,AGE_004,1,24.44,0.28,1210.0,36
Jan-20-2020,257,257. 신길삼거리(우리은행),정기,M,AGE_001,3,28.63,0.33,1390.0,16
May-20-2020,1534,1534. 북서울 꿈의 숲 동문,정기,M,AGE_001,3,158.72,1.16,5010.0,101
May-20-2020,635,635. 시조사 앞 (청량고정문 옆),정기,F,AGE_003,39,1983.16,18.43,79410.0,1396
Mar-20-2020,1679,1679. 삼육대 도서관,일일(회원),M,AGE_005,1,164.91,1.53,6610.0,50
Feb-20-2020,2183,2183. 동방1교,정기,F,AGE_001,3,844.85,8.39,36160.0,206
Jan-20-2020,765,765. 오목교역 3번출구,정기,M,AGE_005,24,1413.96,11.84,51100.0,396
Apr-20-2020,1196,1196. 서울식물원(문화센터) 건너편,단체,M,AGE_004,3,1604.86,13.24,57080.0,423
Feb-20-2020,1514,1514. 강북구청 사거리 버스정류소 앞,정기,F,AGE_005,5,695.68,6.41,27630.0,173
Mar-20-2020,176,176. 명지대학교 도서관,일일(회원),M,AGE_006,1,148.26,1.34,5760.0,44
Apr-20-2020,1528,1528. 삼각산동 주민센터,일일(회원),F,AGE_002,9,619.33,6.21,26720.0,279
Feb-20-2020,386,386. 올림픽기념 국민생활관 앞,일일(회원),M,AGE_004,1,56.66,0.34,1460.0,21
May-20-2020,642,642. 신답역 사거리,일일(회원),F,AGE_003,9,168.34,1.52,6540.0,746
Apr-20-2020,837,837. 한남나들목 입구,일일(회원),F,AGE_002,95,15755.35,153.47,661660.0,6434
Jan-20-2020,1733,1733. 방학사거리 (봄마당 앞),일일(회원),F,AGE_001,1,0.0,0.0,0.0,76
Mar-20-2020,1151,1151. 마곡역1번출구,정기,F,AGE_001,3,249.36,2.57,11020.0,145
May-20-2020,2280,2280. 서울서초고용센터앞,정기,F,AGE_004,2,0.0,0.0,0.0,88
Apr-20-2020,501,501. 광진구의회 앞,정기,F,AGE_005,34,2502.48,24.63,106180.0,858
Apr-20-2020,2313,2313. 금원빌딩 앞,일일(회원),M,AGE_005,12,2617.03,21.6,93090.0,612
Mar-20-2020,127,127. 현대벤처빌 앞,일일(회원),M,AGE_003,1,84.74,0.5,2140.0,13
Mar-20-2020,1449,1449. 상봉역 1번출구,단체,F,AGE_002,2,1855.81,18.74,80800.0,16
Feb-20-2020,1656,1656. 중앙하이츠 아파트 입구,정기,M,AGE_005,13,788.58,5.59,24110.0,266
May-20-2020,141,141. 연대 대운동장 옆,정기,M,AGE_006,5,198.88,1.68,7220.0,66
Apr-20-2020,1192,1192. 마곡수명산파크 209동 건너편,정기,F,AGE_004,10,173.64,1.65,7140.0,263
Mar-20-2020,1203,1203. 밀리아나2빌딩 앞,정기,M,AGE_006,15,1206.83,10.59,45640.0,396
Feb-20-2020,1725,1725. 창1동주민센터,정기,M,AGE_005,11,710.96,5.66,24380.0,344
May-20-2020,2000,2000. 신도림4차 e편한세상 아파트 1109동 앞,일일(회원),M,AGE_001,8,1308.22,10.18,43910.0,388
Feb-20-2020,2330,2330. 스타벅스 앞,정기,F,AGE_005,4,87.33,1.03,4410.0,23
Mar-20-2020,243,243. 이앤씨드림타워 앞,단체,F,AGE_001,2,182.95,1.95,8400.0,63
Mar-20-2020,1249,1249. 아주중학교건너편,정기,F,AGE_003,59,4061.0,39.14,168680.0,1458
Apr-20-2020,1916,1916. 구로중학교앞,정기,F,AGE_003,37,3508.99,36.92,159160.0,1165
Mar-20-2020,1355,1355. 보문2교,일일(회원),F,AGE_003,19,2575.58,24.83,106987.52,864
Mar-20-2020,558,558. 성동광진 교육지원청 앞,정기,M,AGE_002,111,21781.38,142.91,615900.0,2324
Mar-20-2020,2360,2360. 도곡1동 주민센터 교차로,정기,F,AGE_004,1,76.45,0.81,3510.0,39
Apr-20-2020,213,213. KT앞,일일(회원),F,AGE_004,4,360.1,3.8,16390.0,178
May-20-2020,1185,1185. 등촌9단지,일일(회원),M,AGE_003,18,2021.62,16.03,69050.0,853
Mar-20-2020,2002,2002. 노들역 1번출구,일일(회원),M,AGE_001,21,6842.1,49.66,214000.0,1760
