customerID,SeniorCitizen,Partner,tenure,PhoneService,MultipleLines,InternetService,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,Churn,TechInsurance,ServiceSatisfactionScore,MonthlyBonusUsage,FamilyPlanSize
7674-YTAFD,0,No,33,Yes,No,Fiber optic,Yes,No,No,One year,Yes,79.95,0,1,2.53,78.0,3.0
6348-SNFUS,0,Yes,72,No,No phone service,DSL,Yes,No,Yes,Two year,Yes,55.45,0,0,3.26,96.0,1.0
1285-OKIPP,0,No,1,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,79.9,1,1,3.2849999999999997,13.09,4.085
7825-ECJRF,0,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,106.6,1,1,3.2849999999999997,87.09,1.085
1347-KTTTA,0,Yes,64,Yes,No,Fiber optic,Yes,Yes,Yes,One year,Yes,102.45,0,0,4.93,95.0,1.0
7841-TZDMQ,0,No,2,Yes,No,DSL,No,No,No,Month-to-month,Yes,46.0,1,1,3.315,45.09,3.085
4195-NZGTA,0,No,1,No,No phone service,DSL,No,No,No,Month-to-month,No,25.25,0,1,3.57,98.0,2.0
7157-SMCFK,0,No,61,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,19.75,0,1,3.48,64.0,2.0
4709-LKHYG,0,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,One year,No,20.0,0,0,3.33,46.0,1.0
2504-DSHIH,1,Yes,23,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,No,86.8,0,1,2.84,57.0,3.0
0699-NDKJM,0,Yes,57,No,No phone service,DSL,No,Yes,Yes,Month-to-month,Yes,58.75,0,0,3.38,4.0,1.0
9286-BHDQG,0,Yes,72,No,No phone service,DSL,Yes,No,No,Two year,No,45.25,0,0,2.61,76.0,1.0
0230-WEQUW,0,Yes,66,No,No phone service,DSL,Yes,Yes,No,Two year,Yes,56.6,0,0,2.88,4.0,3.0
2040-LDIWQ,0,Yes,65,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,84.2,0,0,2.76,59.0,4.0
6496-JDSSB,0,No,8,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,80.0,0,0,3.04,95.0,2.0
9408-SSNVZ,0,No,4,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,70.15,1,1,4.1850000000000005,21.09,1.085
4443-EMBNA,0,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,24.75,0,0,2.07,23.0,1.0
6469-MRVET,0,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,20.2,0,0,3.34,17.0,2.0
0742-MOABM,0,Yes,4,Yes,No,DSL,Yes,No,No,Month-to-month,No,50.05,1,0,2.215,21.09,2.085
5961-VUSRV,0,No,12,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,19.35,0,1,2.76,53.0,0.0
6778-JFCMK,0,No,24,No,No phone service,DSL,No,Yes,Yes,One year,Yes,50.6,0,1,3.54,9.0,1.0
6341-JVQGF,0,Yes,31,Yes,No,DSL,Yes,Yes,Yes,One year,Yes,81.15,0,1,3.03,23.0,1.0
2232-DMLXU,0,Yes,1,Yes,No,DSL,No,Yes,No,Month-to-month,No,55.2,1,0,2.485,85.09,1.085
4811-JBUVU,0,No,30,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,89.9,0,1,2.64,88.0,1.0
0945-TSONX,0,Yes,47,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,85.3,0,0,3.34,59.0,2.0
2651-ZCBXV,0,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,108.0,0,0,2.63,56.0,2.0
3316-UWXUY,0,No,50,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,93.5,0,0,3.11,22.0,1.0
8937-RDTHP,0,No,1,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,84.6,1,1,3.045,22.09,2.085
7083-MIOPC,0,No,72,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,20.25,0,0,2.67,67.0,2.0
1984-GPTEH,0,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,25.15,0,0,4.07,33.0,1.0
1251-KRREG,0,No,2,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,54.4,1,0,3.3449999999999998,70.09,1.085
0621-JFHOL,0,No,10,No,No phone service,DSL,Yes,No,No,Two year,Yes,29.6,0,1,1.99,27.0,3.0
9903-LYSAB,0,Yes,18,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,73.15,0,1,3.09,94.0,3.0
0094-OIFMO,1,No,11,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,95.0,1,0,2.695,99.09,3.085
9227-UAQFT,0,No,16,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,19.75,0,1,3.43,38.0,1.0
7301-ABVAD,0,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Two year,No,86.6,0,0,2.6,41.0,4.0
6614-FHDBO,0,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,109.2,0,0,2.94,22.0,3.0
7576-ASEJU,0,Yes,41,Yes,No,DSL,Yes,Yes,Yes,One year,Yes,74.7,0,1,3.25,69.0,4.0
9058-HRZSV,1,Yes,65,Yes,No,Fiber optic,No,No,Yes,Month-to-month,No,94.4,0,1,3.43,79.0,1.0
4522-AKYLR,1,No,13,Yes,No,DSL,No,No,No,Month-to-month,Yes,54.8,0,0,2.4,1.0,0.0
0221-WMXNQ,1,No,4,Yes,No,Fiber optic,No,No,No,Month-to-month,No,75.35,0,1,2.83,23.0,4.0
0303-UNCIP,0,No,41,Yes,Yes,DSL,No,No,Yes,One year,No,65.0,0,0,2.76,16.0,1.0
9947-OTFQU,1,No,15,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,74.4,1,0,2.695,65.09,1.085
0322-YINQP,0,No,1,Yes,No,DSL,No,No,No,Month-to-month,Yes,48.55,1,1,3.905,70.09,4.085
0959-WHOKV,0,No,42,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,99.0,0,1,3.2,68.0,3.0
4075-JFPGR,0,Yes,51,Yes,No,Fiber optic,No,Yes,No,One year,Yes,93.5,0,0,2.37,59.0,1.0
4629-NRXKX,0,Yes,2,Yes,No,Fiber optic,No,No,No,Month-to-month,No,70.4,1,0,3.485,50.09,0.08499999999999999
9514-JDSKI,1,Yes,1,No,No phone service,DSL,No,Yes,No,Month-to-month,No,40.2,1,0,4.085,93.09,3.085
3282-ZISZV,0,No,32,Yes,Yes,DSL,Yes,Yes,Yes,One year,No,83.7,0,0,3.52,11.0,2.0
3675-YDUPJ,0,No,10,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,19.85,0,1,2.24,46.0,1.0
4111-BNXIF,0,Yes,67,No,No phone service,DSL,Yes,Yes,Yes,Two year,Yes,59.55,0,0,2.76,66.0,1.0
7017-VFHAY,0,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,115.1,0,0,3.63,64.0,2.0
6655-LHBYW,0,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,No,114.35,0,0,2.65,26.0,1.0
4959-JOSRX,0,Yes,2,Yes,No,DSL,No,No,No,Month-to-month,Yes,44.6,1,0,3.245,48.09,2.085
5046-NUHWD,1,Yes,29,No,No phone service,DSL,No,No,Yes,Month-to-month,Yes,45.0,0,1,3.39,87.0,1.0
7273-TEFQD,1,No,3,No,No phone service,DSL,No,No,Yes,Month-to-month,Yes,41.15,1,0,2.565,62.09,3.085
3606-TWKGI,1,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,106.9,1,1,2.995,44.09,4.085
7529-ZDFXI,1,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,89.85,0,1,1.38,18.0,6.0
7605-BDWDC,0,No,31,No,No phone service,DSL,Yes,No,Yes,Two year,Yes,49.85,0,0,2.49,58.0,2.0
1950-KSVVJ,0,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,No,113.3,0,0,2.87,7.0,2.0
0123-CRBRT,0,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Two year,No,88.1,0,0,2.38,54.0,2.0
6292-TOSSS,0,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,24.9,0,0,3.82,46.0,3.0
3197-ARFOY,1,No,19,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,105.0,0,0,2.28,1.0,3.0
6323-AYBRX,0,No,59,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,19.35,1,1,2.8049999999999997,94.09,2.085
7014-ZZXAW,0,Yes,71,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,24.25,0,0,3.07,93.0,3.0
4385-GZQXV,1,No,16,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,94.45,1,1,3.745,39.09,3.085
7633-MVPUY,0,Yes,57,Yes,No,DSL,Yes,No,No,Two year,Yes,59.75,0,1,2.28,44.0,3.0
6366-ZGQGL,0,No,1,No,No phone service,DSL,No,No,No,Month-to-month,No,24.8,1,0,3.605,32.09,0.08499999999999999
4716-HHKQH,1,Yes,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,107.05,0,0,3.01,64.0,3.0
5940-AHUHD,0,No,1,Yes,No,Fiber optic,No,No,No,Month-to-month,No,70.6,1,0,2.5349999999999997,38.09,2.085
6432-TWQLB,0,Yes,5,Yes,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,85.4,1,1,3.255,77.09,1.085
4484-GLZOU,0,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,105.05,1,1,3.125,11.09,4.085
3179-GBRWV,1,Yes,21,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,64.95,0,0,2.7,9.0,3.0
8645-KWHJO,0,No,14,No,No phone service,DSL,Yes,Yes,Yes,Month-to-month,Yes,55.0,0,0,3.03,58.0,2.0
4130-MZLCC,0,No,5,Yes,No,DSL,No,No,No,Month-to-month,No,50.55,0,0,2.81,89.0,1.0
0314-TKOSI,0,No,6,Yes,No,DSL,No,No,No,Month-to-month,No,55.15,0,0,3.06,54.0,4.0
8229-MYEJZ,0,No,10,Yes,No,DSL,No,No,No,Month-to-month,No,51.2,0,0,3.33,19.0,1.0
2080-SRCDE,0,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,25.4,0,0,3.79,80.0,1.0
9577-WJVCQ,0,No,68,Yes,Yes,DSL,No,No,No,Month-to-month,No,54.45,0,0,2.38,16.0,1.0
9512-UIBFX,0,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,95.15,1,1,4.095000000000001,68.09,1.085
6202-DYYFX,0,No,22,Yes,Yes,Fiber optic,No,No,No,One year,Yes,76.0,0,1,2.02,4.0,2.0
3808-HFKDE,0,No,20,Yes,No,DSL,No,No,No,Month-to-month,Yes,44.35,0,1,2.92,59.0,1.0
5583-SXDAG,0,Yes,1,Yes,No,Fiber optic,No,No,No,Month-to-month,No,70.0,1,1,3.315,23.09,2.085
3488-PGMQJ,1,No,8,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,74.5,1,0,3.165,46.09,6.085
3580-REOAC,0,No,10,Yes,No,DSL,No,No,No,Month-to-month,Yes,44.85,1,1,2.715,52.09,2.085
7534-BFESC,1,No,24,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,76.1,1,1,2.925,10.09,3.085
3727-OWVYD,0,No,35,Yes,No,DSL,No,No,No,One year,No,61.2,0,0,2.75,45.0,3.0
2294-SALNE,0,Yes,23,Yes,No,Fiber optic,Yes,No,No,One year,No,86.8,0,0,2.71,27.0,2.0
4847-TAJYI,1,No,6,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,89.35,0,1,3.42,96.0,3.0
1563-IWQEX,0,No,12,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.7,0,1,3.18,42.0,5.0
8203-XJZRC,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.25,0,0,2.65,25.0,1.0
6556-DBKZF,0,Yes,71,Yes,No,Fiber optic,No,No,No,Two year,No,76.05,0,1,3.45,54.0,2.0
6851-WEFYX,1,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,100.8,0,1,3.15,47.0,6.0
2985-JUUBZ,0,Yes,40,Yes,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,74.55,0,1,3.41,28.0,4.0
6390-DSAZX,0,No,1,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,73.6,1,1,3.335,27.09,0.08499999999999999
0895-LMRSF,0,No,23,Yes,No,DSL,No,Yes,Yes,One year,Yes,64.9,0,1,2.59,17.0,2.0
8098-LLAZX,1,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,95.45,1,1,2.745,60.09,1.085
8266-VBFQL,0,No,4,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,90.4,0,0,3.37,73.0,0.0
8181-YHCMF,0,Yes,68,No,No phone service,DSL,Yes,Yes,Yes,Two year,No,60.3,0,0,3.31,68.0,4.0
2240-HSJQD,0,No,38,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,81.85,0,0,2.99,73.0,3.0
1248-DYXUB,0,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,No,24.8,0,0,3.06,20.0,2.0
0265-EDXBD,1,Yes,32,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,74.9,1,1,3.665,24.09,2.085
4115-BNPJY,0,Yes,29,Yes,No,DSL,Yes,Yes,Yes,Two year,No,75.55,0,0,2.7,2.0,0.0
3167-SNQPL,1,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,No,101.15,0,0,3.27,94.0,3.0
4091-TVOCN,0,No,48,Yes,Yes,DSL,No,Yes,Yes,One year,Yes,78.75,0,0,2.9,61.0,2.0
1098-TDVUQ,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,19.25,0,1,2.89,1.0,4.0
7277-OZCGZ,0,No,22,Yes,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,89.05,0,0,3.55,65.0,4.0
1557-EMYVT,0,No,43,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,115.05,0,0,3.41,41.0,1.0
2799-ARNLO,1,Yes,5,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,69.35,0,1,3.41,33.0,0.0
7563-BIUPC,0,No,5,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,80.6,1,0,3.675,42.09,3.085
5027-YOCXN,0,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,One year,No,110.05,0,0,3.01,19.0,3.0
3973-SKMLN,0,No,71,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,19.9,0,1,3.34,96.0,1.0
2321-OMBXY,0,Yes,38,Yes,No,DSL,Yes,Yes,Yes,One year,No,80.3,1,1,2.8649999999999998,68.09,0.08499999999999999
2840-XANRC,1,Yes,24,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,93.15,1,1,3.185,45.09,0.08499999999999999
6745-JEFZB,0,Yes,35,Yes,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,91.5,0,0,2.93,74.0,3.0
5020-ZSTTY,1,No,54,Yes,Yes,DSL,Yes,Yes,Yes,One year,No,82.45,1,1,3.0749999999999997,42.09,2.085
9880-TDQAC,0,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Two year,Yes,60.0,0,0,3.3,46.0,1.0
8705-WZCYL,0,No,1,Yes,No,DSL,No,No,No,Month-to-month,Yes,44.8,0,1,2.59,4.0,3.0
7102-JJVTX,0,Yes,9,Yes,No,DSL,No,No,No,One year,No,48.6,0,1,4.05,88.0,2.0
8626-PTQGE,0,No,69,No,No phone service,DSL,Yes,Yes,Yes,Two year,Yes,60.05,0,0,2.5,48.0,1.0
4983-CLMLV,0,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,102.7,0,0,2.39,36.0,2.0
5701-YVSVF,1,Yes,11,Yes,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,82.9,0,1,3.58,33.0,2.0
5804-LEPIM,1,No,2,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,70.35,1,1,3.425,73.09,2.085
5697-GOMBF,1,Yes,28,No,No phone service,DSL,No,Yes,No,Month-to-month,Yes,35.9,0,0,3.31,69.0,1.0
2739-CACDQ,1,No,17,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,82.65,0,0,3.31,17.0,2.0
9385-EHGDO,0,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,19.85,0,1,2.99,77.0,3.0
9498-FIMXL,0,No,8,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,19.2,0,0,2.55,18.0,4.0
2379-GYFLQ,0,No,46,Yes,Yes,Fiber optic,No,Yes,No,One year,Yes,94.9,0,0,3.04,77.0,1.0
0122-OAHPZ,0,No,7,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,73.85,1,1,2.685,40.09,1.085
2868-SNELZ,0,No,2,Yes,Yes,Fiber optic,No,No,No,Month-to-month,No,80.6,1,0,3.515,17.09,3.085
4322-RCYMT,0,Yes,68,Yes,Yes,DSL,Yes,No,Yes,One year,Yes,75.8,1,0,2.955,60.09,1.085
6680-NENYN,0,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,104.6,1,0,2.6149999999999998,99.09,2.085
2088-IEBAU,0,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,88.15,0,0,2.84,92.0,6.0
7982-VCELR,0,No,36,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,94.8,0,0,3.21,41.0,2.0
1343-EHPYB,0,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,103.4,1,0,2.745,81.09,3.085
6035-BXTTY,1,No,32,Yes,No,DSL,Yes,No,No,Month-to-month,No,54.65,0,1,2.59,71.0,1.0
6885-PKOAM,0,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Two year,No,85.75,0,1,3.12,64.0,3.0
7520-HQWJU,0,Yes,66,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,67.45,0,0,3.12,52.0,0.0
9639-BUJXT,0,No,63,Yes,No,No,No internet service,No internet service,No internet service,One year,No,20.5,0,1,2.75,99.0,4.0
5924-SNGKP,0,No,41,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,20.25,0,0,2.76,6.0,1.0
0021-IKXGC,1,No,1,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,72.1,0,1,3.12,4.0,1.0
2034-GDRCN,0,No,2,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,90.4,1,1,2.3049999999999997,24.09,2.085
8966-SNIZF,0,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,19.45,0,1,2.3,27.0,5.0
6243-OZGFH,0,No,23,No,No phone service,DSL,No,Yes,Yes,Month-to-month,Yes,44.95,0,0,2.64,61.0,0.0
4654-DLAMQ,1,Yes,64,Yes,No,Fiber optic,No,No,Yes,One year,No,97.0,0,1,2.89,16.0,0.0
0513-RBGPE,0,Yes,37,Yes,Yes,DSL,Yes,No,No,Two year,Yes,62.8,0,1,3.16,19.0,4.0
5160-UXJED,0,No,17,Yes,No,DSL,No,No,No,One year,No,44.6,0,1,3.74,2.0,3.0
4115-NZRKS,1,No,7,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,89.15,0,0,3.43,36.0,0.0
0219-YTZUE,0,Yes,4,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,84.8,1,1,2.945,90.09,2.085
0623-IIHUG,1,No,21,No,No phone service,DSL,No,Yes,No,Month-to-month,Yes,41.9,1,1,3.015,15.09,2.085
4572-DVCGN,0,No,10,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,80.25,1,1,2.525,51.09,0.08499999999999999
3351-NGXYI,1,No,16,Yes,Yes,DSL,No,No,No,Month-to-month,Yes,54.1,0,0,2.99,47.0,2.0
8984-EYLLL,0,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,105.25,0,1,2.86,7.0,2.0
9057-MSWCO,1,Yes,27,No,No phone service,DSL,No,No,No,Month-to-month,No,30.75,1,1,3.185,13.09,4.085
9833-TGFHX,0,Yes,42,Yes,Yes,Fiber optic,No,Yes,Yes,One year,No,97.1,0,1,2.59,47.0,1.0
9294-TDIPC,0,No,5,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.2,0,1,3.26,2.0,3.0
5229-DTFYB,0,No,41,Yes,No,Fiber optic,Yes,Yes,Yes,Two year,Yes,98.8,0,1,3.77,64.0,3.0
0104-PPXDV,0,Yes,58,Yes,No,DSL,No,No,No,One year,No,50.3,0,0,2.95,72.0,1.0
5176-LMJXE,0,No,47,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,20.55,0,1,3.2,30.0,3.0
3583-KRKMD,0,No,18,Yes,No,Fiber optic,Yes,No,No,Month-to-month,Yes,75.9,0,1,3.35,25.0,1.0
1010-DIAUQ,0,No,5,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,No,96.5,1,0,2.8249999999999997,81.09,6.085
9069-LGEUL,0,Yes,23,Yes,No,DSL,No,No,Yes,Month-to-month,Yes,59.95,0,1,3.11,55.0,1.0
7302-ZHMHP,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.15,0,0,3.01,33.0,3.0
9571-EDEBV,0,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,One year,Yes,98.65,0,1,3.05,8.0,2.0
3520-FJGCV,0,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,112.6,0,0,2.61,61.0,2.0
6563-VRERX,0,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,One year,No,20.6,0,0,3.01,12.0,2.0
0259-GBZSH,0,No,2,Yes,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,85.65,1,0,3.275,69.09,3.085
6122-EFVKN,0,No,24,No,No phone service,DSL,Yes,No,No,Two year,No,35.75,0,1,3.73,40.0,1.0
2805-EDJPQ,0,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,One year,Yes,99.75,0,1,3.48,76.0,1.0
6862-CQUMB,0,No,37,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,96.1,0,1,4.08,0.0,1.0
7156-MXBJE,0,No,43,Yes,Yes,DSL,Yes,Yes,Yes,One year,No,85.1,0,1,2.62,88.0,0.0
6158-HDPXZ,0,No,1,No,No phone service,DSL,No,No,No,Month-to-month,No,25.35,0,0,3.44,46.0,3.0
9601-BRXPO,0,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,104.95,1,0,3.1149999999999998,4.090000000000001,2.085
2863-IMQDR,0,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Two year,No,89.65,0,0,4.09,99.0,6.0
5686-CMAWK,0,No,17,Yes,Yes,Fiber optic,Yes,No,No,One year,No,86.75,0,0,2.6,62.0,0.0
5651-CRHKQ,0,Yes,41,Yes,No,Fiber optic,Yes,No,No,One year,Yes,86.2,0,0,2.58,51.0,1.0
6905-NIQIN,0,No,1,Yes,No,DSL,No,No,No,Month-to-month,No,50.65,1,1,2.725,10.09,0.08499999999999999
8204-YJCLA,1,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Two year,Yes,64.8,0,1,1.94,27.0,2.0
5167-ZFFMM,0,No,1,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,90.85,1,0,2.765,6.090000000000001,1.085
6583-SZVGP,0,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,108.1,0,0,2.62,26.0,1.0
4895-TMWIR,1,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.95,1,1,3.105,12.09,3.085
0533-BNWKF,1,Yes,55,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,85.45,1,1,3.195,62.09,2.085
1708-PBBOA,0,No,42,No,No phone service,DSL,Yes,No,Yes,One year,Yes,54.75,0,0,3.94,51.0,1.0
8782-LKFPK,0,No,44,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,90.4,0,1,3.48,47.0,1.0
5522-JBWMO,0,No,1,Yes,No,DSL,No,No,No,Month-to-month,No,44.0,0,1,2.71,66.0,3.0
3597-MVHJT,0,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,95.6,0,0,2.55,45.0,1.0
9774-NRNAU,1,Yes,27,Yes,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,84.8,0,0,3.25,96.0,1.0
0224-RLWWD,1,No,2,Yes,No,DSL,No,No,No,Month-to-month,Yes,44.3,0,1,2.34,73.0,1.0
9967-ATRFS,0,No,19,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.9,0,0,3.92,94.0,2.0
3951-NJCVI,1,Yes,42,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,95.05,0,1,3.59,14.0,2.0
2977-CEBSX,0,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Two year,Yes,90.05,0,1,2.77,70.0,1.0
0177-PXBAT,1,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,109.9,0,1,2.14,35.0,2.0
6599-CEBNN,0,No,34,Yes,No,Fiber optic,No,No,No,Month-to-month,Yes,73.95,1,0,3.705,14.09,1.085
2519-ERQOJ,1,No,33,No,No phone service,DSL,Yes,Yes,Yes,Month-to-month,Yes,54.6,0,1,2.94,77.0,1.0
5876-QMYLD,0,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,One year,No,20.05,0,0,3.62,2.0,5.0
2277-AXSDC,0,No,32,Yes,No,No,No internet service,No internet service,No internet service,One year,No,19.75,0,1,2.2,66.0,2.0
9442-JTWDL,0,No,11,Yes,No,No,No internet service,No internet service,No internet service,One year,No,20.05,0,1,2.7,85.0,3.0
0979-PHULV,0,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,99.45,1,1,3.025,19.09,0.08499999999999999
3067-SVMTC,0,Yes,68,Yes,No,DSL,Yes,No,No,One year,No,55.9,0,0,3.02,98.0,2.0
5495-GPSRW,0,No,20,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,19.7,0,1,2.77,75.0,2.0
7606-BPHHN,0,No,72,Yes,No,No,No internet service,No internet service,No internet service,Two year,Yes,19.8,0,0,3.31,53.0,2.0
4742-DRORA,0,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,One year,Yes,95.4,0,0,2.47,68.0,3.0
0111-KLBQG,1,Yes,32,Yes,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,93.95,0,1,2.93,9.0,2.0
4800-VHZKI,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,19.9,1,0,3.085,33.09,0.08499999999999999
7989-CHGTL,0,No,1,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,19.6,1,0,3.2849999999999997,13.09,1.085
0334-GDDSO,1,No,3,Yes,Yes,Fiber optic,No,No,No,Month-to-month,Yes,81.35,1,1,3.385,99.09,2.085
