video_id,trending_date,channel_title,category_id,publish_time,views,likes,dislikes
312,18.31.05,Kandee Johnson,26,2018-05-28T22:00:00.000Z,1603765,55499,4023
313,18.31.05,Bachelor Nation on ABC,24,2018-05-29T04:00:02.000Z,171576,936,97
314,18.31.05,Britain's Got Talent,24,2018-05-28T19:45:21.000Z,1083402,19737,702
315,18.31.05,The Film Theorists,1,2018-05-27T19:22:30.000Z,4309706,117899,9780
316,18.31.05,SumerianRecords,10,2018-05-28T16:59:09.000Z,396878,25272,571
317,18.31.05,Daily Dose Of Internet,24,2018-05-27T18:18:44.000Z,2297095,58680,2473
318,18.31.05,BuzzFeedVideo,22,2018-05-27T15:00:50.000Z,4162077,89469,7521
319,18.31.05,FBE,24,2018-05-27T21:00:04.000Z,1800973,41236,7179
320,18.31.05,BuzzFeedBlue,22,2018-05-27T15:00:19.000Z,2414681,43340,3055
321,18.31.05,Guava Juice,24,2018-05-27T16:45:02.000Z,1683115,76414,5182
322,18.31.05,MatthewSantoro,24,2018-05-27T15:23:40.000Z,572367,15148,2818
323,18.31.05,Netflix,24,2018-05-28T15:00:09.000Z,1756367,60289,652
324,18.31.05,Simon's Cat,1,2018-05-27T12:45:00.000Z,746471,33869,836
325,18.31.05,FOX Soccer,17,2018-05-26T22:59:38.000Z,1271760,8530,1045
326,18.31.05,BANGTANTV,10,2018-05-27T11:00:03.000Z,7683253,1042562,3664
327,18.31.05,Eh Bee Family,22,2018-05-26T14:00:06.000Z,1312128,23511,5262
328,18.31.05,Tasty,26,2018-05-26T15:00:09.000Z,2217132,55923,2308
329,18.31.05,Disney Movie Trailers,1,2018-05-25T19:00:02.000Z,4630864,130543,3587
330,18.31.05,Matthias,23,2018-05-25T16:50:01.000Z,3141443,65699,5268
331,18.31.05,MLG Highlights,17,2018-05-26T03:08:18.000Z,3353266,19379,1244
332,18.31.05,Amber Scholl,26,2018-05-26T00:14:41.000Z,890329,54893,1716
333,18.31.05,Philip DeFranco,25,2018-05-25T19:00:01.000Z,1723598,141985,3217
334,18.31.05,As/Is,22,2018-05-26T15:00:16.000Z,1221113,23237,474
335,18.31.05,JelloApocalypse,23,2018-05-25T17:14:47.000Z,1076143,66311,1177
336,18.31.05,Brave Wilderness,15,2018-05-25T11:00:03.000Z,3369666,59153,1594
337,18.31.05,Jake Paul,22,2018-05-26T00:16:30.000Z,2815108,84806,61515
338,18.31.05,DanTDM,24,2018-05-25T17:09:00.000Z,1508651,37882,1252
339,18.31.05,REACT,24,2018-05-25T19:00:06.000Z,1366342,32733,1725
340,18.31.05,Tati,26,2018-05-25T17:00:02.000Z,1186239,53820,1414
341,18.31.05,jacksfilms,23,2018-05-25T18:28:48.000Z,1182332,52650,1268
342,18.31.05,The Graham Norton Show,24,2018-05-25T15:53:16.000Z,911773,12950,640
343,18.31.05,Late Night with Seth Meyers,23,2018-05-25T11:00:05.000Z,529799,5147,436
344,18.31.05,The Late Late Show with James Corden,24,2018-05-25T05:43:21.000Z,6769003,165486,2731
345,18.31.05,Tia Mowry's Quick Fix,26,2018-05-25T14:00:02.000Z,338592,14773,412
346,18.31.05,NickyJamTV,10,2018-05-25T04:00:21.000Z,11413665,223896,40583
347,18.31.05,The Late Show with Stephen Colbert,24,2018-05-25T07:35:01.000Z,1409824,14906,823
348,18.31.05,JenniferLopezVEVO,10,2018-05-24T12:00:02.000Z,12928250,330106,29885
349,18.31.05,John Mayer,10,2018-05-24T13:42:02.000Z,3478900,137442,2917
350,18.31.05,The View,24,2018-05-24T15:49:26.000Z,804841,9865,1576
351,18.31.05,AzealiaBanksVEVO,10,2018-05-24T15:59:22.000Z,1641636,76801,10104
352,18.31.05,The Sims,20,2018-05-24T16:59:24.000Z,1402768,72880,1238
353,18.31.05,H O N N E,10,2018-05-25T15:01:20.000Z,318592,12133,127
354,18.31.05,ArianaGrandeVevo,10,2018-05-25T04:00:08.000Z,2060402,124928,1902
355,18.31.05,Domics,23,2018-05-23T21:28:54.000Z,3074226,155196,3427
356,18.31.05,Mr. Kate,26,2018-05-24T22:00:05.000Z,1161275,64792,565
357,18.31.05,WIRED,24,2018-05-24T16:00:23.000Z,1626837,85378,455
358,18.31.05,Panic! At The Disco,10,2018-05-23T18:00:13.000Z,3432109,189578,1822
359,18.31.05,comedy,10,2018-05-23T18:00:13.000Z,123466,1377,10498
360,18.31.05,Lauv,10,2018-05-24T12:59:43.000Z,911288,33862,239
361,18.31.05,DidYouKnowGaming?,20,2018-05-24T19:00:24.000Z,289083,7109,1223
362,18.31.05,SciShow,27,2018-05-24T21:46:45.000Z,283388,7695,218
363,18.31.05,CAguileraVEVO,10,2018-05-23T17:00:01.000Z,10309592,431060,11583
364,18.31.05,ZaynVEVO,10,2018-05-23T16:00:03.000Z,13095486,556645,14121
365,18.31.05,TED-Ed,27,2018-05-24T15:00:07.000Z,377989,11136,187
366,18.31.05,BBCRadio1VEVO,10,2018-05-24T17:00:17.000Z,482048,24410,427
367,18.31.05,The Tonight Show Starring Jimmy Fallon,23,2018-05-24T08:00:00.000Z,501719,5793,361
368,18.31.05,camelsandfriends,15,2018-05-23T13:33:03.000Z,4136189,21951,3244
369,18.31.05,Bad Lip Reading,23,2018-05-22T20:02:51.000Z,11648574,267802,5132
370,18.31.05,The Voice,24,2018-05-23T03:30:13.000Z,1520719,13333,2901
371,18.31.05,Matt Stonie,24,2018-05-23T00:15:30.000Z,1676696,45535,1935
372,18.31.05,"Tyler, The Creator",27,2018-05-22T15:20:56.000Z,1777564,122405,1398
373,18.31.05,PBS Eons,28,2018-05-22T21:00:37.000Z,1643235,40907,1495
374,18.31.05,CollegeHumor,23,2018-05-22T17:30:00.000Z,931202,42631,1762
375,18.31.05,KathleenLights,26,2018-05-23T11:00:00.000Z,513498,27331,1017
376,18.31.05,Diplo,10,2018-05-21T14:12:22.000Z,16553973,578930,13408
377,18.31.05,Nat Geo WILD,15,2018-05-22T12:00:00.000Z,892848,15377,554
378,18.31.05,Dude Perfect,17,2018-05-21T21:55:23.000Z,15500012,398740,9735
379,18.31.05,IFC Films,1,2018-05-23T14:00:01.000Z,1950182,2950,65
380,18.31.05,American Idol,24,2018-05-22T04:08:24.000Z,1819218,18882,2727
381,18.31.05,Rudy Mancuso,10,2018-05-21T21:00:33.000Z,3388052,186699,4284
382,18.31.05,Warner Bros. Pictures,24,2018-05-21T18:00:16.000Z,13842101,121576,10826
383,18.31.05,MustardVEVO,10,2018-05-22T12:00:02.000Z,924784,33270,535
384,18.31.05,Bleecker Street,1,2018-05-22T16:30:39.000Z,1514093,1960,105
385,18.31.05,LOL Network,23,2018-05-21T17:00:03.000Z,603470,8925,256
386,18.31.05,ShawnMendesVEVO,10,2018-05-21T16:40:16.000Z,490905,23512,1017
387,18.31.05,Bon Appétit,24,2018-05-21T16:01:51.000Z,724674,22686,659
388,18.31.05,Dancing With The Stars,24,2018-05-22T01:58:34.000Z,325214,2365,404
389,18.31.05,Saturday Night Live,24,2018-05-20T04:58:51.000Z,8166389,64706,13863
390,18.31.05,CrazyRussianHacker,28,2018-05-20T18:58:15.000Z,1519038,26770,1557
391,18.31.05,miniminter,20,2018-05-20T18:00:02.000Z,2790276,102045,2880
392,18.31.05,ABC News (Australia),25,2018-05-20T21:57:04.000Z,691057,3735,225
393,18.31.05,The King of Random,27,2018-05-20T15:00:02.000Z,1114062,12202,2174
394,18.31.05,CBC News,25,2018-05-20T16:09:06.000Z,1097858,5127,745
395,18.31.05,NickiMinajAtVEVO,10,2018-05-20T07:53:59.000Z,4455275,181363,9010
396,18.31.05,The Game Theorists,20,2018-05-19T18:04:47.000Z,4600039,117231,6054
397,18.31.05,BBC News,25,2018-05-20T15:42:31.000Z,506599,2769,445
398,18.31.05,LaurDIY,26,2018-05-20T16:00:01.000Z,2484336,97054,2175
399,18.31.05,Lucas the Spider,1,2018-05-19T14:52:43.000Z,6078516,255092,3984
400,18.31.05,Bill Gates,29,2018-05-21T13:30:33.000Z,313587,10374,150
401,18.31.05,NBC Sports,17,2018-05-19T23:10:34.000Z,610307,2243,289
402,18.31.05,BBC,25,2018-05-19T17:09:06.000Z,3548286,20230,2586
403,18.31.05,Hannah Stocking,23,2018-05-19T16:30:09.000Z,4280876,124337,11809
404,18.31.05,The New Yorker,24,2018-05-19T18:30:55.000Z,9946140,46805,3888
405,18.31.05,FC Barcelona,17,2018-05-20T21:06:15.000Z,483048,10086,176
406,18.31.05,FaZe Rug,20,2018-05-18T20:50:44.000Z,2717996,115805,4305
407,18.31.05,BBC Sport,17,2018-05-19T17:09:22.000Z,363629,8920,162
408,18.31.05,Daddy Yankee,10,2018-05-18T14:00:04.000Z,28851415,581378,38243
409,18.31.05,SZAVEVO,10,2018-05-18T14:00:04.000Z,4948789,201011,3815
410,18.31.05,Team Edge,23,2018-05-18T21:16:00.000Z,1218308,20154,423
411,18.31.05,ibighit,10,2018-05-18T09:00:02.000Z,121219886,5595203,205565
412,18.31.05,Safiya Nygaard,22,2018-05-18T17:30:59.000Z,6235244,312397,3080
413,18.31.05,Dan And Shay,10,2018-05-18T04:04:58.000Z,2617227,31383,928
414,18.31.05,FifthHarmonyVEVO,10,2018-05-18T07:00:08.000Z,14723316,614676,13443
415,18.31.05,AaronsAnimals,15,2018-05-18T13:00:04.000Z,1361759,34575,1227
416,18.31.05,BuzzFeed Celeb,22,2018-05-18T16:39:29.000Z,6918222,611356,3653
417,18.31.05,zefrank1,22,2018-05-18T01:00:06.000Z,955605,57269,360
418,18.31.05,Brad Mondo,24,2018-05-18T17:34:22.000Z,993525,45849,1013
419,18.31.05,Call of Duty,20,2018-05-17T17:09:38.000Z,9607687,346030,206198
420,18.31.05,Vox,25,2018-05-18T11:00:03.000Z,484199,8246,662
421,18.31.05,BackstreetBoysVEVO,10,2018-05-17T04:00:01.000Z,14717193,396826,16015
422,18.31.05,AsapSCIENCE,28,2018-05-16T18:16:26.000Z,42667467,564046,33508
423,18.31.05,Binging with Babish,24,2018-05-17T16:47:42.000Z,1206106,34709,588
424,18.31.05,SigridVEVO,10,2018-05-17T12:00:04.000Z,2212447,57495,1159
425,18.31.05,CalumScottVEVO,10,2018-05-16T23:00:00.000Z,6379536,133606,1488
426,18.31.05,Movieclips Trailers,1,2018-05-16T20:29:17.000Z,4579845,54636,1704
427,18.31.05,CBS This Morning,25,2018-05-16T15:48:39.000Z,3225560,11933,2016
428,18.31.05,JennaMarbles,23,2018-05-16T22:33:29.000Z,3276264,330924,1801
429,18.31.05,Paramount Pictures,1,2018-05-16T06:59:59.000Z,16178195,170269,5343
430,18.31.05,You Suck At Cooking,26,2018-05-16T12:39:20.000Z,645129,33834,499
431,18.31.05,Dragonfoxgirl,24,2018-05-15T05:06:07.000Z,6739103,319195,5185
432,18.31.05,20th Century Fox,1,2018-05-15T13:01:12.000Z,12834122,338251,6702
433,18.31.05,jacksepticeye,27,2018-05-15T19:00:00.000Z,1454759,54313,1001
434,18.31.05,Laura Lee,26,2018-05-15T20:56:25.000Z,1066420,37624,1087
435,18.31.05,TaylorSwiftVEVO,10,2018-05-15T21:02:41.000Z,2188738,114913,4587
436,18.31.05,E! Entertainment,24,2018-05-15T12:59:50.000Z,758220,5524,422
437,18.31.05,Focus Features,24,2018-05-14T18:59:59.000Z,5182504,35413,3157
438,18.31.05,Complex,24,2018-05-14T14:00:03.000Z,4406761,114097,5621
439,18.31.05,Microsoft Surface,28,2018-05-15T12:55:28.000Z,1819267,46886,836
440,18.31.05,grav3yardgirl,26,2018-05-14T19:00:01.000Z,3732851,303544,13361
441,18.31.05,How To Cake It,26,2018-05-15T14:59:46.000Z,556558,18619,296
442,18.31.05,JVR Music,10,2018-05-14T15:59:47.000Z,17259071,132009,9552
443,18.31.05,TODAY,25,2018-05-14T15:29:50.000Z,1924522,22049,1067
444,18.31.05,TheOdd2sOut,23,2018-05-14T19:36:05.000Z,1134295,95686,790
445,18.31.05,Teen Vogue,24,2018-05-15T16:00:45.000Z,1185854,59194,213
446,18.31.05,Linus Tech Tips,28,2018-05-14T19:00:20.000Z,2533922,83158,10804
447,18.31.05,Lucas and Marcus,24,2018-05-13T18:03:56.000Z,9081270,146110,19887
448,18.31.05,Rooster Teeth,1,2018-05-14T13:00:01.000Z,726044,25158,172
449,18.31.05,Unbox Therapy,28,2018-05-13T19:00:25.000Z,6541522,135614,10402
450,18.31.05,Papa Jake,24,2018-05-13T16:42:33.000Z,1952034,29809,4625
451,18.31.05,Business Insider,26,2018-05-13T20:00:02.000Z,3673253,73046,3279
452,18.31.05,Strictly Dumpling,19,2018-05-13T20:17:14.000Z,779408,14823,510
453,18.31.05,Kurzgesagt In a Nutshell,27,2018-05-13T12:00:22.000Z,4516734,235915,2054
454,18.31.05,Kelly Clarkson,10,2018-05-13T13:00:41.000Z,2052790,47232,1084
455,18.31.05,Vat19,24,2018-05-12T11:30:03.000Z,4371426,43942,1944
456,18.31.05,nigahiga,24,2018-05-11T21:11:16.000Z,14356102,538201,15643
457,18.31.05,Rita Ora,24,2018-05-11T09:23:16.000Z,17327325,320760,34132
458,18.31.05,Jaclyn Hill,26,2018-05-11T22:25:51.000Z,2940657,114636,6954
459,18.31.05,Charlie Puth,10,2018-05-11T04:00:34.000Z,8441561,116469,2513
460,18.31.05,Selena Gomez,1,2018-05-10T16:00:11.000Z,40205404,817504,15348
461,18.31.05,Michelle Khare,24,2018-05-11T15:00:01.000Z,1440134,33234,1608
462,18.31.05,BostonDynamics,28,2018-05-10T19:56:28.000Z,6598390,85156,3063
463,18.31.05,johnmayerVEVO,10,2018-05-10T17:00:01.000Z,3165267,74217,1501
464,18.31.05,SiaVEVO,10,2018-05-10T12:00:03.000Z,16294419,405125,6190
465,18.31.05,Clash Royale,20,2018-05-10T13:19:23.000Z,14992700,267384,23969
466,18.31.05,NikkieTutorials,26,2018-05-10T21:11:15.000Z,2788005,156290,2143
467,18.31.05,MeghanTrainorVEVO,10,2018-05-10T12:00:07.000Z,1961027,40434,2392
468,18.31.05,SamSmithWorldVEVO,10,2018-05-09T17:00:00.000Z,17424422,340361,8724
469,18.31.05,Bleacher Report,43,2018-05-10T21:01:22.000Z,1309964,22324,606
470,18.31.05,Cobra Kai,24,2018-05-10T17:02:55.000Z,1011030,31809,979
471,18.31.05,davematthewsbandVEVO,10,2018-05-10T12:00:00.000Z,387338,5411,191
472,18.31.05,Team Coco,23,2018-05-10T01:57:54.000Z,2130991,62021,952
473,18.31.05,emmymadeinjapan,26,2018-05-11T00:00:04.000Z,206526,8493,179
474,18.31.05,TED,22,2018-05-09T17:29:47.000Z,1118905,60103,1858
475,18.31.05,EnriqueIglesiasVEVO,10,2018-05-09T07:00:01.000Z,20064677,233697,11226
476,18.31.05,Nintendo,20,2018-05-09T12:00:08.000Z,1451562,40175,2590
477,18.31.05,Washington Post,25,2018-05-07T19:12:46.000Z,8204722,70279,11100
478,18.31.05,Studio C,23,2018-05-08T22:00:03.000Z,639702,12821,1212
479,18.31.05,VH1,24,2018-05-08T02:15:00.000Z,4851066,213925,1140
480,18.31.05,Architectural Digest,26,2018-05-08T16:02:47.000Z,582109,11738,366
481,18.31.05,OmarGoshTV,24,2018-05-08T07:01:05.000Z,798988,51778,1853
482,18.31.05,Vanity Fair,24,2018-05-08T16:00:43.000Z,460011,20216,269
483,18.31.05,Gallant,10,2018-05-08T14:00:03.000Z,618185,8683,516
484,18.31.05,ChildishGambinoVEVO,10,2018-05-06T04:00:07.000Z,217750076,4934188,335462
485,18.31.05,Olivia Jade,26,2018-05-08T22:58:12.000Z,586898,22680,995
486,18.31.05,EverythingApplePro,24,2018-05-09T02:56:43.000Z,1085634,21387,928
487,18.01.06,Gorillaz,10,2018-05-31T15:57:04.000Z,3490465,337517,5788
488,18.01.06,Maroon5VEVO,10,2018-05-31T04:00:00.000Z,8713137,740543,9906
489,18.01.06,Hannah Stocking,23,2018-05-31T16:00:01.000Z,1020672,44128,3214
490,18.01.06,Clean Bandit,10,2018-05-31T09:00:13.000Z,1112092,101802,1373
491,18.01.06,Smosh,23,2018-05-30T16:00:05.000Z,1709088,63516,5174
492,18.01.06,Cardi B,10,2018-05-29T14:05:10.000Z,25430376,1099213,53271
493,18.01.06,The Official Pokmon YouTube channel,20,2018-05-30T01:22:17.000Z,6280797,197681,21223
494,18.01.06,Gabbie Hanna,26,2018-05-30T21:00:02.000Z,2476738,172339,1733
495,18.01.06,ESPN,17,2018-05-31T15:38:19.000Z,392828,3332,1089
496,18.01.06,Simone Giertz,28,2018-05-30T14:22:13.000Z,1250826,109170,825
497,18.01.06,HellthyJunkFood,24,2018-05-30T23:59:24.000Z,322761,8955,397
498,18.01.06,itsAlexClark,1,2018-05-30T22:05:02.000Z,522078,34548,561
499,18.01.06,FoxStarHindi,24,2018-05-30T07:51:32.000Z,23758250,587326,18799
500,18.01.06,America's Got Talent,24,2018-05-30T01:59:01.000Z,1375741,25326,553
501,18.01.06,Skip and Shannon: UNDISPUTED,17,2018-05-30T17:01:39.000Z,570473,5206,1548
502,18.01.06,Erika Costell,22,2018-05-29T21:00:01.000Z,3543715,136098,70572
503,18.01.06,Entertainment Tonight,24,2018-05-30T03:13:23.000Z,662870,3316,1089
504,18.01.06,Jimmy Kimmel Live,23,2018-05-30T02:40:54.000Z,2507076,21094,6093
505,18.01.06,weezer,10,2018-05-29T12:00:11.000Z,2721756,77372,3197
506,18.01.06,The Daily Show with Trevor Noah,23,2018-05-30T02:36:20.000Z,568606,13584,789
507,18.01.06,TheEllenShow,24,2018-05-30T13:00:03.000Z,357119,8878,224
508,18.01.06,Markiplier,24,2018-05-29T18:41:24.000Z,1066769,96610,477
509,18.01.06,James Charles,24,2018-05-29T21:00:31.000Z,1639768,132433,2454
510,18.01.06,Screen Junkies,1,2018-05-29T17:00:00.000Z,1428218,49792,981
511,18.01.06,DALLMYD,17,2018-05-28T19:30:08.000Z,812579,41780,1342
512,18.01.06,Kandee Johnson,26,2018-05-28T22:00:00.000Z,1777239,59093,4310
513,18.01.06,Good Mythical Morning,24,2018-05-28T10:00:12.000Z,1694648,46641,2623
514,18.01.06,JunsKitchen,26,2018-05-28T10:00:34.000Z,1882204,170218,1056
515,18.01.06,CNN,25,2018-05-28T18:36:47.000Z,972464,13117,580
516,18.01.06,Britain's Got Talent,24,2018-05-28T19:45:21.000Z,1146668,20468,726
517,18.01.06,SUMERIAN,10,2018-05-28T16:59:09.000Z,440013,26413,609
518,18.01.06,The Film Theorists,1,2018-05-27T19:22:30.000Z,4468926,119291,10055
519,18.01.06,Daily Dose Of Internet,24,2018-05-27T18:18:44.000Z,2350705,59212,2519
520,18.01.06,Bachelor Nation on ABC,24,2018-05-29T04:00:02.000Z,211768,1050,169
521,18.01.06,BuzzFeedVideo,22,2018-05-27T15:00:50.000Z,4267127,90543,7649
522,18.01.06,FBE,24,2018-05-27T21:00:04.000Z,1873503,42163,7437
523,18.01.06,BuzzFeedBlue,22,2018-05-27T15:00:19.000Z,2521244,44329,3183
524,18.01.06,Guava Juice,24,2018-05-27T16:45:02.000Z,1732289,77518,5353
525,18.01.06,MatthewSantoro,24,2018-05-27T15:23:40.000Z,596671,15509,2891
526,18.01.06,Netflix,24,2018-05-28T15:00:09.000Z,1958372,64066,691
527,18.01.06,Simon's Cat,1,2018-05-27T12:45:00.000Z,784687,34561,859
528,18.01.06,FOX Soccer,17,2018-05-26T22:59:38.000Z,1296114,8605,1052
529,18.01.06,BANGTANTV,10,2018-05-27T11:00:03.000Z,7925892,1051574,3763
530,18.01.06,Eh Bee Family,22,2018-05-26T14:00:06.000Z,1381240,23885,5373
531,18.01.06,Tasty,26,2018-05-26T15:00:09.000Z,2262115,56559,2331
532,18.01.06,Disney Movie Trailers,1,2018-05-25T19:00:02.000Z,4815005,134367,3591
533,18.01.06,Matthias,23,2018-05-25T16:50:01.000Z,3241453,66559,5349
534,18.01.06,MLG Highlights,17,2018-05-26T03:08:18.000Z,3364451,19399,1249
535,18.01.06,Amber Scholl,26,2018-05-26T00:14:41.000Z,905946,55338,1746
536,18.01.06,Philip DeFranco,25,2018-05-25T19:00:01.000Z,1734024,142305,3235
537,18.01.06,As/Is,22,2018-05-26T15:00:16.000Z,1252628,23544,484
538,18.01.06,JelloApocalypse,23,2018-05-25T17:14:47.000Z,1110591,67356,1201
539,18.01.06,Brave Wilderness,15,2018-05-25T11:00:03.000Z,3470874,59584,1629
540,18.01.06,Jake Paul,22,2018-05-26T00:16:30.000Z,2882725,85410,61997
541,18.01.06,DanTDM,24,2018-05-25T17:09:00.000Z,1526133,38106,1263
542,18.01.06,REACT,24,2018-05-25T19:00:06.000Z,1389464,32994,1735
543,18.01.06,Tati,26,2018-05-25T17:00:02.000Z,1203642,54197,1435
544,18.01.06,jacksfilms,23,2018-05-25T18:28:48.000Z,1196500,52885,1285
545,18.01.06,The Graham Norton Show,24,2018-05-25T15:53:16.000Z,921100,13046,643
546,18.01.06,Late Night with Seth Meyers,23,2018-05-25T11:00:05.000Z,549998,5265,441
547,18.01.06,The Late Late Show with James Corden,24,2018-05-25T05:43:21.000Z,6975328,168235,2767
548,18.01.06,Tia Mowry's Quick Fix,26,2018-05-25T14:00:02.000Z,346967,14907,416
549,18.01.06,NickyJamTV,10,2018-05-25T04:00:21.000Z,11889370,228651,41296
550,18.01.06,The Late Show with Stephen Colbert,24,2018-05-25T07:35:01.000Z,1434182,15095,830
551,18.01.06,JenniferLopezVEVO,10,2018-05-24T12:00:02.000Z,13673705,337573,30469
552,18.01.06,John Mayer,10,2018-05-24T13:42:02.000Z,3603663,139859,2956
553,18.01.06,The View,24,2018-05-24T15:49:26.000Z,828227,10041,1587
554,18.01.06,AzealiaBanksVEVO,10,2018-05-24T15:59:22.000Z,1701115,77728,10245
555,18.01.06,The Sims,20,2018-05-24T16:59:24.000Z,1423853,73162,1247
556,18.01.06,H O N N E,10,2018-05-25T15:01:20.000Z,342075,12328,128
557,18.01.06,ArianaGrandeVevo,10,2018-05-25T04:00:08.000Z,2103036,125478,1920
558,18.01.06,Domics,23,2018-05-23T21:28:54.000Z,3109927,156158,3453
559,18.01.06,Mr. Kate,26,2018-05-24T22:00:05.000Z,1177069,65266,570
560,18.01.06,WIRED,24,2018-05-24T16:00:23.000Z,1660484,86268,457
561,18.01.06,Panic! At The Disco,10,2018-05-23T18:00:13.000Z,3578769,191161,1864
562,18.01.06,Lauv,10,2018-05-24T12:59:43.000Z,975426,34556,253
563,18.01.06,comedy,10,2018-05-24T12:59:43.000Z,124748,1392,10597
564,18.01.06,DidYouKnowGaming?,20,2018-05-24T19:00:24.000Z,290672,7139,1230
565,18.01.06,SciShow,27,2018-05-24T21:46:45.000Z,284743,7724,218
566,18.01.06,CAguileraVEVO,10,2018-05-23T17:00:01.000Z,10690299,437897,11742
567,18.01.06,ZaynVEVO,10,2018-05-23T16:00:03.000Z,13536813,561535,14252
568,18.01.06,TED-Ed,27,2018-05-24T15:00:07.000Z,381520,11194,187
569,18.01.06,BBCRadio1VEVO,10,2018-05-24T17:00:17.000Z,500031,24684,435
570,18.01.06,The Tonight Show Starring Jimmy Fallon,23,2018-05-24T08:00:00.000Z,507463,5841,365
571,18.01.06,camelsandfriends,15,2018-05-23T13:33:03.000Z,4276583,22765,3367
572,18.01.06,Bad Lip Reading,23,2018-05-22T20:02:51.000Z,11741736,268759,5155
573,18.01.06,The Voice,24,2018-05-23T03:30:13.000Z,1535334,13388,2906
574,18.01.06,Matt Stonie,24,2018-05-23T00:15:30.000Z,1696011,45698,1944
575,18.01.06,"Tyler, The Creator",27,2018-05-22T15:20:56.000Z,1811343,122991,1406
576,18.01.06,PBS Eons,28,2018-05-22T21:00:37.000Z,1655033,41118,1505
577,18.01.06,CollegeHumor,23,2018-05-22T17:30:00.000Z,935511,42743,1766
578,18.01.06,KathleenLights,26,2018-05-23T11:00:00.000Z,516562,27426,1019
579,18.01.06,Diplo,10,2018-05-21T14:12:22.000Z,17228911,587446,13613
580,18.01.06,Nat Geo WILD,15,2018-05-22T12:00:00.000Z,912852,15611,560
581,18.01.06,Dude Perfect,17,2018-05-21T21:55:23.000Z,15616641,399854,9774
582,18.01.06,IFC Films,1,2018-05-23T14:00:01.000Z,2108645,3050,66
583,18.01.06,American Idol,24,2018-05-22T04:08:24.000Z,1834515,18965,2734
584,18.01.06,Rudy Mancuso,10,2018-05-21T21:00:33.000Z,3425041,187497,4303
585,18.01.06,Warner Bros. Pictures,24,2018-05-21T18:00:16.000Z,13893887,121837,10851
586,18.01.06,MustardVEVO,10,2018-05-22T12:00:02.000Z,986841,34122,548
587,18.01.06,Bleecker Street,1,2018-05-22T16:30:39.000Z,1516213,1972,105
588,18.01.06,LOL Network,23,2018-05-21T17:00:03.000Z,614403,9029,260
589,18.01.06,ShawnMendesVEVO,10,2018-05-21T16:40:16.000Z,498818,23655,1021
590,18.01.06,Bon App,24,2018-05-21T16:01:51.000Z,728452,22749,662
591,18.01.06,Dancing With The Stars,24,2018-05-22T01:58:34.000Z,327578,2372,406
592,18.01.06,Saturday Night Live,24,2018-05-20T04:58:51.000Z,8208371,64862,13884
593,18.01.06,CrazyRussianHacker,28,2018-05-20T18:58:15.000Z,1529108,26846,1563
594,18.01.06,miniminter,20,2018-05-20T18:00:02.000Z,2816416,102463,2888
595,18.01.06,The King of Random,27,2018-05-20T15:00:02.000Z,1115633,12211,2174
596,18.01.06,CBC News,25,2018-05-20T16:09:06.000Z,1097981,5127,745
597,18.01.06,NickiMinajAtVEVO,10,2018-05-20T07:53:59.000Z,4490277,181805,9036
598,18.01.06,The Game Theorists,20,2018-05-19T18:04:47.000Z,4690920,118051,6106
599,18.01.06,BBC News,25,2018-05-20T15:42:31.000Z,507166,2770,445
600,18.01.06,LaurDIY,26,2018-05-20T16:00:01.000Z,2505087,97339,2183
601,18.01.06,Lucas the Spider,1,2018-05-19T14:52:43.000Z,6188035,255690,4000
602,18.01.06,Bill Gates,29,2018-05-21T13:30:33.000Z,316467,10434,150
