ID,calls,rating,purchases,gender,status
1152,2,2,176,F,1
1153,4,1,135,M,1
1154,6,5,154,F,1
1155,4,5,143,M,1
1156,4,3,173,F,1
1157,4,5,262,F,1
1158,4,1,171,F,1
1159,4,3,246,M,1
1160,3,4,266,F,1
1161,4,5,127,M,1
1162,5,2,167,M,1
1163,4,2,187,M,1
1164,3,2,162,F,1
1165,5,2,230,M,1
1166,3,4,148,F,1
1167,3,3,175,F,1
1168,4,1,227,M,1
1169,4,3,177,M,1
1170,6,1,257,M,1
1171,5,1,198,F,1
1172,3,1,251,F,1
1173,5,2,158,M,1
1174,4,3,171,F,1
1175,4,3,260,M,1
1176,3,1,263,M,1
1177,6,4,269,M,1
1178,3,2,224,F,1
1179,4,3,118,F,1
1180,5,4,186,F,1
1181,5,2,191,F,1
1182,5,1,174,M,1
1183,3,3,140,M,1
1184,4,1,193,M,1
1185,3,5,148,F,1
1186,2,3,176,M,1
1187,4,4,135,F,1
1188,6,5,154,F,1
1189,4,5,143,M,1
1190,4,2,173,F,1
1191,4,3,262,M,1
1192,4,5,171,F,1
1193,4,4,246,M,1
1194,3,4,266,M,1
1195,4,1,127,F,1
1196,5,5,167,M,1
1197,4,2,187,M,1
1198,6,2,294,M,1
1199,4,2,158,F,1
1200,6,5,135,M,1
1201,4,2,238,F,1
1202,6,1,213,M,1
1203,4,4,237,M,1
1204,4,1,257,M,1
1205,5,2,198,M,1
1206,3,3,218,M,1
1207,4,4,236,M,1
1208,3,1,100,F,1
1209,3,1,154,F,1
1210,5,1,238,M,1
1211,5,5,128,M,1
1212,4,1,140,M,1
1213,2,4,187,M,1
1214,4,3,256,F,1
1215,3,3,270,F,1
1216,4,2,202,F,1
1217,3,5,256,F,1
1218,4,3,135,F,1
1219,4,4,184,M,1
1220,5,5,169,F,1
1221,3,2,178,F,1
1222,4,5,265,F,1
1223,4,3,217,M,1
1224,3,1,258,M,1
1225,3,3,218,M,1
1226,3,1,135,M,1
1227,3,3,150,F,1
1228,3,4,200,F,1
1229,6,1,136,M,1
1230,3,2,119,M,1
1231,5,4,212,F,1
1232,4,2,272,M,1
1233,4,2,166,M,1
1234,3,5,176,F,1
1235,2,3,280,M,1
1236,3,2,169,F,1
1237,3,1,231,F,1
1238,4,1,140,F,1
1239,3,5,183,F,1
1240,4,5,157,M,1
1241,4,5,210,F,1
1242,4,5,227,F,1
1243,4,1,250,M,1
1244,6,3,171,M,1
1245,4,2,136,F,1
1246,4,3,258,M,1
1247,6,2,271,M,1
1248,4,4,197,F,1
1249,5,2,217,M,1
1250,4,1,247,F,1
1251,4,4,192,F,1
1252,3,1,254,M,1
1253,5,5,226,F,1
1254,5,3,197,F,1
1255,3,1,203,M,1
1256,4,5,196,M,1
1257,2,2,180,M,1
1258,3,5,219,F,1
1259,4,4,266,F,1
1260,5,1,144,F,1
1261,5,3,197,F,1
1262,4,1,258,F,1
1263,3,3,187,F,1
1264,5,4,184,M,1
1265,4,3,142,F,1
1266,3,5,283,F,1
1267,4,2,221,F,1
1268,3,2,233,M,1
1269,6,4,129,F,1
1270,3,4,154,F,1
1271,4,4,158,M,1
1272,5,3,236,M,1
1273,3,5,257,F,1
1274,4,5,160,M,1
1275,4,2,255,F,1
1276,4,3,210,M,1
1277,5,3,169,F,1
1278,3,1,275,F,1
1279,3,2,185,M,1
1280,3,2,213,F,1
1281,3,4,179,M,1
1282,3,3,110,M,1
1283,3,4,216,F,1
1284,4,1,267,M,1
1285,5,4,214,F,1
1286,5,2,196,M,1
1287,2,2,192,F,1
1288,4,1,191,M,1
1289,3,4,222,M,1
1290,3,3,141,M,1
1291,4,3,242,M,1
1292,3,4,212,M,1
1293,5,5,133,F,1
1294,5,5,254,F,1
1295,4,3,190,F,1
1296,5,3,185,M,1
1297,3,5,191,M,1
1298,4,4,158,M,1
1299,3,5,171,F,1
1300,3,4,160,M,1
1301,4,2,235,F,1
1302,4,4,247,M,1
1303,4,1,152,F,1
1304,4,3,138,M,1
1305,5,4,270,F,1
1306,6,1,193,M,1
1307,4,3,252,M,1
1308,3,1,203,F,1
1309,5,4,141,M,1
1310,4,3,197,F,1
1311,6,2,142,F,1
1312,3,4,161,F,1
1313,2,2,139,F,1
1314,2,5,186,M,1
1315,5,3,190,M,1
1316,5,3,186,M,1
1317,3,2,181,F,1
1318,4,4,111,M,1
1319,2,3,159,M,1
1320,4,3,205,F,1
1321,5,1,134,F,1
1322,3,1,191,F,1
1323,2,3,141,F,1
1324,5,1,225,M,1
1325,3,5,171,F,1
1326,4,3,286,M,1
1327,3,1,255,F,1
1328,4,5,113,M,1
1329,5,1,201,F,1
1330,3,1,184,F,1
1331,3,1,199,F,1
1332,4,4,255,M,1
1333,4,5,269,M,1
1334,5,5,260,F,1
1335,3,1,198,F,1
1336,4,2,256,M,1
1337,3,1,140,M,1
1338,3,4,165,F,1
1339,3,3,144,M,1
1340,2,2,240,M,1
1341,4,2,183,M,1
1342,5,3,201,M,1
1343,4,4,216,F,1
1344,4,5,218,M,1
1345,3,4,147,F,1
1346,3,5,264,F,1
1347,4,4,145,F,1
1348,3,5,264,M,1
1349,4,5,253,F,1
1350,2,4,257,M,1
1351,4,1,202,M,1
1352,5,5,245,F,1
1353,4,1,162,F,1
1354,3,2,158,F,1
1355,3,1,182,F,1
1356,3,4,218,F,1
1357,4,5,201,M,1
1358,5,1,184,F,1
1359,4,1,241,F,1
1360,5,5,263,M,1
1361,5,5,230,F,1
1362,3,4,240,F,1
1363,4,5,233,F,1
1364,4,3,237,M,1
1365,5,4,144,F,1
1366,3,1,167,M,1
1367,4,5,138,F,1
1368,5,3,165,M,1
1369,4,3,247,F,1
1370,3,2,152,F,1
1371,5,3,199,F,1
1372,5,4,268,M,1
1373,4,5,150,F,1
1374,5,5,190,F,1
1375,4,3,153,M,1
1376,4,2,185,M,1
1377,5,1,274,M,1
1378,4,3,258,M,1
1379,3,1,110,F,1
1380,3,5,240,M,1
1381,6,5,118,F,1
1382,3,2,243,F,1
1383,6,2,225,M,1
1384,3,2,238,F,1
1385,4,4,127,F,1
1386,3,5,166,M,1
1387,3,1,180,F,1
1388,4,4,161,M,1
1389,5,1,230,F,1
1390,5,3,167,F,1
1391,4,5,186,F,1
1392,4,4,150,M,1
1393,4,1,253,M,1
1394,5,2,239,F,1
1395,6,2,294,M,1
1396,4,2,158,F,1
1397,6,3,135,F,1
1398,4,2,238,F,1
1399,6,3,213,M,1
1400,5,2,165,F,1
1401,4,3,247,M,1
1402,3,5,152,F,1
1403,5,4,199,M,1
1404,5,2,268,F,1
1405,4,3,150,M,1
1406,5,1,190,M,1
1407,4,1,153,M,1
1408,4,4,185,M,1
1409,5,3,274,F,1
1410,4,5,258,M,1
1411,3,4,110,F,1
1412,3,2,240,F,1
1413,6,2,118,F,1
1414,3,4,243,F,1
1415,6,5,225,F,1
1416,3,3,238,M,1
1417,4,3,127,F,1
1418,3,3,166,F,1
1419,3,5,180,M,1
1420,4,5,161,M,1
1421,5,4,230,F,1
1422,5,5,167,F,1
1423,4,3,186,F,1
1424,4,2,150,F,1
1425,4,5,253,F,1
1426,5,2,239,F,1
1427,6,3,294,M,1
1428,4,5,158,F,1
1429,6,2,135,M,1
1430,4,5,238,M,1
1431,6,2,265,M,1
1432,5,5,180,M,1
1433,7,2,229,F,1
1434,3,2,176,M,1
1435,3,5,172,M,1
1436,6,5,100,F,1
1437,4,3,142,M,1
1438,4,3,153,M,1
1439,3,4,160,F,1
1440,4,3,217,F,1
1441,3,2,273,M,1
1442,3,4,133,M,1
1443,3,4,155,M,1
1444,5,3,184,F,1
1445,5,5,230,M,1
1446,3,4,254,M,1
1447,4,5,108,M,1
1448,4,4,154,M,1
1449,5,3,177,F,1
1450,3,3,162,M,1
1451,3,4,285,F,1
1452,3,2,257,F,1
1453,4,5,143,F,1
1454,6,3,223,M,1
1455,3,5,230,M,1
1456,4,5,241,M,1
1457,3,5,156,M,1
1458,4,4,232,M,1
1459,3,2,231,M,1
1460,3,4,183,F,1
1461,4,1,240,M,1
1462,4,4,218,M,1
1463,5,1,248,M,1
1464,4,3,170,F,1
1465,3,2,226,M,1
1466,4,3,232,M,1
1467,4,1,192,F,1
1468,3,5,250,F,1
1469,5,5,224,F,1
1470,3,3,167,F,1
1471,2,3,123,M,1
1472,5,2,243,F,1
1473,4,3,233,F,1
1474,3,3,201,M,1
1475,3,1,230,F,1
1476,4,3,271,M,1
1477,4,1,159,M,1
1478,3,3,249,M,1
1479,3,4,137,F,1
1480,3,5,225,M,1
1481,4,1,226,F,1
1482,4,4,174,M,1
1483,5,2,264,F,1
1484,4,4,151,F,1
1485,3,1,180,F,1
1486,3,4,149,F,1
1487,3,1,209,F,1
1488,6,1,219,F,1
1489,4,3,164,M,1
1490,3,1,268,M,1
1491,4,4,204,F,1
1492,5,5,226,M,1
1493,5,1,105,M,1
1494,4,5,153,M,1
1495,3,5,192,F,1
1496,4,3,199,F,1
1497,5,2,156,M,1
1498,3,2,180,M,1
1499,4,5,162,M,1
1500,5,5,284,M,1
1501,4,1,271,M,1
1502,3,1,269,M,1
1503,3,4,135,M,1
1504,5,2,200,F,1
1505,5,2,206,M,1
1506,4,2,229,F,1
1507,5,3,267,M,1
1508,4,1,135,F,1
1509,4,5,259,M,1
1510,3,3,223,M,1
1511,3,4,245,M,1
1512,4,4,207,M,1
1513,5,3,171,M,1
1514,3,5,130,F,1
1515,3,2,241,F,1
1516,4,4,261,F,1
1517,3,5,182,M,1
1518,3,2,270,M,1
1519,3,5,157,M,1
1520,3,3,172,F,1
1521,3,3,205,F,1
1522,4,5,268,M,1
1523,3,1,156,F,1
1524,3,5,202,F,1
1525,3,1,249,F,1
1526,3,2,141,F,1
1527,3,1,230,M,1
1528,5,5,229,F,1
1529,4,5,146,F,1
1530,3,3,162,F,1
1531,5,2,241,M,1
1532,3,4,271,M,1
1533,3,5,166,F,1
1534,3,1,171,M,1
1535,3,5,169,F,1
1536,3,1,137,M,1
1537,3,4,211,M,1
1538,4,5,171,F,1
1539,4,4,142,M,1
1540,3,2,184,F,1
1541,6,5,111,F,1
1542,2,5,278,M,1
1543,3,5,160,F,1
1544,3,4,212,F,1
1545,3,5,175,M,1
1546,4,3,251,F,1
1547,3,3,205,F,1
1548,5,5,163,M,1
1549,4,1,272,M,1
1550,4,1,134,F,1
1551,5,5,259,M,1
1552,3,3,246,F,1
1553,4,1,211,F,1
1554,4,2,190,F,1
1555,4,5,233,F,1
1556,5,4,199,F,1
1557,5,2,191,F,1
1558,4,1,148,M,1
1559,2,5,177,F,1
1560,3,1,171,M,1
1561,3,3,237,M,1
1562,4,4,265,F,1
1563,4,2,136,M,1
1564,3,1,145,M,1
1565,4,1,238,F,1
1566,4,4,210,F,1
1567,5,1,159,M,1
1568,4,1,232,F,1
1569,3,2,174,M,1
1570,5,1,129,M,1
1571,3,3,201,M,1
1572,5,2,151,M,1
1573,2,1,252,F,1
1574,5,3,156,M,1
1575,6,3,215,M,1
1576,4,4,153,M,1
1577,5,1,261,M,1
1578,5,4,263,M,1
1579,5,4,153,M,1
1580,3,5,137,F,1
1581,3,5,270,M,1
1582,5,1,167,M,1
1583,3,3,143,M,1
1584,5,5,214,F,1
1585,2,2,182,F,1
1586,3,5,234,M,1
1587,4,5,181,M,1
1588,2,4,162,F,1
1589,5,4,185,M,1
1590,4,2,199,F,1
1591,4,1,272,M,1
1592,5,3,252,M,1
1593,4,5,156,F,1
1594,4,2,173,F,1
1595,3,2,148,F,1
1596,4,3,158,F,1
1597,5,2,261,M,1
1598,2,4,105,M,1
1599,3,5,193,F,1
1600,3,3,198,M,1
1601,4,5,213,F,1
1602,4,1,244,M,1
1603,6,4,241,F,1
1604,4,5,278,M,1
1605,2,2,145,M,1
1606,5,2,140,M,1
1607,4,4,209,M,1
1608,3,3,233,M,1
1609,3,1,227,M,1
1610,5,1,258,F,1
1611,5,4,259,F,1
1612,3,5,153,F,1
1613,3,5,181,M,1
1614,4,4,143,F,1
1615,5,2,111,M,1
1616,4,5,198,M,1
1617,3,4,121,F,1
1618,3,2,204,M,1
1619,4,4,203,M,1
1620,4,1,167,F,1
1621,4,1,270,F,1
1622,5,2,260,M,1
1623,3,1,180,F,1
1624,3,4,157,M,1
1625,3,3,156,M,1
1626,4,4,236,M,1
1627,5,2,240,F,1
1628,4,2,104,F,1
1629,4,2,140,F,1
1630,3,2,150,M,1
1631,6,2,286,F,1
1632,5,5,224,F,1
1633,3,4,204,F,1
1634,5,2,266,F,1
1635,6,3,241,F,1
1636,4,2,278,F,1
1637,2,1,145,F,1
1638,5,4,140,F,1
1639,4,4,209,F,1
1640,3,1,233,M,1
1641,3,2,227,M,1
1642,5,4,258,F,1
1643,5,3,259,F,1
1644,3,3,153,F,1
1645,3,2,181,M,1
1646,4,4,143,M,1
1647,5,4,111,F,1
1648,4,4,198,M,1
1649,3,5,121,F,1
1650,3,4,204,F,1
1651,4,2,203,F,1
1652,4,1,167,F,1
1653,4,5,270,M,1
1654,5,3,260,F,1
1655,3,3,180,F,1
1656,3,3,157,F,1
1657,3,5,156,M,1
1658,4,5,236,F,1
1659,5,2,240,F,1
1660,4,1,104,F,1
1661,4,4,140,F,1
1662,3,2,150,F,1
1663,6,1,286,F,1
1664,5,5,224,F,1
1665,3,5,204,F,1
1666,5,2,266,M,1
1667,4,5,268,F,1
1668,4,5,267,M,1
1669,3,5,223,F,1
1670,5,5,164,M,1
1671,4,2,209,F,1
1672,3,2,192,F,1
1673,3,2,260,M,1
1674,2,1,137,F,1
1675,3,3,267,M,1
1676,3,3,111,M,1
1677,3,4,240,F,1
1678,5,1,234,M,1
1679,4,2,190,M,1
1680,5,2,265,M,1
1681,3,4,189,F,1
1682,2,1,121,M,1
1683,4,3,101,M,1
1684,3,3,250,M,1
1685,4,2,247,F,1
1686,4,4,162,M,1
1687,2,2,219,F,1
1688,5,1,258,F,1
1689,5,4,221,F,1
1690,2,4,137,F,1
1691,3,4,174,M,1
1692,4,2,189,M,1
1693,4,4,212,F,1
1694,6,1,183,M,1
1695,3,1,180,M,1
1696,5,5,150,F,1
1697,4,3,246,F,1
1698,3,2,263,F,1
1699,4,4,204,M,1
1700,3,2,223,F,1
1701,3,3,193,F,1
1702,3,1,138,F,1
1703,5,2,188,F,1
1704,4,3,201,F,1
1705,3,3,245,F,1
1706,3,2,262,M,1
1707,4,4,147,F,1
1708,3,1,254,F,1
1709,4,2,213,F,1
1710,3,3,152,M,1
1711,4,1,227,M,1
1712,2,5,206,F,1
1713,3,4,242,M,1
1714,4,2,200,M,1
1715,4,1,142,M,1
1716,3,3,275,F,1
1717,6,1,222,M,1
1718,3,1,101,F,1
1719,4,5,178,M,1
1720,3,2,243,M,1
1721,2,1,177,M,1
1722,3,2,270,M,1
1723,5,3,186,F,1
1724,5,3,133,F,1
1725,3,2,263,M,1
1726,5,3,248,M,1
1727,5,2,150,M,1
1728,3,4,203,M,1
1729,2,3,249,M,1
1730,3,3,238,M,1
1731,5,3,181,F,1
1732,3,3,138,M,1
1733,4,3,139,F,1
1734,2,3,192,F,1
1735,5,4,241,M,1
1736,3,2,188,F,1
1737,6,1,278,F,1
1738,4,1,144,M,1
1739,4,5,208,M,1
1740,3,2,208,M,1
1741,4,3,210,M,1
1742,3,3,237,M,1
1743,4,4,192,F,1
1744,6,2,143,M,1
1745,3,1,234,F,1
1746,4,5,147,M,1
1747,5,1,226,M,1
1748,4,5,263,M,1
1749,4,1,147,M,1
1750,3,1,174,M,1
1751,3,1,142,M,1
1752,4,4,136,M,1
1753,3,1,192,M,1
1754,3,2,184,F,1
1755,6,5,260,M,1
1756,5,3,160,M,1
1757,3,1,262,F,1
1758,4,3,217,M,1
1759,3,2,267,F,1
1760,5,4,195,M,1
1761,4,3,152,M,1
1762,4,5,178,F,1
1763,4,2,190,M,1
1764,3,5,286,F,1
1765,2,1,167,M,1
1766,2,2,148,F,1
1767,4,3,218,F,1
1768,5,2,272,F,1
1769,4,3,147,F,1
1770,4,5,263,F,1
1771,5,5,189,F,1
1772,3,3,242,F,1
1773,5,3,204,M,1
1774,3,1,229,M,1
1775,3,5,180,M,1
1776,5,5,190,M,1
1777,6,1,154,M,1
1778,4,3,134,F,1
1779,3,3,206,M,1
1780,3,2,169,M,1
1781,4,2,237,F,1
1782,4,4,146,M,1
1783,5,2,187,M,1
1784,5,4,206,M,1
1785,5,3,208,M,1
1786,4,2,149,M,1
1787,6,2,148,M,1
1788,4,2,135,M,1
1789,4,1,242,F,1
1790,5,2,231,M,1
1791,6,2,205,F,1
1792,4,4,137,M,1
1793,3,4,202,M,1
1794,3,1,163,M,1
1795,2,2,128,M,1
1796,3,3,165,M,1
1797,4,1,242,M,1
1798,5,4,229,M,1
1799,5,1,191,M,1
1800,3,5,231,M,1
1801,3,1,183,F,1
1802,3,1,195,M,1
1803,3,5,249,F,1
1804,3,4,151,M,1
1805,4,1,140,M,1
1806,4,1,151,M,1
1807,2,5,109,M,1
1808,5,1,180,M,1
1809,4,1,151,M,1
1810,2,1,188,M,1
1811,4,2,274,M,1
1812,3,5,187,F,1
1813,4,2,185,M,1
1814,3,4,187,M,1
1815,5,4,260,M,1
1816,3,3,191,M,1
1817,3,4,203,F,1
1818,4,1,144,F,1
1819,5,2,281,F,1
1820,2,3,169,M,1
1821,4,3,201,F,1
1822,4,4,226,F,1
1823,6,3,176,F,1
1824,3,5,228,M,1
1825,4,5,260,F,1
1826,4,5,268,M,1
1827,4,5,188,F,1
1828,4,4,213,M,1
1829,4,4,259,M,1
1830,3,2,257,F,1
1831,4,5,163,M,1
1832,2,3,211,F,1
1833,3,4,166,F,1
1834,3,5,245,F,1
1835,5,5,234,M,1
1836,4,2,234,M,1
1837,3,1,180,M,1
1838,4,5,217,M,1
1839,4,1,253,M,1
1840,3,2,188,M,1
1841,2,3,274,F,1
1842,3,4,136,F,1
1843,3,5,143,M,1
1844,3,1,267,F,1
1845,3,4,198,F,1
1846,4,4,201,M,1
1847,3,5,241,F,1
1848,5,1,269,F,1
1849,5,5,123,F,1
1850,3,2,178,M,1
1851,3,4,203,M,1
1852,3,1,169,F,1
1853,3,5,190,F,1
1854,3,3,190,F,1
1855,4,5,238,M,1
1856,5,5,247,F,1
1857,4,1,190,F,1
1858,3,5,168,F,1
1859,2,2,190,M,1
1860,2,5,170,M,1
1861,4,4,226,M,1
1862,5,1,256,F,1
1863,2,1,104,M,1
1864,4,1,192,F,1
1865,4,3,213,M,1
1866,4,2,259,M,1
1867,3,4,257,M,1
1868,4,3,163,M,1
1869,2,3,211,F,1
1870,3,2,166,F,1
1871,3,1,245,F,1
1872,5,5,234,F,1
1873,4,4,234,M,1
1874,3,4,180,F,1
1875,4,5,217,F,1
1876,4,5,253,F,1
1877,3,4,188,F,1
1878,2,2,274,F,1
1879,3,1,136,F,1
1880,3,1,143,F,1
1881,3,4,267,F,1
1882,3,1,198,F,1
1883,4,1,201,M,1
1884,3,5,241,M,1
1885,5,4,269,F,1
1886,5,3,123,F,1
1887,3,4,178,F,1
1888,3,5,203,F,1
1889,3,2,169,F,1
1890,3,4,190,F,1
1891,3,4,190,F,1
1892,4,5,238,F,1
1893,5,1,247,F,1
1894,4,3,190,M,1
1895,3,2,168,M,1
1896,2,1,190,M,1
1897,2,3,170,M,1
1898,4,1,226,M,1
1899,5,2,256,F,1
1900,2,5,104,M,1
1901,4,4,192,M,1
1902,5,2,195,M,1
1903,3,5,271,M,1
1904,2,1,296,M,1
1905,4,5,277,F,1
1906,2,4,140,M,1
1907,4,1,148,F,1
1908,4,5,238,F,1
1909,5,3,220,M,1
1910,4,4,224,M,1
1911,4,5,162,F,1
1912,4,2,202,F,1
1913,3,5,226,M,1
1914,4,3,246,M,1
1915,5,2,223,F,1
1916,5,2,156,M,1
1917,2,5,189,M,1
1918,5,4,242,F,1
1919,4,5,207,F,1
1920,3,3,161,F,1
1921,4,5,232,F,1
1922,6,4,194,M,1
1923,5,5,161,F,1
1924,4,1,269,F,1
1925,3,3,219,F,1
1926,5,2,161,F,1
1927,3,1,264,M,1
1928,5,2,151,M,1
1929,5,5,177,F,1
1930,2,5,193,F,1
1931,4,4,212,M,1
1932,4,1,210,F,1
1933,4,2,164,F,1
1934,4,2,219,M,1
1935,4,4,216,M,1
1936,5,2,174,M,1
1937,3,5,199,M,1
1938,3,4,181,M,1
1939,3,2,220,M,1
1940,3,1,215,F,1
1941,4,5,248,F,1
1942,3,2,183,M,1
1943,4,2,194,F,1
1944,4,4,224,F,1
1945,4,4,184,F,1
1946,4,1,160,M,1
1947,5,1,182,M,1
1948,3,2,116,F,1
1949,4,4,170,M,1
1950,5,1,201,F,1
1951,4,3,148,M,1
1952,5,1,165,F,1
1953,3,5,135,M,1
1954,4,4,263,F,1
1955,5,4,228,M,1
1956,6,5,275,M,1
1957,4,1,224,M,1
1958,3,1,202,F,1
1959,4,2,163,F,1
1960,4,5,268,F,1
1961,3,3,207,F,1
1962,2,3,117,M,1
1963,2,1,165,F,1
1964,3,3,181,M,1
1965,6,5,212,F,1
1966,3,4,226,F,1
1967,4,1,195,M,1
1968,4,5,263,M,1
1969,4,4,136,F,1
1970,3,5,163,F,1
1971,5,2,144,M,1
1972,4,4,240,F,1
1973,4,5,243,M,1
1974,5,1,201,M,1
1975,5,3,242,M,1
1976,3,1,187,M,1
1977,4,3,162,M,1
1978,3,3,147,M,1
1979,3,4,268,F,1
1980,4,3,237,M,1
1981,3,2,157,M,1
1982,4,2,176,F,1
1983,4,5,134,M,1
1984,3,4,234,M,1
1985,3,3,154,F,1
1986,2,1,209,F,1
1987,5,4,138,M,1
1988,2,3,151,M,1
1989,4,4,252,M,1
1990,3,1,155,F,1
1991,3,3,139,M,1
1992,4,5,258,F,1
1993,4,2,172,M,1
1994,4,3,239,F,1
1995,3,1,165,F,1
1996,4,5,177,M,1
1997,5,1,187,F,1
1998,6,2,172,M,1
1999,4,4,168,F,1
2000,3,4,249,M,1
2001,4,3,135,F,1
2002,4,3,134,M,1
2003,3,1,269,F,1
2004,6,5,210,M,1
2005,5,4,285,M,1
2006,4,2,244,M,1
2007,3,2,209,F,1
2008,4,3,154,M,1
2009,3,2,134,F,1
2010,3,5,168,M,1
2011,4,5,264,M,1
2012,4,2,276,F,1
2013,3,4,195,M,1
2014,5,3,174,M,1
2015,3,4,241,F,1
2016,5,5,166,F,1
2017,3,2,190,M,1
2018,3,1,231,F,1
2019,5,4,206,F,1
2020,4,4,212,M,1
2021,3,5,212,F,1
2022,4,5,246,M,1
2023,4,4,264,F,1
2024,3,4,208,F,1
2025,3,4,210,F,1
2026,3,2,183,F,1
2027,4,2,265,F,1
2028,3,5,187,M,1
2029,2,4,183,F,1
2030,3,3,176,F,1
2031,4,5,266,M,1
2032,3,2,143,F,1
2033,3,4,195,F,1
2034,3,2,264,F,1
2035,3,5,243,M,1
2036,5,2,142,F,1
2037,4,2,172,M,1
2038,4,1,280,M,1
2039,3,2,254,M,1
2040,5,2,202,M,1
2041,5,3,110,M,1
2042,4,4,162,M,1
2043,3,3,183,M,1
2044,4,2,260,F,1
2045,3,5,109,M,1
2046,3,3,273,M,1
2047,5,2,262,M,1
2048,2,4,239,F,1
2049,3,2,185,F,1
2050,4,4,248,M,1
2051,5,4,180,M,1
2052,4,5,221,F,1
2053,3,5,162,M,1
2054,2,5,162,M,1
2055,3,1,145,M,1
2056,5,3,228,F,1
2057,3,4,196,M,1
2058,3,4,254,M,1
2059,5,2,215,M,1
2060,5,2,265,F,1
2061,3,2,173,M,1
2062,4,2,233,M,1
2063,4,3,213,M,1
2064,4,1,124,M,1
2065,3,4,156,F,1
2066,3,1,265,M,1
2067,3,1,139,F,1
2068,2,4,225,M,1
2069,5,4,178,F,1
2070,3,4,190,F,1
2071,3,4,272,M,1
2072,3,1,153,F,1
2073,3,1,235,M,1
2074,5,1,214,M,1
2075,3,4,175,F,1
2076,3,1,176,F,1
2077,3,4,172,F,1
2078,5,2,195,M,1
2079,3,5,271,F,1
2080,5,4,228,M,1
2081,3,4,196,F,1
2082,3,1,254,F,1
2083,5,4,215,M,1
2084,5,5,265,M,1
2085,3,2,173,M,1
2086,4,2,233,M,1
2087,4,4,213,F,1
2088,4,2,124,M,1
2089,3,5,156,F,1
2090,3,1,265,F,1
2091,3,2,139,F,1
2092,2,4,225,M,1
2093,5,4,178,M,1
2094,3,3,190,M,1
2095,3,5,272,M,1
2096,3,4,153,M,1
2097,3,1,235,M,1
2098,5,4,214,M,1
2099,3,5,175,F,1
2100,3,2,176,F,1
2101,3,1,172,F,1
2102,5,1,195,F,1
2103,3,5,164,M,1
2104,3,1,231,F,1
2105,5,5,248,F,1
2106,4,5,237,F,1
2107,3,1,111,F,1
2108,5,5,106,F,1
2109,4,2,139,M,1
2110,4,3,149,F,1
2111,4,5,180,F,1
2112,3,2,212,F,1
2113,4,2,183,M,1
2114,6,4,164,M,1
2115,4,1,143,F,1
2116,3,3,162,M,1
2117,4,2,202,M,1
2118,3,2,135,F,1
2119,3,2,232,F,1
2120,3,3,218,M,1
2121,5,4,177,M,1
2122,4,4,168,M,1
2123,3,4,181,F,1
2124,3,2,238,F,1
2125,3,2,250,F,1
2126,3,1,152,F,1
2127,4,5,242,F,1
2128,3,1,236,M,1
2129,4,1,238,F,1
2130,4,4,165,M,1
2131,4,2,271,M,1
2132,3,3,109,M,1
2133,4,1,235,F,1
2134,3,3,186,M,1
2135,4,1,202,M,1
2136,3,3,188,M,1
2137,5,3,224,M,1
2138,5,3,239,M,1
2139,2,3,140,M,1
2140,6,3,272,F,1
2141,3,3,160,F,1
2142,3,3,261,M,1
2143,3,5,199,F,1
2144,3,1,154,F,1
2145,3,5,237,M,1
2146,4,4,181,M,1
2147,3,3,133,F,1
2148,3,4,150,M,1
2149,6,5,152,F,1
2150,6,1,142,F,1
2151,4,3,214,M,1
2152,5,1,155,F,1
2153,4,2,191,M,1
2154,4,5,133,M,1
2155,3,3,211,F,1
2156,4,3,212,M,1
2157,3,1,150,M,1
2158,3,5,208,F,1
2159,4,2,157,M,1
2160,4,4,228,M,1
2161,3,4,254,F,1
2162,4,2,270,M,1
2163,6,2,195,M,1
2164,4,5,193,M,1
2165,5,4,165,F,1
2166,3,1,177,M,1
2167,3,4,244,F,1
2168,3,2,151,M,1
2169,3,1,164,M,1
2170,5,1,165,F,1
2171,3,4,256,M,1
2172,4,4,150,M,1
2173,2,3,255,M,1
2174,4,3,268,F,1
2175,3,5,166,F,1
2176,3,5,230,F,1
2177,4,3,163,F,1
2178,4,4,139,F,1
2179,3,5,161,F,1
2180,6,2,181,F,1
2181,4,1,242,M,1
2182,3,3,151,F,1
2183,3,4,167,M,1
2184,3,2,257,F,1
2185,3,2,204,F,1
2186,5,3,219,M,1
2187,3,4,202,M,1
2188,4,5,155,M,1
2189,3,3,183,F,1
2190,5,1,184,F,1
2191,4,5,230,F,1
2192,4,2,139,F,1
2193,4,4,252,F,1
2194,3,2,272,F,1
2195,3,2,134,F,1
2196,3,5,169,M,1
2197,4,2,214,M,1
2198,3,3,163,F,1
2199,4,2,150,F,1
2200,5,5,216,M,1
2201,5,2,116,F,1
2202,3,4,144,F,1
2203,5,3,266,F,1
2204,3,3,154,F,1
2205,4,3,255,M,1
2206,6,2,229,M,1
2207,2,1,111,M,1
2208,3,3,160,F,1
2209,3,1,184,F,1
2210,4,4,218,M,1
2211,5,1,137,M,1
2212,4,2,204,M,1
2213,6,1,105,F,1
2214,3,1,256,F,1
2215,4,2,182,F,1
2216,3,4,260,M,1
2217,4,2,166,M,1
2218,5,2,160,M,1
2219,4,2,243,F,1
2220,6,5,240,M,1
2221,6,1,229,M,1
2222,3,1,164,M,1
2223,3,4,234,F,1
2224,4,1,97,M,1
2225,4,3,258,F,1
2226,3,1,147,M,1
