인허가일자,상세영업상태코드,폐업일자,소재지전체주소,사업장명,업태구분명,구명,동명
20101208,1,20211130,서울특별시 성북구 동소문동7가 120 브라운스톤 동선아파트,뚜레쥬르동선브라운스톤점,제과점영업,성북구,동소문동7가
20120403,1,20211130,서울특별시 성북구 석관동 248-3번지,부자당,제과점영업,성북구,석관동
20020502,1,20211130,서울특별시 성북구 하월곡동 27-109번지,파리바게뜨 동덕여대점,제과점영업,성북구,하월곡동
20151202,1,20211130,"서울특별시 은평구 갈현동 397 3,6호선 연신내역사무소 지하1층",던킨도너츠 연신내역사점,제과점영업,은평구,갈현동
20160112,1,20211130,서울특별시 은평구 녹번동 281번지 북한산 푸르지어아파트 상가 202호,로드리스 베이커리,제과점영업,은평구,녹번동
20160211,1,20211130,서울특별시 은평구 응암동 90-1 이마트내,블랑제리,제과점영업,은평구,응암동
20061103,1,20211130,서울특별시 성북구 안암동5가 1-2번지 외30필지 애기능광장,고대빵,제과점영업,성북구,안암동5가
20061206,1,20211130,서울특별시 성북구 종암동 3-544 1층,파리바게뜨(종암사거리점),제과점영업,성북구,종암동
20120220,1,20211130,서울특별시 성북구 길음동 25-2 E마트(길음점),(주)신세계푸드 이베이커리 미아점,제과점영업,성북구,길음동
20120309,1,20211130,서울특별시 성북구 석관동 288-9번지,빵이 가득한 집,제과점영업,성북구,석관동
20161212,1,20211130,서울특별시 성북구 정릉동 894-3번지,파리바게트 정릉국민대점 2호,제과점영업,성북구,정릉동
20161228,1,20211130,서울특별시 성북구 동선동1가 101 지상1층 102호,팔공티 성신여대점,제과점영업,성북구,동선동1가
20170113,1,20211130,서울특별시 성북구 정릉동 685-10번지 삼성홈타운 A동 101호,쥬르드쥬아,제과점영업,성북구,정릉동
20120529,1,20211130,서울특별시 성북구 하월곡동 230 지하2층,(주)신세계푸드 이베이커리 하월곡점,제과점영업,성북구,하월곡동
20150526,1,20211130,서울특별시 성북구 동소문동2가 169번지 1층,빵굽는아저씨,제과점영업,성북구,동소문동2가
20150625,1,20211130,"서울특별시 성북구 돈암동 524번지 상가동 107호,108호",파리바게뜨 아리랑고개점,제과점영업,성북구,돈암동
20150806,1,20211130,서울특별시 성북구 보문동7가 25-1,홈플러스베이커리(주)보문점,제과점영업,성북구,보문동7가
20161117,1,20211130,서울특별시 은평구 진관동 63번지 롯데몰 은평점 1층12호,안스베이커리,제과점영업,은평구,진관동
20161118,1,20211130,서울특별시 은평구 진관동 63번지 롯데몰 은평점1층18호,도레도레 롯데몰 은평점,제과점영업,은평구,진관동
20161213,1,20211130,서울특별시 은평구 진관동 300-4번지 1층,카페 1981 은평지점,제과점영업,은평구,진관동
20161006,1,20211130,서울특별시 은평구 수색동 415-6번지 1층,띠에르노 과자점,제과점영업,은평구,수색동
20131209,1,20211130,서울특별시 성북구 보문동1가 1-12번지 101호,비나케이크,제과점영업,성북구,보문동1가
20100512,1,20211130,서울특별시 서대문구 냉천동 34번지 지상1층,파리바게뜨,제과점영업,서대문구,냉천동
20161031,1,20211130,서울특별시 은평구 신사동 335-7번지 1층,베이커리 카페 몽소,제과점영업,은평구,신사동
20151002,1,20211130,서울특별시 서대문구 신촌동 134 지하2층,파리바게뜨 연세대학교점,제과점영업,서대문구,신촌동
20140707,1,20211130,서울특별시 성북구 길음동 1282번지,포노포노,제과점영업,성북구,길음동
20140718,1,20211130,서울특별시 성북구 석관동 341-16,뚜레쥬르상월곡역,제과점영업,성북구,석관동
20090105,1,20211130,서울특별시 성북구 장위동 225-53번지 (1층),씨유 장위동방점,제과점영업,성북구,장위동
19990903,1,20211130,서울특별시 서대문구 남가좌동 74-25,뚜레쥬르.시카고,제과점영업,서대문구,남가좌동
20090414,1,20211130,서울특별시 성북구 돈암동 609-1번지 한신한진아파트,파리바게트(동소문한신점),제과점영업,성북구,돈암동
20141008,1,20211130,서울특별시 은평구 응암동 749-61번지 1층우측,꽈배기나라 2호점,제과점영업,은평구,응암동
20170731,1,20211130,서울특별시 은평구 불광동 221-12번지 1층,파리바게뜨 독바위역점,제과점영업,은평구,불광동
20170803,1,20211130,서울특별시 은평구 불광동 13-19번지 1층,프라빈커피&데일리브레드 독바위역점,제과점영업,은평구,불광동
20170816,1,20211130,서울특별시 은평구 진관동 7번지 은평뉴타운 상림마을 701동 상가104호,브레드 제플린,제과점영업,은평구,진관동
20160721,1,20211130,서울특별시 은평구 역촌동 17-15번지 1층,쿠아레 비,제과점영업,은평구,역촌동
20160801,1,20211130,서울특별시 은평구 진관동 70-1 1층4호,던킨도너츠 구파발역점,제과점영업,은평구,진관동
20070424,1,20211130,서울특별시 서대문구 대신동 90-1번지 (지상1층),라본느타르트(맛있는파이),제과점영업,서대문구,대신동
20130410,1,20211130,서울특별시 은평구 불광동 631-1번지 대호아파트상가 지층152호,위싱 케이크,제과점영업,은평구,불광동
20171205,1,20211130,서울특별시 서대문구 북가좌동 316-35번지 1층,우리동네 식빵,제과점영업,서대문구,북가좌동
20010825,1,20211130,서울특별시 성북구 길음동 20-1번지 현대백화점미아점 지하1층,베즐리 미아점,제과점영업,성북구,길음동
20090818,1,20211130,"서울특별시 서대문구 연희동 135-9 내풍빌딩 1층 6,7호",파리바게뜨연희점,제과점영업,서대문구,연희동
19991123,1,20211130,서울특별시 서대문구 북아현동 1-696,빠네뜨리과자점,제과점영업,서대문구,북아현동
20000417,1,20211130,서울특별시 서대문구 홍제동 139-10번지,파리바게뜨,제과점영업,서대문구,홍제동
20170208,1,20211130,서울특별시 성북구 동소문동7가 75-10번지 1층 102호,판테레체,제과점영업,성북구,동소문동7가
20010213,1,20211130,서울특별시 성북구 안암동5가 102-69번지,뚜레쥬르카페 안암역점,제과점영업,성북구,안암동5가
20151106,1,20211130,서울특별시 서대문구 대현동 60-8번지 1층,앤티앤스,제과점영업,서대문구,대현동
20000513,1,20211130,서울특별시 서대문구 북아현동 134-3,파파브레드,제과점영업,서대문구,북아현동
19810204,1,20211130,서울특별시 성북구 종암동 25-28번지,뚜레쥬르(종암점),제과점영업,성북구,종암동
20110117,1,20211130,서울특별시 용산구 후암동 415-47번지 59 (1층),파리바게뜨후암신흥점,제과점영업,용산구,후암동
20180614,1,20211130,서울특별시 용산구 한강로2가 342번지 래미안용산 지하2층 RB204호,빠띠델리,제과점영업,용산구,한강로2가
20180712,1,20211130,서울특별시 용산구 동자동 43-205 한국철도공사 서울역사내 2층 선상통로(오른쪽),비어드파파,제과점영업,용산구,동자동
20180716,1,20211130,"서울특별시 용산구 동자동 43-205 한국철도공사(서울역사내 2층 선상통로 11,12번 타는곳 방향)",코레일유통(주)앤티앤스프레즐서울역점,제과점영업,용산구,동자동
20180724,1,20211130,서울특별시 용산구 서계동 260-1번지 만리시장 2층 D-7호,쁘앙집,제과점영업,용산구,서계동
20031126,1,20211130,서울특별시 용산구 동자동 43-205 2층 216호,(주)파리크라상 샌드위치 서울역점,제과점영업,용산구,동자동
20031126,1,20211130,서울특별시 용산구 동자동 43-205 2층 111호,(주)파리크라상 서울역점,제과점영업,용산구,동자동
20040225,1,20211130,서울특별시 용산구 원효로1가 39-6번지 (지상1층),파리바게뜨 원효로1가점,제과점영업,용산구,원효로1가
19830509,1,20211130,서울특별시 성북구 길음동 1154번지,독일베이커리,제과점영업,성북구,길음동
20071008,1,20211130,"서울특별시 용산구 한남동 729-74 (지상1층,지하2층)",패션5(Passion5)한남점,제과점영업,용산구,한남동
20091013,1,20211130,서울특별시 용산구 한강로2가 191번지 LS타워(지하1층) 10호,파리바게트 엘에스점,제과점영업,용산구,한강로2가
20100707,1,20211130,"서울특별시 용산구 원효로1가 133-3 리첸시아용산 상가A블럭 101,108호",뚜레쥬르용산리첸시아점,제과점영업,용산구,원효로1가
20020814,1,20211130,서울특별시 성북구 상월곡동 50-9번지,파리바게뜨(월곡동아지점),제과점영업,성북구,상월곡동
20020829,1,20211130,서울특별시 성북구 안암동5가 146-27번지 지상1층,황준호베이커리,제과점영업,성북구,안암동5가
20060508,1,20211130,서울특별시 은평구 녹번동 117-111,파리바게뜨(불광역점),제과점영업,은평구,녹번동
20171215,1,20211130,서울특별시 서대문구 영천동 70-4번지 1층 일부,청춘식빵,제과점영업,서대문구,영천동
19990811,1,20211130,서울특별시 서대문구 북아현동 1015 이편한세상신촌,파리바게뜨 아현점,제과점영업,서대문구,북아현동
20160204,1,20211130,서울특별시 성북구 하월곡동 230번지,밀크앤허니,제과점영업,성북구,하월곡동
20171214,1,20211130,서울특별시 용산구 한강로3가 40-999번지 용산역 6층 201호,지유가오카브레드,제과점영업,용산구,한강로3가
20171215,1,20211130,"서울특별시 용산구 한남동 732-21번지 1층 A-1동 2,3호",쌀람베이커리,제과점영업,용산구,한남동
20101213,1,20211130,서울특별시 은평구 갈현동 431-5번지 1층,굿베이커리,제과점영업,은평구,갈현동
20060516,1,20211130,서울특별시 은평구 불광동 310-131번지 1층 제8호,바로굼빵터,제과점영업,은평구,불광동
20100910,1,20211130,서울특별시 은평구 진관동 20번지 (상림마을 824동상가104호),코코호도 은평뉴타운점,제과점영업,은평구,진관동
20100930,1,20211130,서울특별시 은평구 응암동 589-37번지,델리명과,제과점영업,은평구,응암동
20101019,1,20211130,서울특별시 은평구 진관동 92번지 (은평뉴타운 3지구 529동 상가101호),파리바게뜨은평뉴타운 5단지점,제과점영업,은평구,진관동
20100106,1,20211130,서울특별시 은평구 진관동 83번지 우물골 205동 B 105,파리바게뜨 은평뉴타운2지구점,제과점영업,은평구,진관동
19961223,1,20211130,서울특별시 은평구 신사동 41-1번지 1층,파리바게뜨은평신사점,제과점영업,은평구,신사동
19800516,1,20211130,서울특별시 성북구 장위동 233-438번지,또래명과,제과점영업,성북구,장위동
20150401,1,20211130,서울특별시 용산구 이촌동 302-64번지 지상1층 상가4호,브래드05,제과점영업,용산구,이촌동
20170904,1,20211130,서울특별시 용산구 한강로3가 40-999 용산역 3층 맞이방,코레일유통(주)뚜레쥬르,제과점영업,용산구,한강로3가
20170907,1,20211130,서울특별시 용산구 한강로3가 40-969 1층,그랜드머큐어 알라메종,제과점영업,용산구,한강로3가
20030509,1,20211130,서울특별시 용산구 한남동 634-1번지,파리바게뜨,제과점영업,용산구,한남동
20170427,1,20211130,서울특별시 용산구 한강로2가 181번지,크릉추어몽,제과점영업,용산구,한강로2가
20100906,1,20211130,서울특별시 은평구 구산동 16-57번지,파리바게뜨 구산연서점,제과점영업,은평구,구산동
19990722,1,20211130,서울특별시 은평구 대조동 224-24번지,파리바게뜨구산역점,제과점영업,은평구,대조동
20031111,1,20211130,서울특별시 은평구 신사동 2-17번지,파리바게뜨,제과점영업,은평구,신사동
20150522,1,20211130,서울특별시 용산구 문배동 11-10번지 지상1층 102호,외계인방앗간원효로,제과점영업,용산구,문배동
20171027,1,20211130,"서울특별시 용산구 이태원동 225-1번지 혜천상가 1층 102, 103호",뚜레쥬르이태원점,제과점영업,용산구,이태원동
20090413,1,20211130,서울특별시 은평구 신사동 337-5번지 102호,파리바게뜨 새절역점,제과점영업,은평구,신사동
20090522,1,20211130,서울특별시 은평구 불광동 631-1번지 대호프라자1층 119호,라임과자점,제과점영업,은평구,불광동
20080616,1,20211130,서울특별시 성북구 길음동 938-6번지,코코호도(길음점),제과점영업,성북구,길음동
