name,temp,rain_1h,snow_1h,clouds_all,weather_main,year,month,hour,weekday,traffic_volume
A,266.22,0.0,0.0,1,Haze,2018,2,3,Wed,10440
B,290.23,0.0,0.0,1,Clear,2015,6,23,Fri,63060
B,279.78,0.0,0.0,1,Clear,2015,10,3,Sat,11220
A,260.62,0.0,0.0,75,Clouds,2012,11,7,Tue,203040
B,291.36,0.0,0.0,90,Haze,2017,9,23,Fri,61350
B,285.03,0.0,0.0,1,Clear,2015,10,11,Fri,152640
B,278.85,0.0,0.0,90,Drizzle,2016,5,11,Fri,153450
A,281.35,0.0,0.0,90,Rain,2017,4,23,Wed,42720
B,274.72,0.0,0.0,90,Clouds,2014,3,19,Fri,101220
A,282.68,0.0,0.0,90,Clouds,2018,3,15,Wed,178140
B,274.64,0.0,0.0,90,Clouds,2013,4,15,Fri,187650
B,265.44,0.0,0.0,90,Clouds,2016,1,3,Sat,13200
A,299.28,0.0,0.0,75,Thunderstorm,2018,7,15,Wed,174780
A,300.8,0.0,0.0,40,Clouds,2018,9,19,Thu,110070
B,290.82,0.64,0.0,90,Rain,2016,5,15,Fri,162180
B,288.88,0.0,0.0,90,Mist,2016,8,3,Sun,13290
A,280.15,0.0,0.0,90,Drizzle,2017,11,3,Wed,10620
B,288.22,0.0,0.0,1,Clear,2016,11,19,Fri,101760
A,296.22,0.0,0.0,40,Clouds,2017,9,15,Mon,130410
B,277.22,0.0,0.0,1,Clear,2016,11,3,Fri,11160
A,274.87,0.0,0.0,90,Drizzle,2015,12,15,Mon,165960
A,301.49,0.0,0.0,40,Clouds,2018,9,15,Wed,172170
B,254.58,0.0,0.0,5,Clear,2018,2,7,Sat,57330
A,273.61,0.0,0.0,1,Clear,2018,4,3,Wed,15630
B,274.15,0.0,0.0,90,Mist,2016,12,11,Sun,105600
B,294.63,0.0,0.0,40,Clouds,2016,7,23,Sat,30
A,294.86,0.0,0.0,90,Thunderstorm,2017,9,3,Wed,10500
A,294.9,0.0,0.0,90,Drizzle,2013,6,19,Thu,104610
B,271.65,0.0,0.0,1,Clear,2013,3,3,Sat,11400
A,299.65,0.0,0.0,90,Thunderstorm,2017,7,19,Tue,95850
A,261.61,0.0,0.0,90,Mist,2013,1,15,Wed,145080
A,272.41,0.0,0.0,90,Snow,2012,12,11,Mon,112830
B,282.05,0.0,0.0,90,Mist,2012,11,11,Sun,122580
B,272.77,0.0,0.0,90,Snow,2015,12,15,Sat,112770
A,286.64,0.38,0.0,90,Drizzle,2013,10,11,Thu,145590
A,256.23,0.0,0.0,40,Clouds,2018,1,11,Wed,129840
A,275.46,0.0,0.0,36,Clouds,2017,2,15,Tue,176760
A,275.86,0.0,0.0,90,Drizzle,2015,10,15,Wed,170730
A,275.08,0.0,0.0,90,Clouds,2018,4,19,Mon,92190
B,265.35,0.0,0.0,75,Snow,2016,2,23,Sun,64830
A,246.39,0.0,0.0,1,Clear,2014,1,7,Tue,152130
A,262.02,0.0,0.0,20,Clouds,2017,2,15,Wed,171450
A,270.8,0.0,0.0,90,Mist,2016,2,19,Tue,37260
B,249.15,0.0,0.0,1,Clear,2013,12,19,Sun,76560
B,301.33,0.0,0.0,40,Clouds,2014,8,15,Fri,188160
B,296.03,0.0,0.0,92,Clouds,2013,8,19,Sat,102150
A,278.87,0.0,0.0,90,Mist,2012,11,19,Tue,85050
B,263.34,0.0,0.0,90,Snow,2016,12,3,Fri,11640
A,271.44,0.0,0.0,1,Haze,2013,2,19,Tue,95520
A,287.49,0.0,0.0,90,Rain,2017,3,19,Mon,87300
A,292.52,0.0,0.0,90,Drizzle,2016,8,3,Wed,9840
B,280.99,0.0,0.0,90,Clouds,2018,9,15,Sat,136920
B,277.55,0.0,0.0,32,Clouds,2013,10,19,Sat,113490
B,272.57,0.0,0.0,1,Clear,2016,1,15,Sat,135390
A,292.08,0.0,0.0,5,Mist,2018,6,7,Tue,188490
A,297.15,0.0,0.0,1,Thunderstorm,2017,8,19,Wed,105510
A,266.43,0.0,0.0,90,Snow,2016,12,15,Mon,118380
B,291.5,0.0,0.0,90,Rain,2016,9,11,Fri,144030
A,274.95,0.0,0.0,90,Snow,2015,10,19,Wed,95160
B,270.8,0.0,0.0,75,Clouds,2013,2,11,Fri,156690
A,286.665,0.0,0.0,0,Clear,2016,10,11,Wed,134070
B,298.27,0.0,0.0,0,Clear,2016,6,11,Fri,168300
A,261.42,0.0,0.0,90,Clouds,2014,1,15,Thu,169860
A,273.27,0.0,0.0,64,Mist,2013,12,23,Tue,41760
A,284.07,0.0,0.0,40,Clouds,2015,10,7,Wed,164760
A,283.58,0.0,0.0,1,Clear,2018,5,11,Thu,153600
A,261.58,0.0,0.0,40,Clouds,2012,12,15,Tue,154170
B,298.68,0.0,0.0,75,Clouds,2017,9,11,Sun,142350
A,294.32,3.05,0.0,80,Thunderstorm,2013,6,7,Mon,185160
A,294.69,0.0,0.0,40,Clouds,2018,8,3,Mon,11070
B,277.46,0.0,0.0,75,Clouds,2016,5,11,Sat,122070
A,289.3,0.0,0.0,92,Mist,2013,6,23,Mon,35250
A,274.12,0.0,0.0,90,Clouds,2013,1,11,Wed,133860
B,273.58,0.0,0.0,90,Snow,2016,11,19,Fri,75720
A,288.2,1.68,0.0,75,Rain,2018,9,3,Tue,10200
A,286.9240000000001,0.0,0.0,68,Rain,2016,4,19,Thu,118860
A,263.62,0.0,0.0,64,Snow,2013,12,3,Thu,9240
B,286.25,0.0,0.0,1,Clear,2016,9,3,Fri,11220
A,271.57,0.0,0.0,90,Mist,2012,12,3,Thu,11730
A,274.03,0.0,0.0,90,Clouds,2017,4,19,Thu,113970
A,270.47,0.0,0.0,75,Clouds,2013,2,11,Wed,143460
A,275.77,0.0,0.0,90,Drizzle,2016,11,19,Wed,89400
B,285.14,0.0,0.0,75,Clouds,2017,5,11,Sun,142470
A,284.59,0.0,0.0,90,Clouds,2017,4,19,Thu,108960
A,274.82,0.0,0.0,1,Clear,2018,3,19,Thu,105090
B,274.52,0.0,0.0,90,Fog,2012,12,19,Sun,77910
B,270.79,0.0,0.0,5,Clear,2018,4,15,Sun,123060
A,269.28,0.0,0.0,90,Snow,2016,1,11,Tue,124440
A,281.47,0.0,0.0,75,Clouds,2015,10,3,Mon,9480
A,296.69,0.0,0.0,1,Clear,2015,8,23,Wed,44340
B,295.01,0.25,0.0,1,Mist,2018,9,23,Sat,58350
B,291.79,0.42,0.0,90,Thunderstorm,2018,8,7,Fri,187290
B,299.15,0.0,0.0,1,Clear,2017,5,19,Sat,109200
B,302.08,0.0,0.0,40,Clouds,2015,7,15,Fri,166800
B,270.79,0.0,0.0,1,Clear,2017,12,3,Fri,12600
A,282.78,0.0,0.0,20,Clouds,2014,4,19,Tue,100710
A,301.42,0.0,0.0,40,Clouds,2016,7,19,Tue,91800
B,285.09,0.0,0.0,20,Clouds,2017,5,7,Sat,62610
B,295.33,0.0,0.0,75,Clouds,2015,9,23,Sun,44190
A,292.34,0.0,0.0,40,Drizzle,2018,6,3,Tue,10860
A,271.08,0.0,0.0,90,Snow,2018,3,11,Tue,132810
A,253.77,0.0,0.0,40,Clouds,2014,2,7,Mon,137340
B,290.33,0.0,0.0,5,Clear,2017,5,11,Fri,160230
A,294.78,0.0,0.0,1,Clear,2016,4,19,Thu,113310
A,294.0,0.25,0.0,1,Rain,2018,9,19,Wed,102420
B,290.82,0.64,0.0,90,Mist,2016,5,15,Fri,162180
A,293.35,2.15,0.0,90,Drizzle,2015,7,11,Mon,119940
B,275.09,0.0,0.0,90,Rain,2017,1,3,Fri,10890
B,277.87,0.0,0.0,90,Drizzle,2016,3,23,Sat,53910
A,271.08,0.0,0.0,40,Mist,2018,1,23,Thu,36480
B,266.65,0.0,0.0,90,Haze,2017,3,15,Sun,132930
B,276.01,0.0,0.0,90,Mist,2017,11,19,Fri,113220
B,275.66,0.0,0.0,90,Mist,2013,1,15,Sat,136710
B,300.15,0.0,0.0,1,Clear,2015,7,15,Fri,172200
B,280.24,0.0,0.0,90,Clouds,2012,11,19,Sat,93840
A,285.99,0.0,0.0,90,Clouds,2017,10,23,Thu,39780
A,275.01,0.0,0.0,90,Rain,2016,4,11,Tue,143790
B,273.39,0.0,0.0,90,Snow,2013,4,11,Fri,152130
A,259.35,0.0,0.0,1,Clear,2012,12,15,Wed,156090
B,287.2,0.3,0.0,1,Rain,2015,8,3,Sun,10650
B,271.75,1.27,0.0,64,Rain,2014,1,23,Fri,47130
A,282.15,0.0,0.0,90,Drizzle,2015,10,23,Tue,31260
A,275.41,0.0,0.0,90,Clouds,2016,4,23,Wed,29460
B,265.55,0.25,0.0,90,Rain,2014,2,15,Sat,110100
B,254.14,0.0,0.0,1,Clear,2016,12,23,Sun,30990
A,287.3,0.0,0.0,75,Clouds,2014,7,7,Thu,199950
A,294.76,0.0,0.0,90,Drizzle,2017,7,7,Wed,195300
B,248.27,0.0,0.0,40,Clouds,2014,1,19,Sun,60660
B,297.55,0.0,0.0,32,Clouds,2013,7,7,Fri,195750
B,275.86,0.0,0.0,1,Clear,2018,3,15,Sat,150570
A,292.49,0.0,0.0,1,Clear,2016,9,3,Mon,11610
A,260.68,0.0,0.0,1,Clear,2015,12,3,Mon,9030
B,290.59,0.0,0.0,90,Clouds,2016,5,11,Sat,133980
B,296.0,0.0,0.0,5,Clear,2018,8,11,Sat,147480
A,286.95,0.0,0.0,90,Mist,2017,9,19,Mon,94410
A,290.08,0.0,0.0,12,Thunderstorm,2014,5,19,Wed,98490
B,274.58,0.0,0.0,90,Clouds,2017,4,7,Fri,206460
B,262.43,0.0,0.0,1,Clear,2017,2,11,Fri,151260
A,293.08,0.0,0.0,90,Drizzle,2018,6,7,Mon,191580
A,268.93,0.0,0.0,90,Clouds,2014,3,7,Mon,189180
B,264.54,0.0,0.0,90,Mist,2018,1,19,Sun,54000
A,277.88,0.0,0.0,90,Mist,2013,4,11,Tue,136800
B,283.492,0.0,0.0,8,Clear,2017,2,11,Sat,139890
B,291.08,0.0,0.0,1,Thunderstorm,2017,6,3,Fri,11760
A,279.589,0.0,0.0,92,Rain,2016,10,11,Wed,124770
B,256.61,0.0,0.0,90,Snow,2017,12,15,Fri,143010
A,285.74,0.0,0.0,40,Clouds,2012,11,11,Tue,150090
A,294.22,0.0,0.0,90,Rain,2017,8,23,Wed,41040
A,274.83,0.0,0.0,90,Clouds,2013,10,15,Wed,183480
B,271.44,0.0,0.0,90,Mist,2018,2,23,Sat,34860
B,289.27,0.0,0.0,36,Clouds,2016,8,7,Sun,30630
A,271.03,0.0,0.0,64,Clouds,2013,11,15,Tue,176730
A,304.86,0.0,0.0,1,Clear,2018,7,15,Thu,172290
A,274.6,0.0,0.0,64,Drizzle,2013,12,23,Mon,29970
A,277.71,0.51,0.0,90,Rain,2016,4,23,Thu,39270
A,286.82,0.0,0.0,1,Mist,2017,8,7,Tue,193770
A,259.79,0.0,0.0,64,Clouds,2014,1,23,Tue,29310
A,252.02,0.0,0.0,1,Clear,2014,1,3,Wed,9240
A,295.74,0.0,0.0,12,Rain,2014,7,19,Tue,109740
B,302.4,0.0,0.0,1,Clear,2014,8,15,Sun,141690
A,285.65,0.0,0.0,40,Clouds,2018,6,3,Mon,11250
B,281.63,0.25,0.0,40,Rain,2014,4,7,Sun,33630
A,274.35,0.0,0.0,90,Drizzle,2015,12,11,Mon,122580
A,303.38,0.0,0.0,0,Clear,2013,8,15,Thu,202500
A,270.95,0.0,0.0,90,Clouds,2017,1,7,Thu,191040
B,275.81,0.0,0.0,90,Mist,2013,5,15,Sat,144540
A,300.92,0.0,0.0,90,Clouds,2015,7,15,Tue,168510
B,289.8,0.51,0.0,90,Drizzle,2013,6,7,Sun,35100
B,290.94,0.0,0.0,90,Rain,2015,6,3,Sun,10350
B,294.87,0.0,0.0,90,Rain,2017,8,19,Sat,107070
A,268.65,0.0,0.0,90,Clouds,2015,12,23,Thu,48180
B,247.84,0.0,0.0,5,Clear,2017,12,7,Sat,36480
A,272.29,0.0,0.0,90,Snow,2018,3,15,Tue,170700
A,281.8,0.0,0.0,20,Clouds,2012,10,15,Wed,178080
B,283.29,0.0,0.0,90,Mist,2018,5,15,Fri,190620
A,290.37,0.0,0.0,1,Rain,2017,8,23,Wed,34710
B,299.82,0.0,0.0,20,Thunderstorm,2018,7,15,Sun,132360
B,296.26,0.0,0.0,40,Clouds,2014,4,15,Sun,126540
A,267.95,0.0,0.0,75,Clouds,2017,12,19,Thu,97260
A,294.21,0.51,0.0,75,Rain,2016,5,15,Tue,176070
A,296.57,0.0,0.0,40,Clouds,2017,8,11,Wed,155670
B,272.32,0.0,0.0,90,Clouds,2014,3,3,Fri,12870
A,276.83,0.0,0.0,90,Clouds,2013,10,15,Mon,176820
A,287.94,0.0,0.0,1,Clear,2017,9,11,Wed,155550
B,279.16,0.0,0.0,90,Clouds,2013,10,19,Sat,107340
B,300.96,0.0,0.0,1,Clear,2017,9,23,Fri,66000
A,272.58,0.0,0.0,1,Clear,2018,2,23,Mon,30240
A,297.28,0.0,0.0,1,Clear,2017,9,23,Thu,37890
A,289.28,0.0,0.0,90,Clouds,2015,10,11,Tue,137970
A,260.55,0.0,0.0,1,Clear,2018,2,23,Tue,28950
A,289.29,0.0,0.0,1,Fog,2017,7,3,Wed,12720
A,288.29,0.0,0.0,90,Drizzle,2017,9,11,Tue,141480
A,264.67,0.0,0.0,64,Clouds,2014,1,19,Thu,98610
B,288.31,0.0,0.0,75,Clouds,2016,7,7,Fri,166380
A,280.54,0.0,0.0,75,Clouds,2012,10,3,Mon,9720
A,297.28,0.0,0.0,24,Clouds,2016,8,19,Mon,87000
B,269.64,0.0,0.0,1,Clear,2014,4,3,Fri,10140
B,286.82,0.0,0.0,1,Clear,2018,5,7,Fri,197490
A,253.07,0.0,0.0,5,Clear,2017,12,11,Wed,132030
B,293.81,0.0,0.0,5,Clear,2017,8,11,Fri,149730
A,276.75,0.0,0.0,90,Drizzle,2016,12,15,Wed,173100
A,294.32,3.05,0.0,80,Rain,2013,6,7,Mon,185160
B,286.16,0.0,0.0,90,Mist,2015,8,7,Sat,78630
A,295.48,0.0,0.0,1,Clear,2016,5,11,Thu,147570
B,266.59,0.0,0.0,90,Snow,2012,11,3,Sat,9660
A,276.65,0.0,0.0,75,Mist,2017,11,11,Thu,147300
A,259.56,0.0,0.0,64,Clouds,2013,12,23,Tue,79350
A,268.44,0.0,0.0,20,Clouds,2016,12,15,Tue,154410
B,278.36,0.0,0.0,75,Clouds,2014,3,15,Fri,177750
A,275.01,0.0,0.0,90,Clouds,2017,3,15,Wed,171360
A,297.65,0.0,0.0,40,Clouds,2018,6,15,Tue,182760
A,291.15,0.0,0.0,1,Clear,2017,6,3,Thu,11430
B,287.29,0.0,0.0,90,Haze,2017,4,7,Sat,57240
B,264.68,0.0,0.0,1,Clear,2015,12,11,Sun,98970
A,284.79,0.0,0.0,90,Clouds,2016,5,7,Mon,206280
B,274.47,0.0,0.0,90,Mist,2013,5,11,Sat,146430
A,287.82,0.0,0.0,56,Mist,2013,6,15,Thu,188730
B,250.24,0.0,0.0,70,Clouds,2013,2,19,Fri,88350
A,252.14,0.0,0.0,5,Clear,2017,12,11,Tue,119490
A,271.15,0.0,0.0,90,Clouds,2014,2,15,Mon,121530
B,279.63,0.0,0.0,1,Clear,2016,5,3,Sun,12600
A,282.9,0.0,0.0,90,Rain,2013,5,23,Wed,33750
A,295.54,0.0,0.0,1,Clear,2013,5,19,Tue,96870
B,277.86,0.0,0.0,100,Rain,2012,12,11,Sun,109260
A,288.78,0.0,0.0,90,Rain,2014,7,19,Mon,98040
A,257.61,0.0,0.0,90,Mist,2017,12,7,Thu,110970
A,268.94,0.0,0.0,1,Clear,2016,1,19,Thu,102060
B,271.79,0.0,0.0,90,Clouds,2017,11,19,Sun,86640
B,297.851,0.0,0.0,0,Clear,2016,7,15,Sun,121770
A,291.68,0.38,0.0,90,Mist,2015,9,23,Wed,29520
A,287.96,0.0,0.0,20,Clouds,2016,6,23,Mon,32850
B,271.36,0.0,0.0,64,Fog,2013,11,7,Fri,203670
A,265.73,0.0,0.0,40,Clouds,2018,4,7,Mon,184440
B,280.33,0.0,0.0,64,Mist,2013,11,23,Sat,86430
A,293.44,0.0,0.0,90,Mist,2016,9,3,Wed,9450
A,282.95,0.0,0.0,1,Clear,2017,9,3,Thu,9660
B,262.67,0.0,0.0,90,Mist,2018,1,23,Sun,29370
B,278.91,0.0,0.0,75,Clouds,2012,10,15,Sun,128820
B,275.09,0.0,0.0,90,Mist,2017,1,3,Fri,10890
B,272.47,0.0,0.0,8,Clear,2013,10,3,Sun,11820
A,304.47,0.0,0.0,40,Clouds,2016,7,19,Thu,91590
B,284.66,0.0,0.0,56,Clouds,2014,5,19,Fri,119520
A,281.9,0.0,0.0,40,Drizzle,2016,11,23,Wed,29760
B,274.71,0.0,0.0,90,Mist,2017,1,3,Sun,11640
B,295.89,0.0,0.0,1,Clear,2017,7,23,Sat,78960
A,298.96,0.0,0.0,0,Clear,2013,6,11,Tue,152280
B,263.55,0.0,0.0,75,Clouds,2012,12,11,Fri,134130
A,271.14,0.0,0.0,1,Clear,2013,10,23,Mon,30540
B,293.09,0.0,0.0,1,Clear,2017,7,23,Sat,65490
A,289.37,0.0,0.0,75,Clouds,2014,7,11,Mon,143010
B,290.62,0.0,0.0,5,Clear,2017,10,19,Sat,119790
B,257.81,0.0,0.0,1,Clear,2013,11,7,Sat,54810
A,285.5,0.0,0.0,76,Clouds,2014,5,3,Wed,10770
A,285.13,0.0,0.0,20,Clouds,2013,5,7,Wed,198720
A,274.43,0.0,0.0,90,Clouds,2014,2,11,Thu,131400
B,301.75,0.0,0.0,40,Clouds,2017,6,15,Fri,142860
A,266.83,0.0,0.0,1,Clear,2013,1,19,Thu,97290
B,296.78,0.0,0.0,75,Clouds,2017,7,11,Sun,123930
A,267.25,0.0,0.0,64,Clouds,2013,11,15,Wed,190980
B,272.82,0.0,0.0,90,Fog,2018,4,23,Fri,34290
A,299.71,0.0,0.0,20,Clouds,2015,8,15,Wed,168060
B,290.08,0.0,0.0,5,Mist,2018,7,7,Sat,67080
B,289.03,0.0,0.0,1,Mist,2015,6,7,Sat,61440
A,289.23,0.0,0.0,1,Mist,2014,8,7,Tue,206580
A,284.66,0.44,0.0,92,Rain,2014,5,19,Mon,87690
A,300.15,0.0,0.0,5,Clear,2013,7,19,Thu,76350
B,251.08,0.0,0.0,1,Clear,2018,1,3,Sat,10830
A,289.75,0.0,0.0,1,Clear,2015,9,15,Tue,171360
B,293.91,0.0,0.0,1,Mist,2017,9,3,Sun,12360
B,297.01,0.0,0.0,1,Clear,2017,9,23,Fri,74880
A,295.37,0.0,0.0,0,Clear,2016,8,7,Wed,186000
B,275.63,0.0,0.0,90,Rain,2013,3,15,Sun,126900
B,291.6,0.0,0.0,1,Clear,2016,9,11,Sat,137250
B,290.97,0.0,0.0,1,Mist,2013,6,23,Sun,64470
A,258.72,0.0,0.0,40,Clouds,2018,1,3,Wed,10740
A,278.71,0.0,0.0,90,Clouds,2012,11,11,Thu,152130
A,294.72,0.0,0.0,1,Drizzle,2018,8,11,Mon,135960
A,279.48,0.0,0.0,1,Clear,2012,12,19,Tue,95580
B,304.89,0.0,0.0,1,Thunderstorm,2018,6,15,Fri,179790
B,274.22,0.0,0.0,1,Snow,2017,11,15,Fri,175800
A,291.12,0.0,0.0,75,Clouds,2012,10,23,Thu,34980
A,289.32,0.0,0.0,1,Clear,2016,8,23,Tue,31950
A,269.75,0.0,0.0,90,Mist,2018,1,11,Thu,135870
B,293.59,0.0,0.0,75,Clouds,2017,7,11,Sat,121110
A,288.75,0.0,0.0,90,Clouds,2015,10,15,Mon,174750
B,264.85,0.0,0.0,90,Mist,2013,1,3,Fri,9780
B,274.22,0.0,0.0,40,Clouds,2018,3,3,Sat,10950
A,291.07,0.0,0.0,5,Clear,2017,8,11,Thu,147270
A,273.95,0.0,0.0,1,Clear,2018,3,23,Wed,32820
A,303.18,0.0,0.0,0,Clear,2013,7,15,Tue,177930
B,270.94,0.0,0.0,1,Clear,2017,1,15,Sun,136050
A,291.32,0.0,0.0,0,Clear,2013,9,15,Mon,131640
A,294.55,0.0,0.0,1,Clear,2017,10,15,Tue,176190
A,297.69,0.0,0.0,75,Rain,2018,6,19,Tue,97050
B,274.05,0.0,0.0,90,Mist,2013,1,19,Fri,102990
A,269.79,0.0,0.0,90,Clouds,2013,3,3,Tue,11070
A,286.42,0.0,0.0,1,Mist,2018,8,3,Wed,11790
A,295.71,0.0,0.0,75,Clouds,2015,9,15,Mon,167100
B,288.85,0.0,0.0,40,Mist,2016,5,3,Sat,19320
B,283.72,0.0,0.0,40,Clouds,2017,10,7,Sun,34920
A,281.58,0.0,0.0,20,Clouds,2016,5,3,Tue,9720
A,291.806,0.0,0.0,36,Clouds,2016,7,3,Thu,10380
B,295.51,0.0,0.0,75,Clouds,2014,7,23,Sat,73980
B,299.13,0.0,0.0,90,Mist,2014,7,11,Sun,105870
B,269.29,0.0,0.0,90,Mist,2017,12,11,Sun,119880
A,270.43,0.0,0.0,90,Clouds,2012,11,11,Wed,144270
B,303.84,0.0,0.0,32,Clouds,2016,6,19,Sun,117600
A,258.68,0.0,0.0,75,Haze,2017,12,11,Thu,102990
B,292.46,0.0,0.0,90,Clouds,2017,5,11,Fri,141030
B,289.07,0.0,0.0,0,Clear,2016,7,23,Fri,54690
A,286.55,0.0,0.0,68,Clouds,2013,9,23,Thu,92070
B,265.58,0.0,0.0,90,Clouds,2018,2,7,Sun,28410
A,288.957,0.0,0.0,24,Clouds,2016,10,3,Tue,14310
A,271.94,0.0,0.0,75,Clouds,2014,3,3,Tue,12540
B,283.84,0.0,0.0,56,Clouds,2016,10,7,Fri,189300
A,290.75,0.0,0.0,90,Drizzle,2018,6,11,Tue,130380
A,289.23,0.0,0.0,75,Clouds,2017,8,7,Wed,180510
A,276.62,0.0,0.0,90,Drizzle,2017,11,23,Mon,29400
A,274.47,0.0,0.0,90,Clouds,2013,10,23,Wed,31230
A,292.86,0.0,0.0,1,Rain,2017,7,3,Tue,10350
A,298.15,0.0,0.0,75,Clouds,2017,9,15,Tue,174690
B,281.42,0.0,0.0,90,Rain,2017,10,23,Sat,92490
B,279.568,0.0,0.0,0,Clear,2016,10,11,Fri,135720
B,255.1,0.0,0.0,40,Clouds,2013,12,15,Sat,145170
B,294.85,0.0,0.0,36,Clouds,2013,6,11,Sat,133830
B,291.03,0.0,0.0,20,Clouds,2016,7,23,Sat,66150
B,291.22,0.0,0.0,0,Clear,2013,7,7,Fri,111060
A,283.95,0.0,0.0,75,Clouds,2017,10,15,Tue,173100
A,297.15,0.0,0.0,1,Drizzle,2017,8,19,Wed,105510
B,260.59,0.0,0.0,1,Clear,2014,2,19,Fri,117900
B,254.96,0.0,0.0,1,Haze,2017,1,3,Sun,16350
A,296.88,0.0,0.0,12,Clouds,2013,8,15,Tue,178410
B,296.77,0.0,0.0,1,Clear,2016,7,23,Fri,300
B,289.98,0.0,0.0,5,Clear,2017,10,11,Sun,119190
A,274.65,0.0,0.0,90,Snow,2013,4,23,Thu,26670
A,281.469,0.0,0.0,0,Clear,2016,11,7,Tue,182760
A,276.62,0.0,0.0,90,Clouds,2013,4,3,Wed,8910
B,296.38,0.0,0.0,1,Clear,2018,5,15,Sun,129960
A,271.63,2.03,0.0,90,Rain,2014,4,23,Thu,33000
A,249.15,0.0,0.0,1,Clear,2013,12,3,Tue,8820
B,285.97,0.0,0.0,1,Clear,2018,9,11,Sat,139140
A,288.76,0.0,0.0,20,Clouds,2016,5,11,Mon,136920
A,293.15,0.0,0.0,1,Clear,2013,10,19,Thu,112920
A,273.48,0.0,0.0,90,Rain,2017,4,7,Thu,189060
B,280.99,0.0,0.0,1,Clear,2013,3,19,Sat,98610
A,256.59,0.0,0.0,90,Snow,2016,12,7,Mon,129030
A,291.68,0.38,0.0,90,Drizzle,2015,9,23,Wed,29520
B,290.51,0.0,0.0,75,Clouds,2014,6,3,Sat,15390
A,273.64,0.0,0.0,75,Mist,2016,11,7,Wed,136290
A,270.77,0.0,0.0,90,Snow,2013,3,15,Wed,173220
B,276.22,0.0,0.0,90,Clouds,2018,3,19,Fri,119880
A,295.22,0.0,0.0,20,Clouds,2018,8,19,Tue,102300
A,269.08,0.0,0.0,90,Snow,2017,12,15,Wed,169260
B,287.51,0.0,0.0,1,Clear,2017,10,19,Sun,115200
A,275.43,0.0,0.0,1,Clear,2016,12,11,Wed,151590
A,291.96,0.0,0.0,80,Clouds,2013,8,11,Mon,143010
A,294.72,0.0,0.0,90,Rain,2018,5,19,Thu,109920
A,281.372,0.0,0.0,92,Rain,2016,10,23,Tue,25380
B,276.02,0.0,0.0,90,Mist,2015,12,7,Sun,38490
A,256.4,0.0,0.0,1,Clear,2012,12,11,Wed,126270
A,263.72,0.0,0.0,75,Snow,2017,2,7,Wed,197670
B,283.83,0.0,0.0,1,Clear,2013,9,7,Sat,66840
B,296.36,0.0,0.0,20,Clouds,2016,6,7,Sat,65250
B,275.36,0.0,0.0,90,Rain,2013,3,19,Sun,82290
B,260.79,0.0,0.0,75,Clouds,2018,1,15,Sat,135570
A,295.52,0.0,0.0,1,Clear,2017,9,23,Wed,31950
A,276.79,0.0,0.0,90,Drizzle,2016,4,19,Thu,104370
B,272.46,0.0,0.0,90,Clouds,2016,12,19,Fri,117480
A,287.31,0.0,0.0,1,Clear,2014,6,7,Tue,199770
B,271.21,0.0,0.0,90,Mist,2016,11,7,Sun,37290
A,285.33,0.25,0.0,1,Mist,2018,8,3,Thu,11640
A,264.49,0.0,0.0,40,Clouds,2013,1,23,Mon,28830
A,291.98,0.0,0.0,76,Clouds,2016,6,23,Tue,37170
B,278.36,0.0,0.0,64,Mist,2013,11,7,Sun,32760
B,287.22,0.34,0.0,90,Rain,2014,6,15,Sat,168930
A,286.6,0.0,0.0,1,Mist,2017,8,3,Tue,10110
B,255.35,0.0,0.0,90,Haze,2016,1,11,Sat,126210
A,275.16,0.0,0.0,75,Clouds,2013,11,7,Thu,205980
B,292.99,0.0,0.0,1,Mist,2015,7,23,Fri,61590
A,285.63,0.0,0.0,1,Clear,2015,7,3,Thu,10680
B,301.72,0.0,0.0,1,Clear,2017,6,19,Fri,120690
B,259.18,0.0,0.0,64,Mist,2014,1,7,Sun,35700
A,289.02,0.0,0.0,40,Clouds,2017,3,15,Tue,171600
A,273.82,0.0,0.0,1,Clear,2016,11,19,Mon,81270
A,281.35,0.0,0.0,90,Mist,2017,4,23,Wed,42720
B,275.46,0.0,0.0,90,Mist,2017,1,11,Sun,106140
A,287.2,0.0,0.0,90,Clouds,2013,5,3,Thu,10800
A,277.71,0.51,0.0,90,Drizzle,2016,4,23,Thu,39270
A,292.82,0.0,0.0,75,Mist,2017,10,15,Mon,172110
B,271.36,0.0,0.0,64,Mist,2013,11,7,Fri,203670
A,276.88,0.0,0.0,90,Rain,2017,5,19,Mon,92580
A,284.86,0.0,0.0,1,Clear,2018,9,23,Wed,36270
A,264.5,28.7,0.0,64,Snow,2013,12,23,Thu,35700
B,274.77,0.0,0.0,90,Clouds,2012,10,7,Sun,46170
B,271.06,0.0,0.0,90,Mist,2015,12,19,Fri,82320
B,281.55,0.0,0.0,40,Rain,2016,3,7,Sun,32730
B,292.88,0.0,0.0,40,Clouds,2016,4,11,Fri,163200
A,298.61,0.0,0.0,92,Rain,2014,6,19,Wed,106800
A,291.21,0.0,0.0,64,Mist,2013,7,23,Wed,41160
B,283.51,0.0,0.0,1,Mist,2017,10,3,Fri,10590
B,298.1670000000001,0.0,0.0,92,Clouds,2016,7,15,Sat,131640
A,289.52,0.0,0.0,90,Thunderstorm,2015,8,3,Wed,11760
B,284.38,0.0,0.0,8,Clear,2015,10,11,Fri,147900
