인허가일자,상태코드,폐업일자,사업장명,구명,동명,설립년도,폐업년도,영업기간,영업일수
20151231,1,20211130,던킨도너츠공항철도서울역사점,용산구,동자동,2015,2021,7,2161
20160122,1,20211130,빈스앤베리즈 서울역1호점,용산구,동자동,2016,2021,6,2139
20160122,1,20211130,빈스앤베리즈 서울역2호점,용산구,동자동,2016,2021,6,2139
20071203,1,20211130,코코호도동부이촌점,용산구,이촌동,2007,2021,15,5111
20080115,1,20211130,SPC 삼립 빚은 서울역점,용산구,동자동,2008,2021,14,5068
20080219,1,20211130,베이커리오월의종,용산구,한남동,2008,2021,14,5033
20091113,1,20211130,파리바게트연신내역점,은평구,불광동,2009,2021,13,4400
20091120,1,20211130,빵쭈루,은평구,불광동,2009,2021,13,4393
20091130,1,20211130,뚜레쥬르 갈현시장점,은평구,갈현동,2009,2021,13,4383
20151202,1,20211130,비알코리아(주)던킨도너츠 한성대역사점,성북구,삼선동1가,2015,2021,7,2190
20160122,1,20211130,모드에,성북구,동선동5가,2016,2021,6,2139
20180201,1,20211130,본부쉬(bonne bouche),성북구,삼선동1가,2018,2021,4,1398
20141107,1,20211130,파리바게뜨 이태원경리단점,용산구,이태원동,2014,2021,8,2580
20080908,1,20211130,파리바게뜨 디지털미디어시티역점,은평구,증산동,2008,2021,14,4831
20090812,1,20211130,파리바게뜨 동부이촌점,용산구,이촌동,2009,2021,13,4493
20170906,1,20211130,POULSBO(폴스보),성북구,삼선동2가,2017,2021,5,1546
20171024,1,20211130,빵사부 식빵공방 동덕여대점,성북구,하월곡동,2017,2021,5,1498
20061110,1,20211130,파리바게뜨(만리점),용산구,서계동,2006,2021,16,5499
20141126,1,20211130,베이커리몽소,용산구,청파동2가,2014,2021,8,2561
20050819,1,20211130,블랑제리,서대문구,홍은동,2005,2021,17,5947
20111230,1,20211130,파리바게뜨 연대이화점,서대문구,대신동,2011,2021,11,3623
20090403,1,20211130,파리바게뜨,양천구,목동,2009,2021,13,4624
20090416,1,20211130,(주)신세계푸드베이커리목동점,양천구,목동,2009,2021,13,4611
20170613,1,20211130,(주)신세계푸드이베이커리영등포점,영등포구,영등포동4가,2017,2021,5,1631
20170621,1,20211130,식빵이야기신풍래미안점,영등포구,신길동,2017,2021,5,1623
20170623,1,20211130,르뽀미에여의도KBS점,영등포구,여의도동,2017,2021,5,1621
20170628,1,20211130,웻즐스프레즐,영등포구,여의도동,2017,2021,5,1616
20170703,1,20211130,파이나무,영등포구,신길동,2017,2021,5,1611
20180305,1,20211130,미뇽,양천구,목동,2018,2021,4,1366
20180308,1,20211130,베즐리베이커리,양천구,목동,2018,2021,4,1363
20101230,1,20211130,파리바게트 서대문행복점,서대문구,충정로2가,2010,2021,12,3988
20090324,1,20211130,파리바게트,양천구,목동,2009,2021,13,4634
20160829,1,20211130,외계인 방앗간 은평뉴타운점,은평구,진관동,2016,2021,6,1919
20160902,1,20211130,나눌베이커리,은평구,응암동,2016,2021,6,1915
20130611,1,20211130,파리바게뜨 카페이대역점,서대문구,대현동,2013,2021,9,3094
20180523,1,20211130,낭만달(Nangmandal),서대문구,홍은동,2018,2021,4,1287
20170306,1,20211130,뚜레쥬르 응암오거리,은평구,응암동,2017,2021,5,1730
20090630,1,20211130,파리바게뜨 가재울뉴타운점,서대문구,남가좌동,2009,2021,13,4536
20170313,1,20211130,웬디 베이커리,은평구,진관동,2017,2021,5,1723
20160928,1,20211130,baker kim's(베이커 킴스),은평구,갈현동,2016,2021,6,1889
19921219,1,20211130,파리바게뜨(은평구청점),은평구,응암동,1992,2021,30,10573
19950220,1,20211130,훼밀리,은평구,갈현동,1995,2021,27,9780
20120313,1,20211130,PATICIEL(빠띠씨엘),은평구,진관동,2012,2021,10,3549
20160707,1,20211130,라향,송파구,오금동,2016,2021,6,1972
20160712,1,20211130,던킨도너츠 위례아이파크점,송파구,장지동,2016,2021,6,1967
19950706,1,20211130,뚜레쥬르,은평구,역촌동,1995,2021,27,9644
20121010,1,20211130,케이아이파크 브레드스톡,은평구,갈현동,2012,2021,10,3338
20120618,1,20211130,빵굽는아빠,서대문구,북가좌동,2012,2021,10,3452
20130610,1,20211130,와플대학,양천구,신정동,2013,2021,9,3095
20170113,1,20211130,파니피카,영등포구,양평동5가,2017,2021,5,1782
20090601,1,20211130,뚜레쥬르,서대문구,홍제동,2009,2021,13,4565
20011206,1,20211130,홈플러스몽블랑제영등포점,영등포구,문래동3가,2001,2021,21,7299
20020228,1,20211130,파리바게뜨,영등포구,당산동3가,2002,2021,20,7215
20020314,1,20211130,케익하우스잼르,영등포구,영등포동5가,2002,2021,20,7201
20091228,1,20211130,뚜레쥬르목4동점,양천구,목동,2009,2021,13,4355
20141022,1,20211130,티나의 식빵,은평구,갈현동,2014,2021,8,2596
20070712,1,20211130,베떼엠,서대문구,창천동,2007,2021,15,5255
20060126,1,20211130,시냇가에 심은 나무,서대문구,홍은동,2006,2021,16,5787
20180214,1,20211130,뚜레쥬르 가재울점,서대문구,남가좌동,2018,2021,4,1385
20160715,1,20211130,목동망개떡(오목교점),양천구,목동,2016,2021,6,1964
20141118,1,20211130,Bread Shop Amsterdam(브레드샵 암스테르담),은평구,녹번동,2014,2021,8,2569
20080905,1,20211130,파리바게뜨명지대점,서대문구,남가좌동,2008,2021,14,4834
20060905,1,20211130,파리바게뜨 카페신촌점,서대문구,창천동,2006,2021,16,5565
20020531,1,20211130,파리바게트,서대문구,창천동,2002,2021,20,7123
20121008,1,20211130,파리바게뜨 가재울래미안점,서대문구,북가좌동,2012,2021,10,3340
20161213,1,20211130,카페 1981 은평2지점,은평구,진관동,2016,2021,6,1813
20170424,1,20211130,오브레드(O bread),서대문구,북아현동,2017,2021,5,1681
20170502,1,20211130,행운식품 롯데마트 은평점,은평구,진관동,2017,2021,5,1673
20061207,1,20211130,바로굽는빵집,서대문구,영천동,2006,2021,16,5472
20070205,1,20211130,뚜레쥬르 증산역점,서대문구,북가좌동,2007,2021,15,5412
20110603,1,20211130,빚은연희점,서대문구,연희동,2011,2021,11,3833
20110622,1,20211130,파리바게뜨 연희대우점,서대문구,연희동,2011,2021,11,3814
20180402,1,20211130,스프링클베이글,양천구,목동,2018,2021,4,1338
20180404,1,20211130,수라,양천구,신정동,2018,2021,4,1336
20180411,1,20211130,또바기빵,양천구,목동,2018,2021,4,1329
20170504,1,20211130,아모르버터,양천구,신정동,2017,2021,5,1671
20170605,1,20211130,슈크레동목동,양천구,신정동,2017,2021,5,1639
20130621,1,20211130,푸드엠파이어 업타운 베이커리,서대문구,신촌동,2013,2021,9,3084
20011005,1,20211130,파리바게뜨충암점,서대문구,홍은동,2001,2021,21,7361
20161227,1,20211130,브레댄코 새절역점,은평구,신사동,2016,2021,6,1799
20170104,1,20211130,슈앤카롱,은평구,대조동,2017,2021,5,1791
20170602,1,20211130,별셋공예,은평구,역촌동,2017,2021,5,1642
20170704,1,20211130,아미드뺑,은평구,역촌동,2017,2021,5,1610
19781201,1,20211130,파리바게뜨,양천구,신월동,1978,2021,44,15705
20150203,1,20211130,빵이야기,은평구,대조동,2015,2021,7,2492
20150224,1,20211130,랑스제과점,은평구,불광동,2015,2021,7,2471
19951207,1,20211130,브리아몽 베이커리,은평구,신사동,1995,2021,27,9490
19961128,1,20211130,아비앙또베이커리,은평구,불광동,1996,2021,26,9133
20110831,1,20211130,GS25 역촌평화점,은평구,역촌동,2011,2021,11,3744
20110908,1,20211130,베이커리 프랑세즈,은평구,역촌동,2011,2021,11,3736
19810502,1,20211130,마실중(ing),서대문구,홍은동,1981,2021,41,14822
20110920,1,20211130,파리바게트 증산역점,은평구,증산동,2011,2021,11,3724
19680730,1,20211130,파리바게트(녹번점),은평구,녹번동,1968,2021,54,19481
20150430,1,20211130,파리바게트 갈현로데오점,은평구,갈현동,2015,2021,7,2406
20120830,1,20211130,독일빵집,서대문구,연희동,2012,2021,10,3379
20000302,1,20211130,아띠베이커리,양천구,신정동,2000,2021,22,7943
20160722,1,20211130,쿠키파티 델키스,송파구,잠실동,2016,2021,6,1957
20160729,1,20211130,르봉 마리아쥬,송파구,신천동,2016,2021,6,1950
20160804,1,20211130,바른빵집 롯데백화점 잠실 캐슬프라자점,송파구,신천동,2016,2021,6,1944
20101221,1,20211130,파리바게트,서대문구,합동,2010,2021,12,3997
19790319,1,20211130,케익나라오즈,은평구,역촌동,1979,2021,43,15597
19801008,1,20211130,파리바게뜨,은평구,신사동,1980,2021,42,15028
19810311,1,20211130,뚜레쥬르 (은평구청점),은평구,녹번동,1981,2021,41,14874
19810605,1,20211130,파리바게트역촌2호점,은평구,역촌동,1981,2021,41,14788
19810921,1,20211130,알프스과자점,은평구,진관동,1981,2021,41,14680
19820908,1,20211130,크라운제과,은평구,신사동,1982,2021,40,14328
20160824,1,20211130,엘모리아케이크,송파구,문정동,2016,2021,6,1924
20160902,1,20211130,늘솜베이커리,송파구,장지동,2016,2021,6,1915
20020408,1,20211130,파리바게뜨당산행복점,영등포구,당산동4가,2002,2021,20,7176
20030818,1,20211130,파리바게뜨,양천구,신정동,2003,2021,19,6679
20130827,1,20211130,도로시과자점,양천구,신월동,2013,2021,9,3017
20070619,1,20211130,파리바게뜨정릉풍림점,성북구,정릉동,2007,2021,15,5278
20090730,1,20211130,파리바게뜨(정릉대림점),성북구,정릉동,2009,2021,13,4506
20040816,1,20211130,(주)현대그린푸드베즐리 신촌점,서대문구,창천동,2004,2021,18,6315
20110920,1,20211130,빵이야기(bread story),서대문구,홍제동,2011,2021,11,3724
20041007,1,20211130,코코호도목동점,양천구,신정동,2004,2021,18,6263
20100317,1,20211130,빵이가득한집,양천구,목동,2010,2021,12,4276
20080324,1,20211130,크리스피 파이 목동점,양천구,신정동,2008,2021,14,4999
20130621,1,20211130,업타운 카페,서대문구,신촌동,2013,2021,9,3084
20090803,1,20211130,파리바게뜨 동소문점,성북구,동소문동6가,2009,2021,13,4502
20121116,1,20211130,알레스구떼,서대문구,연희동,2012,2021,10,3301
19920410,1,20211130,늘프랑과자점,양천구,신월동,1992,2021,30,10826
20160907,1,20211130,블루밀,양천구,목동,2016,2021,6,1910
20160919,1,20211130,산토리니의아침목동점,양천구,목동,2016,2021,6,1898
20161005,1,20211130,오!해피데이,양천구,신월동,2016,2021,6,1882
20140523,1,20211130,파리바게뜨(양천구청점),양천구,신정동,2014,2021,8,2748
20170626,1,20211130,굿베이커리,서대문구,홍제동,2017,2021,5,1618
20170711,1,20211130,굿베이커리,서대문구,북아현동,2017,2021,5,1603
20140527,1,20211130,파랑베이커리,서대문구,남가좌동,2014,2021,8,2744
20170105,1,20211130,한나식빵 응암점,은평구,응암동,2017,2021,5,1790
20170220,1,20211130,밀파네(응암점),은평구,응암동,2017,2021,5,1744
19731017,1,20211130,주재근베이커리 홍제,서대문구,홍제동,1973,2021,49,17576
19790627,1,20211130,이화당,서대문구,대신동,1979,2021,43,15497
20091119,1,20211130,파리바게뜨(길음동부점),성북구,길음동,2009,2021,13,4394
20150608,1,20211130,폴스카페,은평구,증산동,2015,2021,7,2367
20160219,1,20211130,꽃담은라이스케이크,은평구,대조동,2016,2021,6,2111
20021001,1,20211130,파리바게트,양천구,신월동,2002,2021,20,7000
20170228,1,20211130,식빵전문점 오늘,은평구,신사동,2017,2021,5,1736
20170228,1,20211130,레브,은평구,진관동,2017,2021,5,1736
20170303,1,20211130,네네루카,은평구,대조동,2017,2021,5,1733
20080619,1,20211130,파리바게트홍은점,서대문구,홍은동,2008,2021,14,4912
20130610,1,20211130,뺑라팡,서대문구,북가좌동,2013,2021,9,3095
19801209,1,20211130,피터팬,서대문구,연희동,1980,2021,42,14966
20090605,1,20211130,파리바게뜨홍제인왕점,서대문구,홍제동,2009,2021,13,4561
20100705,1,20211130,나폴레옹,양천구,목동,2010,2021,12,4166
20111006,1,20211130,뚜레쥬르 홍제역점,서대문구,홍제동,2011,2021,11,3708
20100730,1,20211130,그래인스,서대문구,창천동,2010,2021,12,4141
20100119,1,20211130,파리바게트,영등포구,도림동,2010,2021,12,4333
20100129,1,20211130,파리바게뜨 당산롯데점,영등포구,영등포동8가,2010,2021,12,4323
20100309,1,20211130,파리바게뜨(대림현대점),영등포구,대림동,2010,2021,12,4284
20161111,1,20211130,카터알맘,송파구,잠실동,2016,2021,6,1845
20161116,1,20211130,뚜레쥬르,송파구,문정동,2016,2021,6,1840
20161125,1,20211130,서커스래빗,송파구,신천동,2016,2021,6,1831
20050111,1,20211130,파리바게뜨 사러가,영등포구,신길동,2005,2021,17,6167
20050128,1,20211130,(주)SPC삼립베이커리팩토리빅마켓영등포점,영등포구,영등포동8가,2005,2021,17,6150
20090521,1,20211130,베이커리(BAKERY)신정2점,양천구,신정동,2009,2021,13,4576
20031114,1,20211130,한스케잌,양천구,목동,2003,2021,19,6591
20050525,1,20211130,파리바게뜨 신월5동점,양천구,신월동,2005,2021,17,6033
20160525,1,20211130,퍼스트브레드,서대문구,북가좌동,2016,2021,6,2015
20040816,1,20211130,파리바게트,양천구,목동,2004,2021,18,6315
20040820,1,20211130,파리바게뜨,양천구,목동,2004,2021,18,6311
19990819,1,20211130,(주)신세계푸드 이베이커리 신월점,양천구,신월동,1999,2021,23,8139
19990929,1,20211130,파리바게뜨(신정네거리역점),양천구,신정동,1999,2021,23,8098
20091007,1,20211130,스위티브레드,양천구,신정동,2009,2021,13,4437
19990302,1,20211130,파리바게뜨여의도점,영등포구,여의도동,1999,2021,23,8309
20180430,1,20211130,아띠베이커리,양천구,신정동,2018,2021,4,1310
20110414,1,20211130,파리바게뜨,서대문구,홍제동,2011,2021,11,3883
20090525,1,20211130,그래인스쿠키,양천구,목동,2009,2021,13,4572
20131107,1,20211130,좋은아침,양천구,신정동,2013,2021,9,2945
20090821,1,20211130,뚜레쥬르남부법원점,양천구,신정동,2009,2021,13,4484
20161018,1,20211130,빵장수단팥빵,영등포구,여의도동,2016,2021,6,1869
20161115,1,20211130,롤링핀KBS변관점,영등포구,여의도동,2016,2021,6,1841
20161117,1,20211130,(주)파블로코리아,영등포구,영등포동4가,2016,2021,6,1839
20060613,1,20211130,신목파리바게뜨,양천구,목동,2006,2021,16,5649
20060630,1,20211130,파리바게뜨오목교역점,양천구,목동,2006,2021,16,5632
20101206,1,20211130,파리바게뜨 서대문구청점,서대문구,홍은동,2010,2021,12,4012
20180514,1,20211130,봉's 브레드,양천구,목동,2018,2021,4,1296
20180523,1,20211130,언니의 식빵가게 목동점,양천구,신정동,2018,2021,4,1287
20180528,1,20211130,베라앤,양천구,목동,2018,2021,4,1282
20110520,1,20211130,피터팬제과점,서대문구,연희동,2011,2021,11,3847
19831123,1,20211130,유성용베이커리,영등포구,당산동3가,1983,2021,39,13887
19840915,1,20211130,파리바게뜨대림역점,영등포구,대림동,1984,2021,38,13590
19850416,1,20211130,파리바게뜨여의도2호점,영등포구,여의도동,1985,2021,37,13377
20100903,1,20211130,해피데이,양천구,목동,2010,2021,12,4106
20161121,1,20211130,파리바게뜨신풍역점,영등포구,신길동,2016,2021,6,1835
20110610,1,20211130,뚜레쥬르서서울공원점,양천구,신월동,2011,2021,11,3826
20110805,1,20211130,파리크라상 목동점,양천구,목동,2011,2021,11,3770
20120507,1,20211130,입허전,영등포구,문래동2가,2012,2021,10,3494
20120516,1,20211130,해피데이,영등포구,영등포동6가,2012,2021,10,3485
20020129,1,20211130,파리바게트파리공원점,양천구,목동,2002,2021,20,7245
20140415,1,20211130,엘리제이,양천구,신정동,2014,2021,8,2786
20080407,1,20211130,파리바게트(신정갈산점),양천구,신정동,2008,2021,14,4985
20151208,1,20211130,파리바게뜨가좌역점,서대문구,남가좌동,2015,2021,7,2184
20020829,1,20211130,앤티앤스,양천구,목동,2002,2021,20,7033
20110107,1,20211130,뚜레쥬르양천캐슬(2)점,양천구,신월동,2011,2021,11,3980
20120517,1,20211130,꿈더하기베이커리,영등포구,신길동,2012,2021,10,3484
20091130,1,20211130,파리바게뜨 양평비즈타워점,영등포구,양평동2가,2009,2021,13,4383
20031203,1,20211130,경회루뺄띠에,영등포구,영등포동,2003,2021,19,6572
20031224,1,20211130,코스트코홀세일베이커리,영등포구,양평동3가,2003,2021,19,6551
