Gender,Bank_Loan,Capital_Loan,Region_Code,Year
M,2110000,2640000,4111100000,2024
F,27600000,16510000,GYEONGGI,2024
M,40370000,27140000,4291000000,2021
F,870000,12530000,4291000000,2021
F,45770000,13350000,GANGWON,2024
M,23210000,11760000,4146510700,2021
F,5780000,6400000,4211000000,2023
F,30860000,5810000,4291000000,2020
M,13310000,3760000,4211000000,2024
F,44220000,17700000,4279000000,2020
F,11890000,1980000,GYEONGGI,2023
M,12690000,21970000,GYEONGGI,2021
M,11850000,16290000,4280000000,2022
M,32300000,17160000,4111100000,2023
F,46990000,19880000,4280000000,2022
M,20840000,18640000,4291000000,2020
F,23880000,19280000,4146510700,2024
F,48610000,15240000,4280000000,2021
F,1410000,1750000,4280000000,2023
F,21000000,19160000,4280000000,2021
F,49860000,3480000,4211000000,2022
F,4630000,27410000,4279000000,2022
F,42090000,5760000,4146510700,2024
M,25650000,2800000,GYEONGGI,2022
M,39550000,15320000,GANGWON,2024
F,24460000,9670000,4211000000,2023
F,17460000,19040000,4291000000,2024
M,49720000,5250000,4146510700,2022
F,41990000,13550000,GYEONGGI,2020
M,1680000,11430000,4146510700,2024
M,29990000,3040000,4399000000,2021
M,22000000,20900000,4399000000,2020
F,16520000,5090000,4280000000,2024
F,5950000,11590000,4280000000,2021
M,14910000,1660000,4399000000,2020
M,42440000,16230000,GANGWON,2024
M,36900000,9200000,GYEONGGI,2023
M,27380000,28490000,4291000000,2021
M,19420000,27630000,4111100000,2023
F,4170000,22420000,4111100000,2022
M,5450000,5210000,4211000000,2024
F,23640000,2910000,GANGWON,2024
M,11900000,7710000,GANGWON,2021
F,35320000,25030000,4291000000,2024
F,36120000,15780000,4146510700,2022
F,32530000,23050000,4111100000,2024
F,37150000,5570000,4146510700,2020
F,31170000,4880000,4146510700,2023
F,15210000,29980000,GANGWON,2022
M,39100000,26180000,4146510700,2022
F,41450000,20680000,4111100000,2023
M,6090000,13900000,GYEONGGI,2023
F,38900000,11650000,4273000000,2022
F,1190000,23240000,4146510700,2023
M,14510000,10310000,4291000000,2021
F,29600000,17560000,4279000000,2023
M,30760000,2420000,4280000000,2020
M,10670000,5310000,4291000000,2020
M,14300000,12420000,4399000000,2021
M,47320000,6550000,4111100000,2023
F,15600000,14500000,4279000000,2020
F,1460000,560000,4280000000,2024
M,43210000,270000,4291000000,2023
F,11400000,22280000,4279000000,2021
F,33690000,5580000,4273000000,2023
M,49790000,4730000,4111100000,2022
F,30400000,29690000,GYEONGGI,2022
M,34740000,20670000,4211000000,2020
M,42280000,10120000,GANGWON,2022
F,15110000,22150000,4273000000,2021
F,44370000,11670000,4399000000,2020
F,43120000,20020000,GANGWON,2021
M,41390000,3990000,GYEONGGI,2021
M,46990000,2810000,4273000000,2022
F,47290000,6900000,4280000000,2022
F,19260000,29980000,4279000000,2021
F,40390000,1730000,4111100000,2022
F,33320000,29440000,4279000000,2022
M,21950000,16070000,4146510700,2022
F,36180000,26000000,4291000000,2023
M,13180000,10620000,4399000000,2021
M,15610000,16460000,4146510700,2024
F,4770000,8670000,4146510700,2021
F,27200000,23680000,4399000000,2020
F,27180000,15190000,4291000000,2022
M,15210000,22910000,4280000000,2022
F,10350000,15480000,4291000000,2024
F,23980000,27500000,4111100000,2020
M,37410000,1630000,4279000000,2023
F,11910000,14930000,4280000000,2021
M,20900000,12390000,4211000000,2023
F,2650000,10400000,4279000000,2020
M,48180000,10200000,4280000000,2024
F,43070000,29110000,4291000000,2020
F,47370000,2880000,4399000000,2024
M,37820000,1740000,4291000000,2023
M,39240000,29510000,4211000000,2023
F,41670000,21670000,4280000000,2020
M,10170000,1020000,4111100000,2020
M,5450000,15390000,4291000000,2022
M,41120000,18660000,4280000000,2024
M,4010000,5520000,4279000000,2022
F,2870000,3110000,4211000000,2021
F,10210000,7300000,4111100000,2021
M,14570000,4000000,4280000000,2020
M,32400000,15390000,4273000000,2023
M,39350000,16190000,4291000000,2021
M,24740000,29610000,4211000000,2021
F,41590000,830000,4111100000,2022
F,15630000,800000,4111100000,2022
M,48970000,12970000,4146510700,2021
M,18370000,6500000,GANGWON,2020
M,43760000,11950000,4211000000,2022
F,30070000,16180000,4111100000,2021
M,8190000,6470000,4280000000,2023
F,37980000,20700000,4146510700,2022
M,2460000,4360000,GANGWON,2021
F,130000,20350000,4279000000,2024
M,38700000,8040000,4280000000,2022
F,43920000,4290000,4291000000,2024
M,32130000,28150000,GANGWON,2022
M,19240000,20920000,4211000000,2022
M,32600000,25470000,4291000000,2024
F,38860000,1770000,GYEONGGI,2020
M,11920000,23140000,GYEONGGI,2021
F,31780000,9590000,4211000000,2020
F,16230000,7250000,4279000000,2020
M,19350000,12930000,GANGWON,2021
M,47700000,29870000,4146510700,2023
M,13930000,12360000,4273000000,2020
F,35050000,22290000,4111100000,2020
M,26780000,920000,4273000000,2020
F,29770000,3420000,GYEONGGI,2023
F,8580000,3400000,GYEONGGI,2022
M,38830000,10720000,4279000000,2024
M,21380000,16140000,4273000000,2024
M,43020000,15100000,4273000000,2023
M,19150000,9570000,4146510700,2020
M,29960000,14160000,4279000000,2024
M,25440000,8800000,4279000000,2023
F,5210000,12280000,4211000000,2021
F,48520000,19610000,4291000000,2024
F,10380000,16460000,4279000000,2021
M,12430000,29040000,4279000000,2020
F,12510000,25170000,4280000000,2024
F,21560000,21830000,GANGWON,2023
F,6860000,26630000,GANGWON,2022
F,12710000,24190000,4399000000,2024
F,34550000,2950000,4273000000,2024
M,28360000,19960000,4111100000,2024
M,2670000,21810000,4273000000,2024
F,40900000,10310000,4211000000,2023
F,14220000,19750000,4211000000,2023
F,48070000,13010000,4211000000,2022
M,2970000,3760000,4291000000,2023
M,19710000,8670000,4111100000,2023
F,45900000,25180000,GANGWON,2020
M,32320000,26290000,4146510700,2020
M,33110000,8320000,GANGWON,2021
F,38090000,29310000,4291000000,2022
M,24920000,24490000,4211000000,2020
M,20010000,22200000,4291000000,2022
F,2710000,9260000,GANGWON,2022
M,770000,20250000,4146510700,2024
M,44300000,28520000,4399000000,2022
F,11760000,9230000,4111100000,2024
M,30720000,12620000,4291000000,2021
M,35260000,23690000,GANGWON,2021
F,22740000,25110000,4111100000,2021
F,31760000,21170000,GANGWON,2024
F,17740000,4620000,GANGWON,2024
M,14280000,25370000,4146510700,2021
F,44520000,12680000,4399000000,2024
M,1570000,21990000,4111100000,2023
F,43750000,14980000,4211000000,2023
M,25430000,5550000,4111100000,2024
F,43560000,23440000,4279000000,2024
F,28960000,15110000,4211000000,2020
F,14910000,6860000,4111100000,2020
F,31010000,29720000,4280000000,2022
M,17440000,7560000,4280000000,2022
F,44270000,9470000,GANGWON,2022
F,49380000,21210000,4211000000,2021
M,42080000,2860000,4111100000,2023
F,7840000,13360000,GANGWON,2021
M,43220000,27220000,4273000000,2024
F,8040000,23860000,GANGWON,2020
F,14130000,6780000,4291000000,2024
F,45760000,21680000,4280000000,2024
M,23760000,2570000,4273000000,2020
F,32980000,27020000,GYEONGGI,2024
F,33200000,18030000,4291000000,2022
F,26660000,25050000,4211000000,2020
M,37560000,12210000,GANGWON,2024
M,31280000,29690000,4280000000,2022
F,2360000,9930000,4399000000,2022
M,17930000,3690000,4280000000,2023
F,44470000,12660000,4146510700,2022
F,34090000,14930000,4280000000,2021
F,4340000,28590000,4399000000,2020
F,41830000,18390000,4399000000,2020
F,5150000,17860000,GANGWON,2020
F,31940000,6440000,4211000000,2024
F,43480000,27370000,4399000000,2024
M,25280000,13770000,4280000000,2021
M,33960000,5920000,4211000000,2022
M,48420000,4670000,4111100000,2024
M,43600000,8130000,4280000000,2022
M,18430000,25730000,4279000000,2022
M,28870000,380000,GANGWON,2024
M,32050000,24380000,4291000000,2024
F,23250000,29230000,GANGWON,2021
F,18010000,25940000,4399000000,2023
F,5220000,13710000,GYEONGGI,2020
F,32500000,26330000,4146510700,2024
M,45820000,18540000,4279000000,2024
M,44360000,24880000,4399000000,2022
F,32590000,5520000,4280000000,2023
F,26460000,7240000,4211000000,2024
M,7770000,21900000,4279000000,2023
F,36680000,14650000,GYEONGGI,2020
F,9920000,1540000,4291000000,2022
F,20800000,3340000,4211000000,2021
F,46790000,22560000,4146510700,2020
M,18300000,23440000,4273000000,2023
F,31390000,28580000,4146510700,2023
F,35560000,29270000,GANGWON,2020
M,21490000,15560000,4279000000,2023
M,45900000,23230000,GANGWON,2021
F,49270000,26730000,4399000000,2021
M,12920000,4290000,4111100000,2023
F,23390000,7750000,4399000000,2023
F,1460000,1190000,4291000000,2021
M,6370000,18320000,4279000000,2023
F,10460000,27440000,4111100000,2024
F,20710000,1950000,4211000000,2022
F,41180000,12770000,4111100000,2024
F,39410000,14580000,4291000000,2023
M,17500000,11330000,4280000000,2023
M,21850000,11590000,GANGWON,2022
F,22800000,760000,GYEONGGI,2023
M,14050000,4500000,4399000000,2022
F,9580000,19100000,4279000000,2021
F,42970000,430000,4291000000,2022
F,27610000,11950000,4273000000,2022
F,3870000,27080000,GYEONGGI,2024
F,21810000,16370000,4291000000,2023
M,26380000,6070000,4273000000,2021
F,13860000,19610000,4273000000,2020
M,16260000,1160000,4273000000,2022
M,13390000,25680000,4280000000,2020
F,22810000,20560000,4111100000,2023
F,37650000,26650000,4146510700,2022
F,26850000,23790000,4399000000,2020
F,18160000,2930000,4273000000,2024
F,4540000,3830000,4291000000,2020
M,44510000,13710000,4211000000,2024
F,25890000,10550000,4211000000,2021
F,45730000,8910000,4279000000,2023
M,15440000,17010000,GANGWON,2020
M,3770000,29680000,4273000000,2022
F,37640000,26030000,4291000000,2023
M,47550000,6870000,4273000000,2020
F,23540000,21180000,4280000000,2022
M,27560000,8450000,GANGWON,2022
M,6890000,8800000,4273000000,2022
F,2450000,27530000,4399000000,2022
M,8050000,24810000,4211000000,2020
M,12190000,13790000,4273000000,2021
M,14040000,27050000,4399000000,2024
M,48010000,17710000,4399000000,2024
M,25470000,21160000,4111100000,2024
M,42100000,28440000,4399000000,2021
F,24360000,19740000,GANGWON,2022
F,7950000,27500000,4211000000,2022
M,20460000,10440000,4279000000,2023
F,47150000,19890000,4280000000,2024
F,15230000,26820000,4211000000,2024
F,43280000,7300000,4291000000,2022
M,24780000,23310000,4279000000,2024
F,35530000,15670000,4399000000,2022
M,6140000,22380000,4273000000,2022
F,36830000,26570000,4111100000,2022
M,800000,22870000,4279000000,2020
M,19770000,12410000,4291000000,2020
F,14770000,25180000,4291000000,2020
F,30290000,1650000,4279000000,2020
M,19470000,23020000,4111100000,2021
F,18540000,26870000,4399000000,2023
F,32670000,17210000,GANGWON,2023
F,27150000,25850000,4291000000,2022
M,9690000,15790000,4399000000,2024
M,5250000,22720000,GANGWON,2020
F,37410000,25660000,GANGWON,2023
F,12900000,22850000,4291000000,2023
F,34960000,21720000,4279000000,2020
M,44470000,5280000,GANGWON,2021
M,6180000,14190000,4273000000,2021
F,43540000,15920000,4211000000,2023
F,46410000,27570000,4280000000,2021
F,37120000,13070000,4291000000,2020
F,37220000,28810000,GYEONGGI,2023
F,34600000,25170000,GANGWON,2020
F,41370000,18920000,4146510700,2021
M,15510000,27270000,4273000000,2020
F,7870000,22280000,GYEONGGI,2021
M,46540000,28370000,4399000000,2021
F,37770000,2930000,4280000000,2020
F,42770000,7810000,4111100000,2021
M,2080000,21860000,GANGWON,2022
M,7830000,620000,4111100000,2020
M,27000000,17410000,4280000000,2022
M,4790000,16120000,4273000000,2020
F,16090000,8370000,4273000000,2021
M,27530000,1150000,4280000000,2021
F,29360000,9760000,4273000000,2023
M,45490000,24630000,GANGWON,2023
F,24500000,15290000,4280000000,2022
F,45940000,6230000,4291000000,2021
F,23580000,20130000,4146510700,2023
F,46010000,3580000,4399000000,2021
F,6350000,22930000,4211000000,2020
F,18340000,20560000,4279000000,2023
M,20800000,5180000,4146510700,2022
F,30500000,29480000,4211000000,2023
M,7430000,12180000,4279000000,2021
M,18300000,27120000,4111100000,2024
F,26350000,29250000,4146510700,2024
M,38770000,28730000,GYEONGGI,2021
F,4960000,12070000,4146510700,2020
M,27980000,1350000,4273000000,2023
F,14390000,24420000,GANGWON,2024
M,7590000,8580000,GANGWON,2020
F,33220000,14950000,4211000000,2021
F,24420000,28750000,4273000000,2020
F,900000,14910000,4111100000,2021
F,16180000,14870000,GANGWON,2023
M,12210000,4470000,4399000000,2020
F,49290000,9570000,4111100000,2023
M,46470000,16380000,4273000000,2020
M,45360000,11350000,4273000000,2021
M,46800000,29900000,4211000000,2021
F,8280000,28570000,4291000000,2020
M,21580000,5750000,GANGWON,2021
M,10690000,10390000,4273000000,2022
M,34520000,19360000,4273000000,2022
F,8880000,25640000,4399000000,2023
F,28440000,2490000,4146510700,2022
M,22040000,17450000,4146510700,2022
F,5000000,26170000,4273000000,2024
F,36500000,24090000,4111100000,2024
M,10690000,4990000,4399000000,2024
M,1340000,29560000,4111100000,2024
F,8850000,2930000,4279000000,2021
M,10780000,15730000,4291000000,2023
F,34740000,190000,4146510700,2023
F,43630000,10100000,4146510700,2022
F,21870000,3480000,4399000000,2023
F,40960000,26980000,4280000000,2022
F,2260000,16670000,4111100000,2023
F,1790000,24150000,GANGWON,2020
M,9530000,10330000,4399000000,2020
M,43360000,21860000,4211000000,2023
F,49150000,4080000,4280000000,2021
F,33050000,1220000,GYEONGGI,2022
F,14510000,8290000,4111100000,2023
M,28410000,28070000,4280000000,2022
F,45520000,18710000,4399000000,2024
M,570000,18180000,GANGWON,2023
F,14490000,17530000,4211000000,2021
F,9400000,3550000,4291000000,2024
M,22670000,7290000,4280000000,2023
M,15070000,23900000,4291000000,2020
F,14240000,28850000,4273000000,2023
F,41160000,4350000,4146510700,2020
F,38800000,16560000,4279000000,2020
M,20650000,4560000,4146510700,2023
M,3300000,490000,GYEONGGI,2023
M,2820000,14730000,GANGWON,2020
M,3350000,2990000,4211000000,2022
M,10820000,25960000,4291000000,2024
M,48370000,7570000,4399000000,2021
F,45060000,6630000,4291000000,2023
F,1610000,25170000,GANGWON,2024
M,19070000,16910000,4399000000,2024
F,36570000,19720000,4399000000,2022
F,20080000,13500000,GYEONGGI,2024
M,36750000,3420000,GANGWON,2023
F,27660000,23100000,4280000000,2024
M,34390000,8190000,4146510700,2023
M,8100000,5080000,4273000000,2023
F,34100000,4750000,4291000000,2020
M,18860000,18100000,4280000000,2022
M,30830000,2620000,4273000000,2021
M,33460000,24770000,4211000000,2020
M,10110000,22710000,4279000000,2021
M,4300000,23980000,4291000000,2023
M,14300000,10520000,GYEONGGI,2020
M,36440000,7310000,4273000000,2024
M,25560000,440000,4399000000,2024
F,30420000,5300000,4280000000,2021
F,33030000,10950000,4146510700,2023
F,9000000,28180000,GYEONGGI,2021
M,24520000,29220000,4291000000,2022
M,7660000,8850000,GANGWON,2024
F,26650000,14120000,4280000000,2020
F,35280000,2640000,GYEONGGI,2020
F,9140000,1340000,4279000000,2020
M,21800000,6150000,4291000000,2024
F,31120000,25220000,4211000000,2023
F,6380000,3550000,4146510700,2024
M,40320000,19290000,4211000000,2024
F,34300000,24930000,4273000000,2020
M,15670000,27290000,GANGWON,2024
M,42410000,730000,4273000000,2020
M,40170000,21780000,4146510700,2023
F,15230000,1790000,4280000000,2022
F,12490000,10340000,4273000000,2020
M,24090000,9170000,GANGWON,2021
F,33550000,17700000,4111100000,2022
F,27740000,19570000,4111100000,2023
F,13550000,8770000,GYEONGGI,2022
F,33870000,22940000,GYEONGGI,2020
M,20670000,18670000,4291000000,2023
F,33890000,22620000,GYEONGGI,2021
M,20700000,680000,4279000000,2020
M,29710000,24200000,GYEONGGI,2020
F,42360000,24180000,4279000000,2023
M,35980000,8820000,GYEONGGI,2023
F,48700000,25870000,4211000000,2022
F,38110000,6920000,4399000000,2021
M,7460000,5380000,4279000000,2022
M,2790000,12170000,4280000000,2022
M,41160000,11550000,4291000000,2020
M,39110000,24130000,4146510700,2023
F,23170000,2240000,4279000000,2020
F,30530000,1320000,4273000000,2021
F,45560000,10710000,4399000000,2022
M,27880000,27730000,4211000000,2021
M,9070000,21450000,4111100000,2023
M,33390000,16770000,4211000000,2023
F,39130000,23830000,GYEONGGI,2024
M,34450000,5110000,4291000000,2021
F,44110000,5750000,4399000000,2020
M,8500000,1090000,4273000000,2021
F,1410000,13220000,4279000000,2022
F,18610000,9300000,4211000000,2023
M,30560000,12250000,4399000000,2023
M,10030000,21600000,4279000000,2021
F,34000000,8460000,4291000000,2021
F,42030000,18690000,4146510700,2021
M,18290000,15760000,4111100000,2022
M,18360000,12750000,4291000000,2022
F,43390000,22530000,GYEONGGI,2020
M,30780000,18310000,GANGWON,2021
F,47480000,29640000,4146510700,2020
F,36780000,12390000,GYEONGGI,2024
M,33430000,4580000,4211000000,2022
M,21450000,29150000,4146510700,2023
M,47330000,10870000,GYEONGGI,2024
M,28610000,16640000,4146510700,2023
M,20190000,12670000,4291000000,2024
F,24410000,9680000,4399000000,2020
F,24460000,16860000,4111100000,2020
M,31490000,15210000,4111100000,2022
M,43740000,15590000,GYEONGGI,2023
M,37170000,22840000,GYEONGGI,2024
F,27550000,24500000,4146510700,2021
M,48810000,8060000,4211000000,2021
M,20720000,24650000,GYEONGGI,2022
F,15110000,12940000,4146510700,2023
F,43830000,26290000,4280000000,2021
M,13020000,17870000,4111100000,2022
M,47230000,11080000,GYEONGGI,2022
M,34800000,3230000,4291000000,2023
F,28630000,10780000,4273000000,2021
M,17890000,28810000,4146510700,2021
M,7810000,4380000,4111100000,2021
M,48500000,25380000,GYEONGGI,2020
F,18280000,4160000,4399000000,2021
F,42250000,13740000,4146510700,2024
M,43030000,2610000,4211000000,2020
M,39830000,18770000,GYEONGGI,2020
F,21240000,17790000,4146510700,2020
F,9730000,13810000,GYEONGGI,2020
F,36380000,3270000,GANGWON,2022
F,47620000,28450000,4273000000,2024
F,4950000,10070000,4279000000,2023
F,8350000,21590000,4279000000,2021
F,29020000,8670000,GANGWON,2020
F,12610000,20100000,4146510700,2023
F,37290000,5930000,4211000000,2022
M,49270000,28480000,GYEONGGI,2023
M,42190000,26350000,4146510700,2020
M,22030000,2140000,4399000000,2024
F,13850000,10490000,4211000000,2023
M,43100000,23490000,4399000000,2020
F,49300000,2220000,GANGWON,2020
F,420000,630000,4291000000,2021
M,8290000,8750000,4279000000,2021
F,26520000,18990000,4279000000,2024
M,30660000,20030000,GYEONGGI,2021
M,33740000,10400000,4273000000,2024
M,19970000,8900000,GANGWON,2022
F,2210000,4590000,4146510700,2022
M,17980000,26460000,GANGWON,2021
F,36680000,29390000,4146510700,2022
M,5130000,5140000,GANGWON,2023
M,12970000,22170000,4291000000,2023
M,19490000,9860000,4280000000,2023
F,1480000,27210000,4273000000,2022
F,22630000,11280000,4146510700,2023
F,31900000,24600000,4273000000,2024
M,39480000,27950000,4211000000,2020
M,35990000,3560000,GANGWON,2021
F,6410000,24090000,GYEONGGI,2024
F,31120000,17030000,4111100000,2023
F,28310000,2870000,4211000000,2020
F,22360000,17910000,4399000000,2021
F,17880000,24210000,4279000000,2024
F,20070000,3860000,4111100000,2021
M,43710000,6100000,4291000000,2022
F,15440000,13780000,GANGWON,2023
M,24090000,16810000,4280000000,2024
M,12830000,16990000,4291000000,2024
F,42540000,2770000,4146510700,2020
F,43090000,25300000,4111100000,2020
M,12290000,670000,4279000000,2020
F,23100000,26710000,GYEONGGI,2021
F,10830000,23460000,4280000000,2023
M,25910000,6910000,4273000000,2021
M,10940000,1000000,GANGWON,2023
M,13810000,6610000,4146510700,2024
F,17600000,25850000,GANGWON,2021
M,30730000,10100000,4291000000,2021
F,35020000,22400000,4111100000,2021
M,2740000,3260000,4291000000,2022
M,20000000,20770000,4111100000,2023
M,24350000,14170000,GYEONGGI,2023
F,41110000,20600000,4279000000,2021
F,230000,25810000,4273000000,2022
M,12830000,23690000,GYEONGGI,2021
M,27220000,5010000,4211000000,2023
M,16580000,24800000,4279000000,2024
F,2400000,14740000,GYEONGGI,2022
M,1640000,23410000,4280000000,2022
F,43950000,23470000,GANGWON,2021
M,11790000,20460000,4291000000,2024
M,26570000,4480000,4279000000,2023
M,29340000,23730000,4280000000,2020
M,5050000,14610000,4291000000,2023
M,20000,9580000,4211000000,2023
M,34950000,1200000,4399000000,2024
F,27030000,6230000,4279000000,2022
M,36460000,17910000,4280000000,2023
F,10720000,9160000,4291000000,2022
M,49360000,23030000,4291000000,2024
M,25370000,28520000,GYEONGGI,2024
F,23600000,17300000,4111100000,2021
M,37390000,22390000,GYEONGGI,2020
F,24550000,25950000,4280000000,2024
F,14700000,15230000,4146510700,2024
M,22790000,24880000,GANGWON,2022
F,40670000,16780000,4279000000,2024
F,12450000,9930000,GYEONGGI,2023
M,38720000,20430000,4291000000,2021
F,4510000,15950000,4291000000,2021
M,9800000,22900000,4399000000,2023
M,31230000,6100000,4279000000,2024
M,26060000,7140000,4399000000,2020
M,30170000,16160000,GANGWON,2024
F,1000000,12060000,4211000000,2021
M,19270000,2600000,GYEONGGI,2020
M,26880000,26630000,4273000000,2022
F,31310000,11050000,4280000000,2022
M,23500000,22980000,4280000000,2024
M,30270000,27950000,4211000000,2024
F,40160000,17630000,4279000000,2020
F,17480000,20840000,GYEONGGI,2020
F,19540000,13740000,GANGWON,2024
F,41090000,16180000,4111100000,2021
F,28000000,11050000,4399000000,2022
F,7350000,3630000,4211000000,2020
F,16690000,28220000,4111100000,2021
M,39660000,20330000,4399000000,2024
F,17120000,1660000,4211000000,2023
F,25990000,2850000,4280000000,2020
F,43880000,24370000,4280000000,2023
M,33510000,26940000,4291000000,2021
M,15380000,25790000,4399000000,2022
F,14150000,16450000,4273000000,2021
F,23080000,24570000,GANGWON,2022
F,41680000,16100000,4146510700,2021
M,34400000,18930000,4279000000,2020
M,47580000,4070000,4279000000,2020
F,10680000,9530000,4399000000,2023
M,49060000,27650000,4211000000,2021
F,39890000,16610000,4211000000,2021
M,19760000,3910000,4146510700,2023
M,3400000,27840000,GANGWON,2024
F,11030000,10600000,GYEONGGI,2021
F,30740000,8170000,GANGWON,2021
F,12170000,2350000,GYEONGGI,2021
F,22290000,12870000,4146510700,2024
M,45640000,10200000,GYEONGGI,2020
M,25570000,18040000,4273000000,2023
M,46790000,16150000,4291000000,2024
F,5000000,23230000,GANGWON,2022
M,130000,2760000,GYEONGGI,2022
F,26210000,7060000,4280000000,2024
M,40480000,26540000,4273000000,2024
F,22360000,26420000,GANGWON,2020
F,12840000,20650000,GYEONGGI,2022
M,48590000,13700000,4280000000,2023
F,28330000,11560000,4146510700,2021
F,10780000,6050000,4146510700,2021
M,33440000,2230000,4399000000,2020
F,25130000,10030000,4279000000,2020
F,29980000,6130000,4111100000,2022
F,28570000,8390000,4280000000,2023
M,33910000,18340000,4399000000,2023
M,41120000,15910000,4273000000,2024
F,19500000,3970000,GYEONGGI,2020
M,47590000,24400000,GANGWON,2021
F,18370000,8600000,4211000000,2021
F,5980000,4740000,4280000000,2022
F,47940000,18330000,4111100000,2021
F,10460000,24030000,4211000000,2023
F,32010000,2950000,4291000000,2023
M,44500000,19050000,4111100000,2020
F,21000000,15030000,4399000000,2022
M,26420000,1130000,4111100000,2021
M,35450000,0,GYEONGGI,2020
F,2790000,8590000,GANGWON,2024
F,3140000,16900000,4273000000,2024
M,23640000,16200000,4211000000,2021
M,16330000,16220000,4111100000,2021
M,13050000,21330000,GYEONGGI,2021
F,35140000,21930000,4146510700,2023
M,20630000,27210000,4111100000,2021
F,48670000,19280000,4111100000,2024
F,24520000,24590000,4279000000,2021
F,23830000,5820000,4211000000,2022
M,27990000,27040000,4279000000,2024
F,46710000,27860000,4279000000,2022
F,29780000,550000,GANGWON,2024
F,28110000,25730000,GYEONGGI,2020
F,27760000,14880000,4279000000,2024
F,39780000,15140000,4111100000,2024
M,7580000,12180000,4399000000,2022
F,18790000,8580000,4399000000,2022
F,35230000,14140000,4146510700,2024
M,1000000,12840000,4399000000,2024
F,35730000,2870000,4146510700,2023
M,26580000,7910000,4399000000,2020
F,28780000,610000,4291000000,2020
M,46920000,8970000,4146510700,2021
M,17060000,25800000,4280000000,2024
F,15440000,2860000,4211000000,2024
F,10880000,10390000,4211000000,2024
F,48750000,1250000,4211000000,2024
M,12450000,910000,GYEONGGI,2020
M,2920000,21060000,GANGWON,2022
M,48480000,9470000,4273000000,2023
F,15700000,240000,GANGWON,2022
M,9750000,23490000,4146510700,2022
M,4790000,14820000,GANGWON,2020
F,1610000,18240000,4399000000,2023
M,24700000,22920000,4146510700,2024
M,15510000,23390000,GANGWON,2020
F,25550000,13450000,GANGWON,2020
M,6270000,22040000,4279000000,2023
F,37770000,14750000,4291000000,2021
F,42560000,4180000,GYEONGGI,2020
F,29800000,11500000,4146510700,2022
F,43570000,6830000,4273000000,2022
F,9830000,21050000,4211000000,2024
M,42810000,5230000,4111100000,2020
M,140000,15950000,4280000000,2024
F,15360000,1740000,GANGWON,2020
F,13720000,10760000,4211000000,2023
M,8450000,29330000,4399000000,2020
F,49470000,7660000,4280000000,2021
F,33490000,15760000,4291000000,2022
F,9750000,17360000,4211000000,2023
M,29160000,23940000,4279000000,2022
M,24660000,20750000,4211000000,2024
F,41330000,28470000,4291000000,2023
F,38260000,170000,4211000000,2021
M,35950000,21420000,GANGWON,2022
M,13620000,18950000,4211000000,2020
F,39920000,3680000,4279000000,2020
F,47860000,27700000,GYEONGGI,2020
M,40540000,8510000,4291000000,2023
M,41800000,18590000,4279000000,2021
M,40970000,20020000,4146510700,2021
F,35470000,2890000,4211000000,2021
M,1280000,25800000,4273000000,2022
F,42370000,1480000,4211000000,2023
M,49510000,1820000,4291000000,2020
M,19860000,18440000,4280000000,2022
M,20940000,14510000,4279000000,2021
M,25960000,21190000,4273000000,2020
F,14670000,10350000,4146510700,2023
F,14810000,7210000,4399000000,2024
M,23410000,5010000,4146510700,2021
F,41500000,12300000,4279000000,2021
M,18560000,2740000,4280000000,2021
M,30260000,25130000,4279000000,2021
M,10530000,14650000,4111100000,2020
M,46680000,17880000,4273000000,2023
F,3660000,15300000,4280000000,2022
M,8730000,12090000,4273000000,2020
M,41600000,24060000,4279000000,2023
F,4290000,21900000,GYEONGGI,2022
M,47620000,20560000,4273000000,2021
M,37590000,19080000,4111100000,2023
M,17630000,16980000,GANGWON,2021
F,7640000,23960000,4280000000,2023
M,46720000,10050000,4111100000,2024
F,1600000,17040000,4111100000,2021
M,19380000,2390000,4399000000,2021
M,19990000,25820000,GYEONGGI,2021
F,45220000,22320000,4211000000,2020
M,47980000,21510000,GYEONGGI,2022
M,16700000,10570000,4291000000,2021
F,23160000,27830000,4399000000,2021
F,27130000,12230000,4279000000,2020
F,8970000,2500000,4279000000,2020
F,46560000,3740000,4146510700,2024
F,29100000,25250000,4211000000,2023
M,46870000,110000,4291000000,2021
F,30880000,5110000,4273000000,2023
M,15370000,18120000,GYEONGGI,2020
M,42370000,12090000,4280000000,2020
M,14260000,26030000,4111100000,2024
F,6620000,540000,4273000000,2022
F,6040000,16590000,4146510700,2020
M,22650000,28600000,GYEONGGI,2021
F,25640000,20350000,4280000000,2024
F,34050000,24320000,4146510700,2022
F,20410000,14070000,4111100000,2024
F,10070000,20180000,4399000000,2020
M,31100000,10480000,4211000000,2022
M,43980000,27890000,4399000000,2023
F,29030000,19770000,4280000000,2022
M,26590000,20750000,4399000000,2021
F,3990000,23670000,4280000000,2023
F,8160000,18600000,4291000000,2023
M,38620000,27560000,4291000000,2021
M,27190000,22490000,GANGWON,2023
M,250000,8280000,GANGWON,2020
F,43000000,8480000,4399000000,2022
M,12960000,11160000,4279000000,2022
F,20140000,18110000,4399000000,2021
M,23510000,5400000,4399000000,2020
M,34530000,28190000,4279000000,2023
F,38820000,3700000,4211000000,2022
F,42970000,7970000,GYEONGGI,2022
F,420000,5930000,4279000000,2022
F,36950000,13190000,4280000000,2022
