id,이용시간
2935,99
2936,87
2937,5
2938,313
2939,15
2940,113
2941,0
2942,245
2943,487
2944,351
2945,536
2946,22
2947,67
2948,27
2949,19
2950,12
2951,559
2952,255
2953,109
2954,361
2955,47
2956,686
2957,500
2958,1824
2959,831
2960,585
2961,41
2962,129
2963,26
2964,199
2965,11
2966,24
2967,86
2968,135
2969,52
2970,13
2971,226
2972,81
2973,74
2974,9
2975,4
2976,2337
2977,462
2978,1514
2979,23
2980,36
2981,226
2982,101
2983,260
2984,934
2985,9
2986,1180
2987,2262
2988,366
2989,187
2990,47
2991,3
2992,12
2993,25
2994,444
2995,125
2996,1616
2997,734
2998,209
2999,14
3000,43
3001,171
3002,20
3003,113
3004,882
3005,531
3006,9
3007,79
3008,9
3009,190
3010,15
3011,4
3012,117
3013,72
3014,12
3015,41
3016,58
3017,94
3018,9
3019,587
3020,767
3021,420
3022,751
3023,106
3024,328
3025,103
3026,36
3027,252
3028,214
3029,123
3030,12
3031,272
3032,1258
3033,106
3034,55
3035,24
3036,49
3037,37
3038,66
3039,30
3040,36
3041,27
3042,3
3043,77
3044,404
3045,21
3046,496
3047,741
3048,786
3049,97
3050,28
3051,66
3052,3
3053,140
3054,5
3055,222
3056,115
3057,28
3058,104
3059,63
3060,444
3061,779
3062,700
3063,155
3064,45
3065,168
3066,119
3067,686
3068,345
3069,642
3070,123
3071,131
3072,64
3073,18
3074,29
3075,254
3076,19
3077,141
3078,54
3079,496
3080,62
3081,29
3082,110
3083,539
3084,125
3085,249
3086,72
3087,335
3088,59
3089,233
3090,174
3091,51
3092,4
3093,19
3094,1524
3095,2789
3096,138
3097,2
3098,303
3099,12
3100,709
3101,175
3102,8
3103,18
3104,18
3105,163
3106,268
3107,405
3108,100
3109,49
3110,411
3111,2419
3112,718
3113,694
3114,205
3115,136
3116,522
3117,103
3118,224
3119,639
3120,1152
3121,297
3122,13
3123,87
3124,108
3125,1002
3126,2984
3127,4283
3128,887
3129,92
3130,159
3131,58
3132,46
3133,81
3134,52
3135,108
3136,54
3137,43
3138,11
3139,58
3140,199
3141,649
3142,395
3143,280
3144,378
3145,9
3146,163
3147,82
3148,85
3149,404
3150,93
3151,549
3152,418
3153,5
3154,243
3155,145
3156,541
3157,47
3158,58
3159,184
3160,28
3161,33
3162,83
3163,136
3164,19
3165,44
3166,731
3167,276
3168,6
3169,90
3170,257
3171,97
3172,376
3173,245
3174,201
3175,850
3176,980
3177,1714
3178,346
3179,15
3180,223
3181,205
3182,385
3183,64
3184,16
3185,74
3186,16
3187,107
3188,11
3189,3
3190,597
3191,244
3192,116
3193,150
3194,125
3195,14
3196,122
3197,96
3198,487
3199,447
3200,322
3201,122
3202,9
3203,323
3204,599
3205,58
3206,28
3207,25
3208,8
3209,396
3210,207
3211,19
3212,12
3213,38
3214,82
3215,151
3216,476
3217,111
3218,29
3219,41
3220,1757
3221,772
3222,392
3223,930
3224,128
3225,153
3226,16
3227,171
3228,326
3229,169
3230,480
3231,434
3232,425
3233,172
3234,643
3235,151
3236,157
3237,127
3238,1138
3239,433
3240,144
3241,39
3242,63
3243,185
3244,61
3245,30
3246,73
3247,91
3248,307
3249,201
3250,34
3251,95
3252,749
3253,1188
3254,280
3255,275
3256,192
3257,482
3258,118
3259,33
3260,752
3261,915
3262,878
3263,728
3264,16
3265,39
3266,104
3267,122
3268,115
3269,351
3270,862
3271,585
3272,117
3273,133
3274,611
3275,255
3276,6
3277,167
3278,310
3279,346
3280,36
3281,1833
3282,1438
3283,671
3284,27
3285,27
3286,36
3287,78
3288,213
3289,647
3290,643
3291,659
3292,22
3293,42
3294,1975
3295,602
3296,860
3297,9
3298,103
3299,141
3300,703
3301,43
3302,267
3303,40
3304,143
3305,50
3306,518
3307,430
3308,18
3309,49
3310,2067
3311,2075
3312,1921
3313,266
3314,9
3315,373
3316,40
3317,1343
3318,473
3319,304
3320,977
3321,21
3322,127
3323,1720
3324,792
3325,444
3326,324
3327,104
3328,1052
3329,59
3330,5
3331,16
3332,86
3333,37
3334,346
3335,89
3336,42
3337,135
3338,98
3339,200
3340,343
3341,4978
3342,1771
3343,982
3344,180
3345,91
3346,21
3347,461
3348,153
3349,338
3350,4
3351,30
3352,969
3353,181
3354,117
3355,19
3356,3034
3357,2028
3358,3729
3359,864
3360,318
3361,359
3362,43
3363,381
3364,65
3365,8
3366,68
3367,5
3368,40
3369,60
3370,922
3371,728
3372,487
3373,538
3374,24
3375,505
3376,32
3377,2
3378,514
3379,419
3380,144
3381,37
3382,653
3383,81
3384,173
3385,24
3386,101
3387,428
3388,90
3389,471
3390,344
3391,13
3392,55
3393,84
3394,211
3395,36
3396,178
3397,114
3398,144
3399,124
3400,52
3401,541
3402,33
3403,207
3404,2422
3405,1168
3406,231
3407,6
3408,495
3409,369
3410,245
3411,43
3412,79
3413,538
3414,1134
3415,3
3416,110
3417,1458
3418,3057
3419,2077
3420,1896
3421,65
3422,32
3423,25
3424,145
3425,32
3426,11
3427,15
3428,41
3429,58
3430,137
3431,226
3432,307
3433,5
3434,13
3435,4
3436,81
3437,72
3438,48
3439,90
3440,37
3441,126
3442,298
3443,4
3444,34
3445,39
3446,433
3447,150
3448,66
3449,93
3450,235
3451,280
3452,545
3453,75
3454,172
3455,143
3456,34
3457,796
3458,155
3459,2
3460,39
3461,250
3462,235
3463,116
3464,75
3465,22
3466,81
3467,6
3468,30
3469,56
3470,109
3471,7
3472,63
3473,1098
3474,226
3475,241
3476,722
3477,185
3478,3
3479,383
3480,16
3481,53
3482,68
3483,428
3484,70
3485,20
3486,564
3487,32
3488,882
3489,20
3490,47
3491,105
3492,31
3493,73
3494,94
3495,11
3496,14
3497,4
3498,16
3499,25
3500,342
3501,261
3502,976
3503,1692
3504,2028
3505,1144
3506,172
3507,107
3508,48
3509,323
3510,58
3511,478
3512,9
3513,5
3514,1894
3515,922
3516,274
3517,461
3518,152
3519,98
3520,222
3521,75
3522,22
3523,72
3524,44
3525,33
3526,26
3527,7
3528,66
3529,222
3530,36
3531,97
3532,430
3533,287
3534,364
3535,203
3536,11
3537,37
3538,71
3539,739
3540,180
3541,21
3542,168
3543,2139
3544,636
3545,160
3546,43
3547,365
3548,273
3549,11
3550,14
3551,6
3552,12
3553,368
3554,18
3555,81
3556,177
3557,748
3558,1524
3559,1250
3560,592
3561,178
3562,30
3563,82
3564,50
3565,680
3566,48
3567,49
3568,352
3569,7
3570,1783
3571,243
3572,16
3573,740
3574,1122
3575,979
3576,217
3577,104
3578,576
3579,41
3580,148
3581,25
3582,36
3583,28
3584,152
3585,134
3586,38
3587,384
3588,115
3589,163
3590,55
3591,205
3592,1062
3593,730
3594,359
3595,113
3596,24
3597,113
3598,89
3599,235
3600,272
3601,1115
3602,853
3603,28
3604,40
3605,533
3606,64
3607,41
3608,22
3609,145
3610,56
3611,150
3612,51
3613,144
3614,70
3615,88
3616,452
3617,1864
3618,312
3619,27
3620,233
3621,746
3622,299
3623,444
3624,47
3625,391
3626,634
3627,818
3628,87
3629,174
3630,8
3631,1275
3632,1369
3633,1460
3634,269
3635,405
3636,89
3637,314
3638,104
3639,240
3640,44
3641,56
3642,76
3643,13
3644,68
3645,105
3646,133
3647,50
3648,172
3649,126
3650,897
3651,695
3652,747
3653,706
3654,112
3655,46
3656,102
3657,6
3658,12
3659,33
3660,19
3661,153
3662,315
3663,926
3664,1724
3665,927
3666,226
3667,9
3668,81
3669,80
3670,55
3671,152
3672,46
3673,160
3674,11
3675,190
3676,735
3677,4
3678,179
3679,182
3680,106
3681,4
3682,10
3683,15
3684,363
3685,50
3686,29
3687,4
3688,1175
3689,1300
3690,205
3691,64
3692,148
3693,27
3694,51
3695,27
3696,56
3697,212
3698,29
3699,137
3700,71
3701,50
3702,57
3703,1523
3704,1043
3705,2053
3706,509
3707,84
3708,444
3709,124
3710,154
3711,310
3712,15
3713,472
3714,610
3715,771
3716,780
3717,41
3718,937
3719,1631
3720,482
3721,151
3722,7
3723,587
3724,23
3725,12
3726,58
3727,8
3728,60
3729,51
3730,23
3731,69
3732,288
3733,141
3734,54
3735,14
3736,13
3737,259
3738,148
3739,119
3740,192
3741,1132
3742,330
3743,286
3744,3
3745,377
3746,49
3747,1121
3748,3
3749,1166
3750,1061
3751,284
3752,35
3753,271
3754,28
3755,94
3756,43
3757,7
3758,103
3759,73
3760,381
3761,309
3762,6
3763,184
3764,34
3765,85
3766,446
3767,1619
3768,1616
3769,1583
3770,1453
3771,62
3772,116
3773,3
3774,354
3775,25
3776,387
3777,912
3778,289
3779,4
3780,38
3781,1379
3782,2588
3783,1797
3784,10
3785,92
3786,167
3787,932
3788,324
3789,2209
3790,411
3791,80
3792,20
3793,13
3794,181
3795,47
3796,234
3797,184
3798,69
3799,609
3800,120
3801,285
3802,127
3803,21
3804,638
3805,3837
3806,2320
3807,1281
3808,1527
3809,1496
3810,18
3811,126
3812,35
3813,845
3814,343
3815,2590
3816,5
3817,114
3818,956
3819,2488
3820,839
3821,161
3822,1425
3823,3635
3824,1233
3825,108
3826,99
3827,94
3828,88
3829,608
3830,204
3831,1026
3832,156
3833,49
3834,47
3835,159
3836,255
3837,3
3838,351
3839,748
3840,136
3841,322
3842,790
3843,10
3844,86
3845,1277
3846,1332
3847,861
3848,73
3849,177
3850,33
3851,213
3852,251
3853,3
3854,147
3855,270
3856,473
3857,434
3858,5
3859,19
3860,1050
3861,211
3862,42
3863,35
3864,55
3865,163
3866,631
3867,232
3868,230
3869,58
3870,79
3871,166
3872,217
3873,57
3874,938
3875,80
3876,69
3877,801
3878,745
3879,427
3880,73
3881,123
3882,227
3883,1061
3884,12
3885,271
3886,566
3887,183
3888,391
3889,601
3890,45
3891,7
3892,38
3893,12
3894,38
3895,46
3896,221
3897,12
3898,34
3899,1200
3900,276
3901,756
3902,53
3903,27
3904,82
3905,259
3906,57
3907,56
3908,7
3909,169
3910,361
3911,79
3912,383
3913,174
3914,20
3915,218
3916,11
3917,11
3918,27
3919,19
3920,23
3921,272
3922,44
3923,53
3924,198
3925,1626
3926,161
3927,8
3928,41
3929,82
3930,440
3931,269
3932,173
3933,14
3934,599
3935,616
3936,401
3937,526
3938,16
3939,71
3940,88
3941,101
3942,9
3943,53
3944,49
3945,13
3946,13
3947,34
3948,172
3949,146
3950,15
3951,113
3952,17
3953,904
3954,242
3955,44
3956,4
3957,99
3958,1292
3959,269
3960,654
3961,133
3962,1349
3963,707
3964,28
3965,247
3966,142
3967,498
3968,114
3969,139
3970,16
3971,51
3972,24
3973,126
3974,46
3975,111
3976,84
3977,5
3978,70
3979,302
3980,902
3981,680
3982,99
3983,35
3984,358
3985,188
3986,17
3987,383
3988,470
3989,573
3990,19
3991,51
3992,2258
3993,1342
3994,660
3995,12
3996,35
3997,80
3998,6
3999,112
4000,50
4001,155
4002,13
4003,57
4004,47
4005,28
4006,563
4007,409
4008,441
4009,455
4010,10
4011,556
4012,48
4013,226
4014,34
4015,110
4016,867
4017,380
4018,190
4019,335
4020,133
4021,5
4022,95
4023,16
4024,9
4025,60
4026,105
4027,83
4028,815
4029,567
4030,190
4031,13
4032,160
4033,71
4034,101
4035,303
4036,258
4037,232
4038,35
4039,22
4040,988
4041,1540
4042,541
4043,29
4044,324
4045,23
4046,28
4047,12
4048,51
4049,143
4050,113
4051,57
4052,64
4053,810
4054,323
4055,574
4056,272
4057,244
4058,240
4059,120
4060,9
4061,96
4062,274
4063,8
4064,124
4065,116
4066,612
4067,140
4068,112
4069,262
4070,184
4071,821
4072,145
4073,14
4074,307
4075,166
4076,127
4077,175
4078,363
4079,756
4080,127
4081,2304
4082,659
4083,1115
4084,282
4085,103
4086,159
4087,633
4088,14
4089,533
4090,833
4091,326
4092,1107
4093,871
4094,347
4095,8
4096,164
4097,93
4098,82
4099,14
4100,105
4101,342
4102,69
4103,128
4104,1370
4105,736
4106,314
4107,140
4108,37
4109,844
4110,15
4111,149
4112,11
4113,11
4114,500
4115,1417
4116,104
4117,23
4118,39
4119,172
4120,703
4121,264
4122,101
4123,553
4124,84
4125,108
4126,386
4127,78
4128,20
4129,356
4130,1966
4131,781
4132,1516
4133,69
4134,12
4135,440
4136,281
4137,299
4138,205
4139,1372
4140,866
4141,276
4142,962
4143,55
4144,95
4145,1960
4146,2383
4147,1986
4148,106
4149,45
4150,40
4151,142
4152,126
4153,106
4154,150
4155,259
4156,42
4157,17
4158,48
4159,506
4160,129
4161,67
4162,183
4163,11
4164,336
4165,213
4166,9
4167,91
4168,1006
4169,477
4170,1258
4171,191
4172,494
4173,180
4174,397
4175,109
4176,128
4177,41
4178,33
4179,215
4180,38
4181,49
4182,258
4183,64
4184,168
4185,21
4186,585
4187,2008
4188,1586
4189,758
4190,83
4191,80
4192,796
4193,219
4194,77
4195,61
4196,78
4197,450
4198,1330
4199,32
4200,936
4201,1561
4202,581
4203,402
4204,57
4205,95
4206,920
4207,206
4208,24
4209,46
4210,94
4211,251
4212,37
4213,17
4214,466
4215,140
4216,26
4217,384
4218,2668
4219,1754
4220,1147
4221,1438
4222,26
4223,332
4224,1979
4225,365
4226,144
4227,72
4228,431
4229,203
4230,357
4231,14
4232,1312
4233,1043
4234,828
4235,605
4236,58
4237,97
4238,275
4239,180
4240,29
4241,2
4242,448
4243,60
4244,15
4245,25
4246,44
4247,3138
4248,614
4249,532
4250,538
4251,151
4252,264
4253,17
4254,320
4255,5
4256,176
4257,815
4258,600
4259,10
4260,1023
4261,895
4262,827
4263,49
4264,21
4265,306
4266,26
4267,22
4268,37
4269,324
4270,71
4271,53
4272,37
4273,5
4274,333
4275,432
4276,187
4277,19
4278,26
4279,29
4280,128
4281,139
4282,166
4283,379
4284,120
4285,150
4286,650
4287,730
4288,392
4289,173
4290,90
4291,100
4292,29
4293,7
4294,13
4295,258
4296,182
4297,8
4298,63
4299,35
4300,53
4301,14
4302,20
4303,119
4304,35
4305,18
4306,510
4307,324
4308,82
4309,200
4310,41
4311,18
4312,8
4313,111
4314,64
4315,6
4316,293
4317,46
4318,128
4319,291
4320,97
4321,590
4322,60
4323,49
4324,51
4325,198
4326,261
4327,99
4328,270
4329,19
4330,31
4331,208
4332,1447
4333,70
4334,13
4335,180
4336,178
4337,27
4338,3
4339,1043
4340,112
4341,162
4342,119
4343,443
4344,2177
4345,271
4346,350
4347,15
4348,152
4349,18
4350,8
4351,53
4352,26
4353,26
4354,132
4355,212
4356,5
4357,37
4358,217
4359,91
4360,506
4361,1528
4362,467
4363,322
4364,372
4365,95
4366,547
4367,30
4368,518
4369,377
4370,20
4371,7
4372,558
4373,1010
4374,1479
4375,238
4376,35
4377,177
4378,248
4379,78
4380,6
4381,24
4382,51
4383,84
4384,133
4385,339
4386,462
4387,343
4388,25
4389,41
4390,365
4391,4
4392,31
4393,289
4394,9
4395,85
4396,737
4397,1567
4398,378
4399,27
4400,103
4401,160
4402,106
4403,35
4404,100
4405,9
4406,1020
4407,152
4408,92
4409,153
4410,33
4411,21
4412,60
4413,305
4414,108
4415,177
4416,58
4417,119
4418,118
4419,46
4420,215
4421,625
4422,6
4423,104
4424,80
4425,149
4426,166
4427,107
4428,902
4429,321
4430,1909
4431,139
4432,1192
4433,33
4434,409
4435,47
4436,105
4437,167
4438,1317
4439,256
4440,208
4441,964
4442,696
4443,219
4444,283
4445,113
4446,1567
4447,2154
4448,1215
4449,1204
4450,954
4451,56
4452,1193
4453,864
4454,1927
4455,485
4456,1278
4457,1294
4458,440
4459,89
4460,37
4461,21
4462,1153
4463,9
4464,2445
4465,640
4466,148
4467,19
4468,78
4469,211
4470,39
4471,993
4472,13
4473,115
4474,1542
4475,342
4476,100
4477,163
4478,4196
4479,1934
4480,2367
4481,168
4482,25
4483,300
4484,131
4485,199
4486,87
4487,16
4488,1414
4489,938
4490,176
4491,302
4492,215
4493,2975
4494,1340
4495,1628
4496,14
4497,97
4498,396
4499,60
4500,60
4501,147
4502,248
4503,87
4504,73
4505,19
4506,64
4507,56
4508,54
4509,32
4510,207
4511,363
4512,53
4513,33
4514,447
4515,3418
4516,1290
4517,88
4518,160
4519,552
4520,583
4521,29
4522,336
4523,304
4524,201
4525,51
4526,132
4527,813
4528,1594
4529,752
4530,522
4531,119
4532,21
4533,282
4534,90
4535,667
4536,136
4537,66
4538,174
4539,96
4540,140
4541,258
4542,7
4543,181
4544,1371
4545,817
4546,56
4547,10
4548,275
4549,164
4550,387
4551,113
4552,8
4553,79
4554,1010
4555,301
4556,19
4557,129
4558,50
4559,81
4560,328
4561,42
4562,24
4563,93
4564,289
4565,122
4566,9
4567,419
4568,9
4569,79
4570,32
4571,183
4572,672
4573,2433
4574,4045
4575,41
4576,66
4577,70
4578,435
4579,102
4580,151
4581,21
4582,83
4583,274
4584,543
4585,68
4586,6
4587,859
4588,1129
4589,564
4590,82
4591,13
4592,100
4593,119
4594,198
4595,674
4596,109
4597,49
4598,130
4599,27
4600,192
4601,42
4602,35
4603,233
4604,107
4605,140
4606,276
4607,301
4608,20
4609,620
4610,68
4611,127
4612,297
4613,410
4614,29
4615,485
4616,288
4617,106
4618,35
4619,786
4620,1045
4621,26
4622,8
4623,129
4624,143
4625,64
4626,18
4627,72
4628,85
4629,6
4630,86
4631,277
4632,373
4633,38
4634,91
4635,1777
4636,1483
4637,250
4638,35
4639,92
4640,266
4641,70
4642,4
4643,33
4644,75
4645,40
4646,301
4647,785
4648,717
4649,175
4650,183
4651,116
4652,43
4653,82
4654,482
4655,82
4656,38
4657,11
4658,62
4659,37
4660,72
4661,17
4662,57
4663,665
4664,1867
4665,1220
4666,1196
4667,217
4668,12
4669,15
4670,112
4671,21
4672,0
4673,311
4674,853
4675,4
4676,63
4677,304
4678,411
4679,296
4680,63
4681,147
4682,176
4683,39
4684,3
4685,48
4686,467
4687,132
4688,105
4689,37
4690,366
4691,583
4692,1417
4693,363
4694,488
4695,479
4696,25
4697,24
4698,698
4699,195
4700,140
4701,126
4702,31
4703,567
4704,205
4705,419
4706,541
4707,88
4708,9
4709,13
4710,55
4711,129
4712,75
4713,15
4714,19
4715,49
4716,162
4717,56
4718,148
4719,333
4720,56
4721,15
4722,24
4723,1480
4724,130
4725,61
4726,101
4727,29
4728,388
4729,349
4730,63
4731,24
4732,26
4733,189
4734,32
4735,550
4736,206
4737,122
4738,15
4739,11
4740,3
4741,94
4742,362
4743,77
4744,209
4745,183
4746,218
4747,56
4748,36
4749,3127
4750,1369
4751,1144
4752,96
4753,54
4754,380
4755,291
4756,6
4757,3
4758,43
4759,871
4760,451
4761,2067
4762,1479
4763,415
4764,23
4765,33
4766,97
4767,228
4768,933
4769,374
4770,17
4771,26
4772,214
4773,36
4774,308
4775,253
4776,24
4777,15
4778,518
4779,500
4780,84
