기준년도,시군명,지역명,학교명,설립구분명,1학년전입학생수(명),1학년전출학생수(명),1학년전체학생수(명),2학년전입학생수(명),2학년전출학생수(명),2학년전체학생수(명),3학년전입학생수(명),3학년전출학생수(명),3학년전체학생수(명),4학년전입학생수(명),4학년전출학생수(명),4학년전체학생수(명),5학년전입학생수(명),5학년전출학생수(명),5학년전체학생수(명),6학년전입학생수(명),6학년전출학생수(명),6학년전체학생수(명),전입학생수합계(명),전출학생수합계(명),전체학생수합계(명)
2020,과천시,경기도 과천시,과천문원중학교,공립,5,6,341,8,9,306,3,9,384,16,24,1031,,,,,,,,,
2020,과천시,경기도 과천시,청계초등학교,공립,3,4,117,3,8,113,3,5,84,8,7,99,4,5,123,5,4,140,26,33,676
2020,광명시,경기도 광명시,도덕초등학교,공립,0,7,25,0,8,13,2,7,16,0,8,25,2,16,30,0,5,33,4,51,142
2020,광명시,경기도 광명시,서면초등학교,공립,2,3,100,3,14,109,3,9,119,4,16,99,2,7,123,2,13,105,16,62,655
2020,광명시,경기도 광명시,가림초등학교,공립,2,8,119,5,9,103,8,7,92,7,12,94,3,16,88,4,7,97,29,59,593
2020,광명시,경기도 광명시,광명광덕초등학교,공립,5,5,130,4,11,100,5,10,128,8,12,111,3,7,116,2,3,126,27,48,711
2020,광명시,경기도 광명시,광명광성초등학교,공립,7,11,162,8,11,178,19,6,147,11,17,169,22,10,165,7,9,148,74,64,969
2020,광명시,경기도 광명시,광명남초등학교,공립,0,4,70,3,8,91,2,13,66,3,6,78,1,12,77,2,7,105,11,50,487
2020,광명시,경기도 광명시,광명동초등학교,공립,1,14,60,3,30,75,2,32,72,3,23,69,0,16,69,2,17,73,11,132,418
2020,광명시,경기도 광명시,광명경영회계고등학교,공립,1,1,193,1,1,177,0,0,138,2,2,508,,,,,,,,,
2020,광명시,경기도 광명시,광문고등학교,공립,12,12,308,5,10,290,0,1,328,17,23,926,,,,,,,,,
2020,광명시,경기도 광명시,소하초등학교,공립,7,8,206,21,11,183,10,13,179,9,19,181,17,14,222,11,15,207,75,80,1178
2020,광명시,경기도 광명시,안서초등학교,공립,0,1,11,0,0,2,1,0,10,1,0,7,0,0,9,0,0,3,2,1,42
2020,광명시,경기도 광명시,연서초등학교,공립,1,2,71,3,9,86,1,3,71,1,7,60,1,14,94,2,11,101,9,46,483
2020,광명시,경기도 광명시,온신초등학교,공립,0,1,10,0,2,7,0,4,7,0,3,9,0,2,7,0,0,11,0,12,51
2020,광명시,경기도 광명시,철산초등학교,공립,18,8,296,11,12,264,16,16,281,17,12,264,13,17,277,9,17,257,84,82,1639
2020,광명시,경기도 광명시,광휘고등학교,공립,13,4,264,5,3,266,0,0,287,18,7,817,,,,,,,,,
2020,광명시,경기도 광명시,소하고등학교,공립,7,6,347,2,2,318,0,0,414,9,8,1079,,,,,,,,,
2020,광명시,경기도 광명시,하안중학교,공립,7,10,284,2,10,269,5,2,342,14,22,895,,,,,,,,,
2020,광명시,경기도 광명시,광문중학교,공립,3,2,156,1,7,163,1,1,169,5,10,488,,,,,,,,,
2020,광명시,경기도 광명시,충현고등학교,공립,8,10,210,5,2,228,1,1,231,14,13,669,,,,,,,,,
2020,광명시,경기도 광명시,진성고등학교,사립,5,10,243,4,4,216,0,0,244,9,14,703,,,,,,,,,
2020,광명시,경기도 광명시,가림중학교,공립,1,5,188,2,11,218,3,1,266,6,17,672,,,,,,,,,
2020,광명시,경기도 광명시,광남중학교,공립,2,15,306,5,7,311,1,7,332,8,29,949,,,,,,,,,
2020,광명시,경기도 광명시,광명북중학교,공립,3,10,231,1,6,237,1,9,276,5,25,744,,,,,,,,,
2020,광명시,경기도 광명시,하안북중학교,공립,8,4,323,2,8,316,8,2,339,18,14,978,,,,,,,,,
2020,광명시,경기도 광명시,광명중학교,공립,6,7,192,11,16,205,7,14,234,24,37,631,,,,,,,,,
2020,광명시,경기도 광명시,소하중학교,공립,9,14,429,7,9,382,3,13,407,19,36,1218,,,,,,,,,
2020,광명시,경기도 광명시,안서중학교,공립,5,5,92,6,2,131,1,0,120,12,7,343,,,,,,,,,
2020,광명시,경기도 광명시,철산중학교,공립,3,19,496,3,17,401,2,8,498,8,44,1395,,,,,,,,,
2020,광명시,경기도 광명시,운산고등학교,공립,6,7,271,4,1,258,0,1,270,10,9,799,,,,,,,,,
2020,광명시,경기도 광명시,광명북초등학교,공립,6,8,189,16,18,187,9,12,168,6,14,175,13,16,155,2,9,184,52,77,1058
2020,광명시,경기도 광명시,광명서초등학교,공립,2,6,137,4,10,106,2,16,128,2,13,108,1,7,167,6,11,141,17,63,787
2020,광명시,경기도 광명시,광명초등학교,공립,2,13,112,3,9,102,3,8,109,4,7,114,1,10,100,3,11,126,16,58,663
2020,광명시,경기도 광명시,안현초등학교,공립,4,8,219,13,15,246,10,16,255,10,12,225,6,12,206,6,16,217,49,79,1368
2020,광명시,경기도 광명시,충현초등학교,공립,5,14,157,12,20,174,5,13,180,12,23,189,7,22,233,8,22,206,49,114,1139
2020,광명시,경기도 광명시,구름산초등학교,공립,5,9,218,8,20,223,9,19,252,8,27,224,8,15,280,10,26,293,48,116,1490
2020,광명시,경기도 광명시,충현중학교,공립,13,9,331,12,8,256,10,5,208,35,22,795,,,,,,,,,
2020,광명시,경기도 광명시,하안남초등학교,공립,2,5,71,2,10,81,2,8,74,4,5,98,2,9,76,3,1,76,15,38,476
2020,광명시,경기도 광명시,하안북초등학교,공립,1,4,74,1,7,81,2,6,78,0,5,62,4,3,84,2,7,88,10,32,467
2020,광명시,경기도 광명시,하안초등학교,공립,4,9,81,5,17,101,2,20,95,4,6,77,4,13,117,2,7,95,21,72,566
2020,광명시,경기도 광명시,하일초등학교,공립,0,8,80,2,10,84,3,17,85,2,10,79,2,6,93,3,8,114,12,59,535
2020,광명시,경기도 광명시,빛가온초등학교,공립,5,7,226,31,8,203,40,8,182,32,6,143,25,5,142,30,3,152,163,37,1048
2020,광명시,경기도 광명시,빛가온중학교,공립,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2020,광명시,경기도 광명시,광명중학교부설방송통신중학교,공립,0,0,76,0,0,65,0,0,71,0,0,212,,,,,,,,,
2020,광명시,경기도 광명시,광명고등학교,공립,13,6,317,3,2,295,1,2,350,17,10,962,,,,,,,,,
2020,광명시,경기도 광명시,경기항공고등학교,사립,27,17,63,9,18,82,0,5,57,36,40,202,,,,,,,,,
2020,광명시,경기도 광명시,광명북고등학교,공립,1,4,344,1,1,315,2,1,436,4,6,1095,,,,,,,,,
2020,광명시,경기도 광명시,명문고등학교,공립,2,6,344,5,7,320,2,3,385,9,16,1049,,,,,,,,,
2020,광명시,경기도 광명시,광문초등학교,공립,3,3,109,3,9,114,5,15,109,5,13,118,1,8,121,2,9,141,19,57,712
2020,광명시,경기도 광명시,광일초등학교,공립,0,5,138,0,8,125,0,9,131,3,5,114,2,3,111,2,2,124,7,32,743
2020,광주시,경기도 광주시,삼리초등학교,공립,8,4,104,9,7,104,7,13,103,2,8,108,4,7,108,5,4,131,35,43,658
2020,광주시,경기도 광주시,경화여자고등학교,사립,5,19,331,3,8,304,0,0,363,8,27,998,,,,,,,,,
2020,광주시,경기도 광주시,쌍령초등학교,공립,7,5,189,6,7,160,6,7,156,5,5,148,5,11,153,10,6,152,39,41,958
2020,광주시,경기도 광주시,오포초등학교,공립,16,4,117,9,4,106,20,3,107,9,5,106,9,7,91,7,2,97,70,25,624
2020,광주시,경기도 광주시,초월초등학교,공립,1,3,38,3,5,40,3,7,44,2,2,24,3,2,39,3,2,41,15,21,226
2020,광주시,경기도 광주시,탄벌초등학교,공립,8,18,349,16,25,348,16,27,346,14,20,359,16,22,371,21,12,405,91,124,2178
2020,광주시,경기도 광주시,태전초등학교,공립,6,15,182,11,10,150,12,24,158,5,24,178,11,21,205,3,5,219,48,99,1092
2020,광주시,경기도 광주시,한아람초등학교,공립,179,3,0,157,1,0,124,1,0,123,0,0,109,2,0,27,1,0,719,8,0
2020,광주시,경기도 광주시,태성초등학교,공립,6,105,378,16,105,369,15,71,259,15,67,229,17,55,189,13,12,187,82,415,1611
2020,광주시,경기도 광주시,광주고등학교,공립,7,5,316,4,3,314,0,2,387,11,10,1017,,,,,,,,,
2020,광주시,경기도 광주시,곤지암고등학교,공립,11,10,131,2,3,119,1,2,164,14,15,414,,,,,,,,,
2020,광주시,경기도 광주시,광주중앙고등학교,공립,3,5,385,6,3,361,1,0,459,10,8,1205,,,,,,,,,
2020,광주시,경기도 광주시,태전고등학교,공립,2,2,285,7,1,252,0,0,0,9,3,537,,,,,,,,,
2020,광주시,경기도 광주시,경화여자English Business고등학교,사립,6,3,124,1,1,141,0,1,144,7,5,409,,,,,,,,,
2020,광주시,경기도 광주시,초월고등학교,공립,14,4,329,6,8,335,0,1,396,20,13,1060,,,,,,,,,
2020,광주시,경기도 광주시,양벌초등학교,공립,6,7,191,12,11,189,6,12,174,7,10,137,1,9,164,4,5,168,36,54,1023
2020,광주시,경기도 광주시,광주도평초등학교,공립,1,1,147,2,2,126,4,1,158,2,5,108,0,1,118,0,5,115,9,15,772
2020,광주시,경기도 광주시,경안중학교,공립,11,12,307,4,12,259,16,5,234,31,29,800,,,,,,,,,
2020,광주시,경기도 광주시,경화여자중학교,사립,9,4,311,5,8,320,0,1,341,14,13,972,,,,,,,,,
2020,광주시,경기도 광주시,광수중학교,공립,3,5,127,2,4,79,0,2,112,5,11,318,,,,,,,,,
2020,광주시,경기도 광주시,광일중학교,공립,1,5,56,0,2,33,0,0,36,1,7,125,,,,,,,,,
2020,광주시,경기도 광주시,곤지암중학교,공립,6,5,193,2,6,140,4,6,181,12,17,514,,,,,,,,,
2020,광주시,경기도 광주시,광주중학교,공립,9,11,293,5,6,242,3,8,325,17,25,860,,,,,,,,,
2020,광주시,경기도 광주시,탄벌중학교,공립,6,7,385,10,15,365,2,8,364,18,30,1114,,,,,,,,,
2020,광주시,경기도 광주시,광주푸른초등학교,공립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,광주시,경기도 광주시,역동초등학교,공립,6,7,165,19,18,134,11,20,150,15,16,101,16,4,89,9,6,79,76,71,718
2020,광주시,경기도 광주시,광주광남중학교,공립,19,7,384,16,12,389,10,2,379,45,21,1152,,,,,,,,,
2020,광주시,경기도 광주시,광남고등학교,공립,3,4,257,4,1,251,1,0,340,8,5,848,,,,,,,,,
2020,광주시,경기도 광주시,매양중학교,공립,2,7,292,10,4,260,0,1,277,12,12,829,,,,,,,,,
2020,광주시,경기도 광주시,초월중학교,공립,9,6,315,5,5,319,3,3,311,17,14,945,,,,,,,,,
2020,광주시,경기도 광주시,신현중학교,공립,13,9,250,10,6,206,9,7,216,32,22,672,,,,,,,,,
2020,광주시,경기도 광주시,경안초등학교,공립,5,11,96,6,4,99,3,12,99,2,10,103,3,7,79,7,6,87,26,50,563
2020,광주시,경기도 광주시,곤지암초등학교,공립,3,5,99,5,3,93,2,7,93,3,7,72,3,8,94,0,6,99,16,36,550
2020,광주시,경기도 광주시,광남초등학교,공립,12,13,235,9,15,179,5,11,200,3,16,155,10,12,175,5,10,206,44,77,1150
2020,광주시,경기도 광주시,광주광명초등학교,공립,16,18,398,25,36,345,14,13,259,28,15,231,14,13,267,12,7,231,109,102,1731
2020,광주시,경기도 광주시,광주매곡초등학교,공립,4,12,252,18,27,231,18,7,235,10,15,216,18,11,229,11,11,229,79,83,1392
2020,광주시,경기도 광주시,광주초등학교,공립,11,11,233,18,14,199,12,7,197,10,1,170,10,5,179,14,13,219,75,51,1197
2020,광주시,경기도 광주시,광지원초등학교,공립,1,0,8,0,6,20,0,1,11,0,1,7,0,1,9,0,1,14,1,10,69
2020,광주시,경기도 광주시,남한산초등학교,공립,1,0,22,0,3,22,0,2,21,0,4,28,2,5,23,0,0,28,3,14,144
2020,광주시,경기도 광주시,도곡초등학교,공립,5,8,196,8,6,214,10,15,179,12,9,200,13,13,173,6,9,214,54,60,1176
2020,광주시,경기도 광주시,도궁초등학교,공립,0,2,14,1,1,20,2,3,23,0,1,17,0,1,19,0,1,16,3,9,109
2020,광주시,경기도 광주시,도수초등학교,공립,7,3,108,8,12,120,11,5,100,5,7,112,5,7,97,3,6,102,39,40,639
2020,광주시,경기도 광주시,도척초등학교,공립,1,5,53,2,3,51,1,8,51,2,4,42,1,4,38,2,6,44,9,30,279
2020,광주시,경기도 광주시,만선초등학교,공립,0,2,15,0,3,14,0,2,9,0,1,15,1,1,14,0,1,12,1,10,79
2020,광주시,경기도 광주시,번천초등학교,공립,1,0,15,2,3,13,0,4,17,0,5,13,0,0,12,0,1,15,3,13,85
2020,광주시,경기도 광주시,분원초등학교,공립,1,0,15,0,2,22,1,0,11,1,0,15,0,2,17,0,0,20,3,4,100
2020,광주시,경기도 광주시,벌원초등학교,공립,1,7,100,4,9,123,9,7,123,7,6,100,2,11,105,6,8,111,29,48,662
2020,광주시,경기도 광주시,선동초등학교,공립,0,1,9,0,3,10,1,3,15,1,4,13,1,0,16,1,0,18,4,11,81
2020,구리시,경기도 구리시,수택고등학교,공립,2,1,245,2,2,238,0,1,281,4,4,764,,,,,,,,,
2020,구리시,경기도 구리시,서울삼육고등학교,사립,8,4,228,3,2,206,0,0,214,11,6,648,,,,,,,,,
2020,구리시,경기도 구리시,인창초등학교,공립,1,4,105,6,12,96,1,11,115,5,7,90,2,2,87,3,7,104,18,43,597
2020,구리시,경기도 구리시,장자초등학교,공립,8,15,150,7,10,127,4,14,149,4,11,149,8,11,140,1,8,165,32,69,880
2020,구리시,경기도 구리시,토평초등학교,공립,0,7,70,3,9,78,6,4,70,1,5,82,4,8,60,1,2,77,15,35,437
2020,구리시,경기도 구리시,인창고등학교,공립,7,7,250,5,5,242,0,1,285,12,13,777,,,,,,,,,
2020,구리시,경기도 구리시,산마루초등학교,공립,4,12,188,7,8,157,5,9,114,4,11,110,5,12,107,2,2,110,27,54,786
2020,구리시,경기도 구리시,교문중학교,공립,5,9,170,8,7,181,3,2,234,16,18,585,,,,,,,,,
2020,구리시,경기도 구리시,구리중학교,공립,1,4,107,1,0,94,1,2,118,3,6,319,,,,,,,,,
2020,구리시,경기도 구리시,구리여자중학교,공립,2,0,120,3,2,87,2,3,119,7,5,326,,,,,,,,,
2020,구리시,경기도 구리시,동구중학교,공립,1,10,264,2,9,275,3,5,278,6,24,817,,,,,,,,,
2020,구리시,경기도 구리시,인창중학교,공립,6,9,305,3,14,354,1,6,327,10,29,986,,,,,,,,,
2020,구리시,경기도 구리시,장자중학교,공립,4,5,242,3,6,191,0,2,213,7,13,646,,,,,,,,,
2020,구리시,경기도 구리시,토평중학교,공립,2,10,207,1,4,189,4,3,216,7,17,612,,,,,,,,,
2020,구리시,경기도 구리시,토평고등학교,공립,4,6,242,3,3,244,0,0,303,7,9,789,,,,,,,,,
2020,구리시,경기도 구리시,건원초등학교,공립,2,6,55,0,2,56,5,3,53,2,5,42,3,4,75,1,0,69,13,20,350
2020,구리시,경기도 구리시,갈매중학교,공립,8,4,186,5,11,144,3,8,134,16,23,464,,,,,,,,,
2020,구리시,경기도 구리시,구리고등학교,공립,3,2,242,1,3,229,0,2,304,4,7,775,,,,,,,,,
2020,구리시,경기도 구리시,구리여자고등학교,공립,1,2,243,3,1,241,1,0,273,5,3,757,,,,,,,,,
2020,구리시,경기도 구리시,갈매고등학교,공립,0,0,249,0,0,190,0,0,214,0,0,653,,,,,,,,,
2020,구리시,경기도 구리시,갈매초등학교,공립,6,8,242,18,8,226,10,10,186,6,5,158,15,6,117,5,3,92,60,40,1021
2020,구리시,경기도 구리시,교문초등학교,공립,9,5,77,8,6,79,8,6,76,12,6,88,6,6,75,1,2,86,44,31,481
2020,구리시,경기도 구리시,구리초등학교,공립,2,9,71,4,7,71,0,3,77,3,5,84,2,6,75,0,0,84,11,30,462
2020,구리시,경기도 구리시,구지초등학교,공립,3,10,142,0,4,133,5,11,155,5,7,136,6,9,160,3,6,148,22,47,874
2020,구리시,경기도 구리시,내양초등학교,공립,0,0,12,0,0,8,0,0,7,0,0,9,1,2,8,0,0,8,1,2,52
2020,구리시,경기도 구리시,도림초등학교,공립,1,3,30,1,3,26,0,2,29,2,9,8,2,3,36,0,5,48,6,25,177
2020,구리시,경기도 구리시,동구초등학교,공립,1,6,87,3,14,91,3,4,78,3,5,80,1,8,73,3,4,100,14,41,509
2020,구리시,경기도 구리시,동인초등학교,공립,8,10,205,8,10,197,6,11,189,7,24,232,3,18,214,6,19,236,38,92,1273
2020,구리시,경기도 구리시,백문초등학교,공립,6,7,158,8,14,149,12,12,179,11,13,156,5,16,184,2,8,214,44,70,1040
2020,구리시,경기도 구리시,부양초등학교,공립,2,5,112,8,14,95,14,14,107,7,10,105,8,11,105,5,9,163,44,63,687
2020,구리시,경기도 구리시,수택초등학교,공립,1,16,102,1,18,98,4,17,91,4,12,104,0,8,93,2,4,99,12,75,587
2020,군포시,경기도 군포시,용호고등학교,공립,8,6,439,16,14,402,1,0,444,25,20,1285,,,,,,,,,
2020,군포시,경기도 군포시,송안초등학교,공립,115,0,0,78,0,0,75,0,0,53,0,0,54,0,0,44,0,0,419,0,0
2020,군포시,경기도 군포시,한얼초등학교,공립,2,0,46,0,11,87,2,5,59,0,7,78,0,8,82,0,4,63,4,35,415
2020,군포시,경기도 군포시,당동중학교,공립,3,5,318,1,3,288,6,5,283,10,13,889,,,,,,,,,
2020,군포시,경기도 군포시,흥진고등학교,공립,8,4,339,7,9,358,0,0,388,15,13,1085,,,,,,,,,
2020,군포시,경기도 군포시,흥진중학교,공립,1,3,164,1,3,170,3,5,184,5,11,518,,,,,,,,,
2020,군포시,경기도 군포시,곡란중학교,공립,2,6,134,2,10,151,1,2,160,5,18,445,,,,,,,,,
2020,군포시,경기도 군포시,군포중학교,공립,2,12,125,2,4,140,3,8,119,7,24,384,,,,,,,,,
2020,군포시,경기도 군포시,궁내중학교,공립,4,4,285,3,8,267,1,6,281,8,18,833,,,,,,,,,
2020,군포시,경기도 군포시,금정중학교,공립,4,5,137,1,8,154,6,2,177,11,15,468,,,,,,,,,
2020,군포시,경기도 군포시,도장중학교,공립,4,3,243,2,6,222,1,3,256,7,12,721,,,,,,,,,
2020,군포시,경기도 군포시,산본중학교,공립,9,7,313,5,2,312,6,6,299,20,15,924,,,,,,,,,
2020,군포시,경기도 군포시,수리중학교,공립,2,4,228,2,2,203,4,1,231,8,7,662,,,,,,,,,
2020,군포시,경기도 군포시,용호중학교,공립,0,3,194,3,6,189,2,7,257,5,16,640,,,,,,,,,
2020,군포시,경기도 군포시,당정중학교,공립,0,4,122,2,2,107,0,1,147,2,7,376,,,,,,,,,
2020,군포시,경기도 군포시,군포대야초등학교,공립,2,65,133,18,30,80,19,32,97,13,25,79,11,19,75,5,24,79,68,195,543
2020,군포시,경기도 군포시,부곡중앙중학교,공립,6,5,156,4,1,136,0,1,147,10,7,439,,,,,,,,,
2020,군포시,경기도 군포시,군포신기초등학교,공립,1,12,184,8,21,169,6,9,172,2,18,136,6,10,154,2,12,118,25,82,933
2020,군포시,경기도 군포시,부곡중앙초등학교,공립,6,17,130,14,12,147,2,25,154,10,21,149,4,14,180,4,9,153,40,98,913
2020,군포시,경기도 군포시,곡란초등학교,공립,1,6,76,1,4,51,2,7,63,0,4,54,0,3,66,0,2,45,4,26,355
2020,군포시,경기도 군포시,관모초등학교,공립,1,5,55,1,6,43,1,5,50,0,2,33,3,2,43,0,1,33,6,21,257
2020,군포시,경기도 군포시,광정초등학교,공립,1,3,105,4,10,111,6,6,97,2,5,86,7,10,98,1,2,105,21,36,602
2020,군포시,경기도 군포시,군포양정초등학교,공립,0,8,142,3,16,170,2,12,135,2,9,137,4,8,156,7,9,167,18,62,907
2020,군포시,경기도 군포시,군포옥천초등학교,공립,2,5,45,0,9,55,3,7,56,6,8,51,12,0,58,0,3,72,23,32,337
2020,군포시,경기도 군포시,군포초등학교,공립,5,16,151,7,17,165,11,14,177,12,8,175,11,8,164,4,10,195,50,73,1027
2020,군포시,경기도 군포시,군포화산초등학교,공립,0,6,58,1,4,60,5,5,55,0,4,58,0,2,55,0,2,59,6,23,345
2020,군포시,경기도 군포시,궁내초등학교,공립,0,3,81,7,3,106,3,4,97,6,6,118,5,4,119,10,2,134,31,22,655
2020,군포시,경기도 군포시,금정초등학교,공립,1,7,115,6,12,105,0,13,121,4,14,100,2,7,99,2,7,99,15,60,639
2020,군포시,경기도 군포시,능내초등학교,공립,2,4,99,1,8,82,6,4,121,2,2,85,3,2,111,3,1,116,17,21,614
2020,군포시,경기도 군포시,도장초등학교,공립,0,6,31,1,4,23,1,4,31,3,1,30,0,4,28,0,4,34,5,23,177
2020,군포시,경기도 군포시,둔대초등학교,공립,2,0,37,0,2,44,0,4,54,0,4,45,3,1,60,0,6,52,5,17,292
2020,군포시,경기도 군포시,둔전초등학교,공립,4,5,135,1,5,153,5,5,146,3,6,137,6,8,162,4,1,157,23,30,890
2020,군포시,경기도 군포시,산본초등학교,공립,4,4,131,8,14,148,2,7,125,3,11,117,6,5,109,3,1,119,26,42,749
2020,군포시,경기도 군포시,수리초등학교,공립,2,3,44,1,2,44,2,1,43,0,0,27,0,2,47,4,1,43,9,9,248
2020,군포시,경기도 군포시,군포고등학교,사립,3,3,314,3,2,298,0,0,344,6,5,956,,,,,,,,,
2020,군포시,경기도 군포시,군포e비즈니스고등학교,공립,0,2,175,0,2,141,0,1,213,0,5,529,,,,,,,,,
2020,군포시,경기도 군포시,군포중앙고등학교,공립,2,10,214,3,2,203,1,0,213,6,12,630,,,,,,,,,
2020,군포시,경기도 군포시,당동초등학교,공립,11,6,148,4,7,143,9,10,151,8,4,152,8,5,166,9,6,190,49,38,950
2020,군포시,경기도 군포시,당정초등학교,공립,6,6,121,6,6,142,12,9,122,7,12,132,6,9,117,0,8,137,37,50,771
2020,군포시,경기도 군포시,수리고등학교,공립,3,5,391,5,1,407,0,0,390,8,6,1188,,,,,,,,,
2020,군포시,경기도 군포시,산본고등학교,공립,6,3,393,4,2,351,1,0,423,11,5,1167,,,,,,,,,
2020,군포시,경기도 군포시,경기폴리텍고등학교,공립,3,7,100,0,0,84,0,0,99,3,7,283,,,,,,,,,
2020,군포시,경기도 군포시,신흥초등학교,공립,0,6,98,2,7,85,2,16,86,1,6,75,2,8,101,2,3,109,9,46,554
2020,군포시,경기도 군포시,오금초등학교,공립,3,10,85,3,11,68,4,12,72,2,7,66,2,8,62,1,3,95,15,51,448
2020,군포시,경기도 군포시,용호초등학교,공립,4,5,63,1,4,56,3,3,54,3,4,54,1,8,47,0,1,37,12,25,311
2020,군포시,경기도 군포시,태을초등학교,공립,3,3,59,9,4,86,3,5,70,5,6,105,5,5,74,2,5,94,27,28,488
